Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"IPSP",,"Ipomopsis spicata (Nutt.) V.E. Grant",spiked ipomopsis
"IPSPS",,"Ipomopsis spicata (Nutt.) V.E. Grant ssp. spicata ",spiked ipomopsis
"LUSP4",,"Luzula spicata (L.) DC.",spiked woodrush
"AVHO3",,"Avenula hookeri (Scribn.) Holub",spikeoat
"TECA2",,"Tetradymia canescens DC.",spineless horsebrush
"CHSP11",,"Chloracantha spinosa (Benth.) G.L. Nesom",spiny chloracantha
"PETR3",,"Pellaea truncata Goodding",spiny cliffbrake
"XASP2",,"Xanthium spinosum L.",spiny cocklebur
"GLSP",,"Glossopetalon spinescens A. Gray",spiny greasebush
"GLSPS",,"Glossopetalon spinescens A. Gray var. spinescens ",spiny greasebush
"CEEH",,"Celtis ehrenbergiana (Klotzsch) Liebm.",spiny hackberry
"ECDA",,"Echinocereus dasyacanthus Engelm.",spiny hedgehog cactus
"GRSP",,"Grayia spinosa (Hook.) Moq.",spiny hopsage
"ASKE",,"Astragalus kentrophyta A. Gray",spiny milkvetch
"POSU2",,"Polygala subspinosa S. Watson",spiny milkwort
"PHHO",,"Phlox hoodii Richardson",spiny phlox
"CAAC",,"Carduus acanthoides L.",spiny plumeless thistle
"SOAS",,"Sonchus asper (L.) Hill",spiny sowthistle
"ESVIV",,"Escobaria vivipara (Nutt.) Buxbaum var. vivipara ",spinystar
"ESVI2",,"Escobaria vivipara (Nutt.) Buxbaum",spinystar
"TRMUL",,"Trifolium mucronatum Willd. ex Spreng. ssp. lacerum (Greene) J.M. Gillett",spinytooth clover
"RUCI2",,"Ruppia cirrhosa (Petagna) Grande",spiral ditchgrass
"BRLA",,"Brickellia laciniata A. Gray",splitleaf brickellbush
"GIIN6",,"Giliastrum incisum (Benth.) J.M. Porter",splitleaf gilia
"PADI11",,"Packera dimorphophylla (Greene) W.A. Weber & Á. Löve",splitleaf groundsel
"PADID3",,"Packera dimorphophylla (Greene) W.A. Weber & Á. Löve var. dimorphophylla ",splitleaf groundsel
"CARH4",,"Castilleja rhexiifolia Rydb.",splitleaf Indian paintbrush
"ARFES",,"Arabis fendleri (S. Watson) Greene var. spatifolia (Rydb.) Rollins",spoonleaf rockcress
"PHMA17",,"Phaseolus maculatus Scheele",spotted bean
"MOPU",,"Monarda punctata L.",spotted beebalm
"MOPUP",,"Monarda punctata L. ssp. punctata ",spotted beebalm
"MOPUO",,"Monarda punctata L. ssp. punctata var. occidentalis (Epling) Palmer & Steyerm.",spotted beebalm
"OECA3",,"Oenothera canescens Torr. & Frém.",spotted evening primrose
"EUMA9",,"Eutrochium maculatum (L.) E.E. Lamont",spotted joe pye weed
"EUMAB4",,"Eutrochium maculatum (L.) E.E. Lamont var. bruneri (A. Gray) E.E. Lamont",spotted joe pye weed
"CESTM",,"Centaurea stoebe L. ssp. micranthos (Gugler) Hayek",spotted knapweed
"CEST8",,"Centaurea stoebe L.",spotted knapweed
"POPE3",,"Polygonum persicaria L.",spotted ladysthumb
"CHMA15",,"Chamaesyce maculata (L.) Small",spotted sandmat
"CIMA2",,"Cicuta maculata L.",spotted water hemlock
"CIMAA",,"Cicuta maculata L. var. angustifolia Hook.",spotted water hemlock
"THDI4",,"Thermopsis divaricarpa A. Nelson",spreadfruit goldenbanner
"CRTR5",,"Cressa truxillensis Kunth",spreading alkaliweed
"AMCR",,"Amaranthus crassipes Schltdl.",spreading amaranth
"AMCRW",,"Amaranthus crassipes Schltdl. var. warnockii Henrickson",spreading amaranth
"EREF",,"Eriogonum effusum Nutt.",spreading buckwheat
"PEPR",,"Pectis prostrata Cav.",spreading chinchweed
"APAN2",,"Apocynum androsaemifolium L.",spreading dogbane
"SIAB",,"Sida abutifolia Mill.",spreading fanpetals
"HADI4",,"Halimolobos diffusa (A. Gray) O.E. Schulz",spreading fissurewort
"ERDI4",,"Erigeron divergens Torr. & A. Gray",spreading fleabane
"GADI2",,"Gayophytum diffusum Torr. & A. Gray",spreading groundsmoke
"GADIP",,"Gayophytum diffusum Torr. & A. Gray ssp. parviflorum F.H. Lewis & Szweykowski",spreading groundsmoke
"SEDI3",,"Selinocarpus diffusus A. Gray",spreading moonpod
"PADE4",,"Paronychia depressa (Torr. & A. Gray) Nutt. ex A. Nelson",spreading nailwort
"ARLA4",,"Arenaria lanuginosa (Michx.) Rohrb.",spreading sandwort
"ARLAS",,"Arenaria lanuginosa (Michx.) Rohrb. ssp. saxosa (A. Gray) Maguire",spreading sandwort
"DYSCD",,"Dyschoriste schiedeana (Nees) Kuntze var. decumbens (A. Gray) Henrickson",spreading snakeherb
"ERRE4",,"Erysimum repandum L.",spreading wallflower
"ELSC4",,"Elymus scribneri (Vasey) M.E. Jones",spreading wheatgrass
"ROSI2",,"Rorippa sinuata (Nutt.) Hitchc.",spreading yellowcress
"ARDI2",,"Arabis ×divaricarpa A. Nelson (pro sp.) [drummondii × holboellii]",spreadingpod rockcress
"CASP7",,"Carex sprengelii Dewey ex Spreng.",Sprengel's sedge
"COWI5",,"Corallorhiza wisteriana Conrad",spring coralroot
"EVVE",,"Evax verna Raf.",spring pygmycudweed
"EVVEV",,"Evax verna Raf. var. verna ",spring pygmycudweed
"BOSP3",,"Bothriochloa springfieldii (Gould) Parodi",Springfield's beardgrass
"EREX4",,"Erigeron eximius Greene",sprucefir fleabane
"LISU5",,"Linum subteres (Trel.) Winkl.",sprucemont flax
"EUEX4",,"Euphorbia exstipulata Engelm.",squareseed spurge
"ELEL5",,"Elymus elymoides (Raf.) Swezey",squirreltail
"ELELB2",,"Elymus elymoides (Raf.) Swezey ssp. brevifolius (J.G. Sm.) Barkworth",squirreltail
"STSE",,"Stenotaphrum secundatum (Walter) Kuntze",St. Augustine grass
"ATARC2",,"Atriplex argentea Nutt. ssp. argentea var. caput-medusae (Eastw.) Fosberg",stalked saltbush
"DRST",,"Draba standleyi J.F. Macbr. & Payson",Standley's draba
"PUST",,"Purshia stansburiana (Torr.) Henrickson",Stansbury cliffrose
"NOST",,"Notholaena standleyi Maxon",star cloak fern
"GIST",,"Gilia stellata A. Heller",star gilia
"CAEC",,"Carex echinata Murray",star sedge
"CAECE",,"Carex echinata Murray ssp. echinata ",star sedge
"MAST4",,"Maianthemum stellatum (L.) Link",starry false lily of the valley
"LUCA3",,"Lupinus caespitosus Nutt.",stemless dwarf lupine
"OETR2",,"Oenothera triloba Nutt.",stemless evening primrose
"TEACN",,"Tetraneuris acaulis (Pursh) Greene var. nana (S.L. Welsh) Kartesz & Gandhi",stemless four-nerve daisy
"TEACA2",,"Tetraneuris acaulis (Pursh) Greene var. acaulis ",stemless four-nerve daisy
"TEAC",,"Tetraneuris acaulis (Pursh) Greene",stemless four-nerve daisy
"ALAC2",,"Aletes acaulis (Torr.) J.M. Coult. & Rose",stemless Indian parsley
"TOEX2",,"Townsendia exscapa (Richardson) Porter",stemless Townsend daisy
"TESC2",,"Tetraneuris scaposa (DC.) Greene",stemmy four-nerve daisy
"TESCL",,"Tetraneuris scaposa (DC.) Greene var. linearis (Nutt.) Parker",stemmy four-nerve daisy
"TESCS",,"Tetraneuris scaposa (DC.) Greene var. scaposa ",stemmy four-nerve daisy
"NAST2",,"Nama stevensii C.L. Hitchc.",Stevens' fiddleleaf
"CANOS",,"Carex norvegica Retz. ssp. stevenii (T. Holm) A.E. Murray",Steven's sedge
"PORIR",,"Polygala rimulicola Steyerm. var. rimulicola ",Steyermark's milkwort
"PORI",,"Polygala rimulicola Steyerm.",Steyermark's milkwort
"POGL9",,"Potentilla glandulosa Lindl.",sticky cinquefoil
"POGLG3",,"Potentilla glandulosa Lindl. ssp. glabrata (Rydb.) D.D. Keck",sticky cinquefoil
"ALPI2",,"Aliciella pinnatifida (Nutt. ex A. Gray) J.M. Porter",sticky gilia
"POVI",,"Polemonium viscosum Nutt.",sticky polemonium
"GEVI2",,"Geranium viscosissimum Fisch. & C.A. Mey. ex C.A. Mey.",sticky purple geranium
"GEVII",,"Geranium viscosissimum Fisch. & C.A. Mey. ex C.A. Mey. var. incisum (Torr. & A. Gray) N.H. Holmgren",sticky purple geranium
"GUTEG",,"Gutierrezia texana (DC.) Torr. & A. Gray var. glutinosa (S. Schauer) M.A. Lane",sticky snakeweed
"LEVI5",,"Leptochloa viscida (Scribn.) Beal",sticky sprangletop
"MAVI9",,"Machaeranthera viscida (Wooton & Standl.) R.L. Hartm.",sticky tansyaster
"GAAP2",,"Galium aparine L.",stickywilly
"SIDE4",,"Sisyrinchium demissum Greene",stiff blue-eyed grass
"LYAN2",,"Lycopodium annotinum L.",stiff clubmoss
"OLRI",,"Oligoneuron rigidum (L.) Small",stiff goldenrod
"OLRIH",,"Oligoneuron rigidum (L.) Small var. humile (Porter) G.L. Nesom",stiff goldenrod
"THFI",,"Thelesperma filifolium (Hook.) A. Gray",stiff greenthread
"THFII",,"Thelesperma filifolium (Hook.) A. Gray var. intermedium (Rydb.) Shinners",stiff greenthread
"HEPA19",,"Helianthus pauciflorus Nutt.",stiff sunflower
"HEPAS",,"Helianthus pauciflorus Nutt. ssp. subrhomboideus (Rydb.) O. Spring & E. Schilling",stiff sunflower
"HEST3",,"Heterotheca stenophylla (A. Gray) Shinners",stiffleaf false goldenaster
"HESTA",,"Heterotheca stenophylla (A. Gray) Shinners var. angustifolia (Rydb.) Semple",stiffleaf false goldenaster
"HESTS",,"Heterotheca stenophylla (A. Gray) Shinners var. stenophylla ",stiffleaf false goldenaster
"LIRI",,"Linum rigidum Pursh",stiffstem flax
"LIRIR",,"Linum rigidum Pursh var. rigidum ",stiffstem flax
"URDI",,"Urtica dioica L.",stinging nettle
"CESI",,"Cevallia sinuata Lag.",stinging serpent
"ERCI",,"Eragrostis cilianensis (All.) Vign. ex Janchen",stinkgrass
"BRRU",,"Brickellia rusbyi A. Gray",stinking brickellbush
"ANCO2",,"Anthemis cotula L.",stinking chamomile
"ASPR5",,"Astragalus praelongus Sheldon",stinking milkvetch
"ASPRL",,"Astragalus praelongus Sheldon var. lonchopus Barneby",stinking milkvetch
"ASPRP2",,"Astragalus praelongus Sheldon var. praelongus ",stinking milkvetch
"CAVI2",,"Calyptocarpus vialis Less.",straggler daisy
"SALI",,"Salix ligulifolia (C.R. Ball) C.R. Ball ex C.K. Schneid.",strapleaf willow
"TRFR2",,"Trifolium fragiferum L.",strawberry clover
"ECST2",,"Echinocereus stramineus (Engelm.) F. Seitz",strawberry hedgehog cactus
"CYST",,"Cyperus strigosus L.",strawcolored flatsedge
"EPGI",,"Epipactis gigantea Douglas ex Hook.",stream orchid
"SELE6",,"Setaria leucopila (Scribn. & Merr.) K. Schum.",streambed bristlegrass
"ERGL2",,"Erigeron glabellus Nutt.",streamside fleabane
"ERGLG",,"Erigeron glabellus Nutt. var. glabellus ",streamside fleabane
"FOPU2",,"Forestiera pubescens Nutt.",stretchberry
"FOPUG2",,"Forestiera pubescens Nutt. var. glabrifolia Shinners",stretchberry
"FOPUP",,"Forestiera pubescens Nutt. var. pubescens ",stretchberry
"SIMO2",,"Sisyrinchium montanum Greene",strict blue-eyed grass
"SIMOM",,"Sisyrinchium montanum Greene var. montanum ",strict blue-eyed grass
"LEVA2",,"Lesquerella valida Greene",strong bladderpod
"ABLA",,"Abies lasiocarpa (Hook.) Nutt.",subalpine fir
"ERPE3",,"Erigeron peregrinus (Banks ex Pursh) Greene",subalpine fleabane
"ERPEC",,"Erigeron peregrinus (Banks ex Pursh) Greene ssp. callianthemus (Greene) Cronquist",subalpine fleabane
"ERPEC2",,"Erigeron peregrinus (Banks ex Pursh) Greene ssp. callianthemus (Greene) Cronquist var. callianthemus ",subalpine fleabane
"DEBA2",,"Delphinium barbeyi (Huth) Huth",subalpine larkspur
"ATFIC",,"Athyrium filix-femina (L.) Roth ssp. cyclosorum (Rupr.) C. Chr.",subarctic ladyfern
"PEHY4",,"Pediomelum hypogaeum (Nutt. ex Torr. & A. Gray) Rydb.",subterranean Indian breadroot
"PEHYH",,"Pediomelum hypogaeum (Nutt. ex Torr. & A. Gray) Rydb. var. hypogaeum ",subterranean Indian breadroot
"PHAUB2",,"Phragmites australis (Cav.) Trin. ex Steud. ssp. berlandieri (E. Fourn.) Saltonst. & Hauber",subtropical common reed
"TRDU2",,"Trifolium dubium Sibth.",suckling clover
"SOBID",,"Sorghum bicolor (L.) Moench ssp. drummondii (Nees ex Steud.) de Wet & Harlan",Sudangrass
"CELA",,"Celtis laevigata Willd.",sugarberry
"MISU2",,"Mimulus suksdorfii A. Gray",Suksdorf's monkeyflower
"PORE5",,"Potentilla recta L.",sulphur cinquefoil
"CASU12",,"Castilleja sulphurea Rydb.",sulphur Indian paintbrush
"COMA25",,"Corallorhiza maculata (Raf.) Raf.",summer coralroot
"COMAM7",,"Corallorhiza maculata (Raf.) Raf. var. maculata ",summer coralroot
"COMAO5",,"Corallorhiza maculata (Raf.) Raf. var. occidentalis (Lindl.) Ames",summer coralroot
"CAINH2",,"Carex inops L.H. Bailey ssp. heliophila (Mack.) Crins",sun sedge
"PHPA29",,"Phemeranthus parviflorus (Nutt.) Kiger",sunbright
"PESU8",,"Penstemon superbus A. Nelson",superb beardtongue
"HISW",,"Hilaria swallenii Cory",Swallen's curly-mesquite
"CASE",,"Carex senta Boott",swamp carex
"RUVE3",,"Rumex verticillatus L.",swamp dock
"ASIN",,"Asclepias incarnata L.",swamp milkweed
"ASINI",,"Asclepias incarnata L. ssp. incarnata ",swamp milkweed
"CLMA10",,"Cladium mariscus (L.) Pohl",swamp sawgrass
"POHY2",,"Polygonum hydropiperoides Michx.",swamp smartweed
"VEHA2",,"Verbena hastata L.",swamp verbena
"LOMA",,"Lobularia maritima (L.) Desv.",sweet alyssum
"MILO2",,"Mirabilis longiflora L.",sweet four o'clock
"MILOW",,"Mirabilis longiflora L. var. wrightiana (A. Gray ex Britton & Kearney) Kearney & Peebles",sweet four o'clock
"VIMO2",,"Vitis monticola Buckley",sweet mountain grape
"ANOD",,"Anthoxanthum odoratum L.",sweet vernalgrass
"ANODO2",,"Anthoxanthum odoratum L. ssp. odoratum ",sweet vernalgrass
"BEJU",,"Bebbia juncea (Benth.) Greene",sweetbush
"BEJUA",,"Bebbia juncea (Benth.) Greene var. aspera ",sweetbush
"OSBE",,"Osmorhiza berteroi DC.",sweetcicely
"MEOF",,"Melilotus officinalis (L.) Lam.",sweetclover
"VIPU2",,"Vicia pulchella Kunth",sweetclover vetch
"ANCH",,"Androsace chamaejasme Wulfen",sweetflower rockjasmine
"ANCHC",,"Androsace chamaejasme Wulfen ssp. carinata (Torr.) Hultén",sweetflower rockjasmine
"PLOD",,"Pluchea odorata (L.) Cass.",sweetscent
"PLODO",,"Pluchea odorata (L.) Cass. var. odorata ",sweetscent
"PAVI2",,"Panicum virgatum L.",switchgrass
"PAVIV",,"Panicum virgatum L. var. virgatum ",switchgrass
"LEGI",,"Lemna gibba L.",swollen duckweed
"PERYR",,"Penstemon rydbergii A. Nelson var. rydbergii ",swollen penstemon
"RARA",,"Ranunculus ranunculinus (Nutt.) Rydb.",tadpole buttercup
"EYOR",,"Eysenhardtia orthocarpa (A. Gray) S. Watson",Tahitian kidneywood
"CATA",,"Carex tahoensis Smiley",Tahoe sedge
"LUCA",,"Lupinus caudatus Kellogg",tailcup lupine
"EPBR3",,"Epilobium brachycarpum C. Presl",tall annual willowherb
"BOAL3",,"Bothriochloa alta (Hitchc.) Henr.",tall beardgrass
"SEAT",,"Senecio atratus Greene",tall blacktip ragwort
"LABI",,"Lactuca biennis (Moench) Fernald",tall blue lettuce
"ERTE9",,"Eriogonum tenellum Torr.",tall buckwheat
"ERTET",,"Eriogonum tenellum Torr. var. tenellum ",tall buckwheat
"POAR7",,"Potentilla arguta Pursh",tall cinquefoil
"ERAN6",,"Eriophorum angustifolium Honck.",tall cottongrass
"ERANA3",,"Eriophorum angustifolium Honck. ssp. angustifolium ",tall cottongrass
"SCAR7",,"Schedonorus arundinaceus (Schreb.) Dumort., nom. cons.",tall fescue
"EREL9",,"Erigeron elatior (A. Gray) Greene",tall fleabane
"MECI3",,"Mertensia ciliata (James ex Torr.) G. Don",tall fringed bluebells
"MECIC2",,"Mertensia ciliata (James ex Torr.) G. Don var. ciliata ",tall fringed bluebells
"AGGR2",,"Agrimonia gryposepala Wallr.",tall hairy agrimony
"ASAL8",,"Astragalus altus Wooton & Standl.",tall milkvetch
"IPPU2",,"Ipomoea purpurea (L.) Roth",tall morning-glory
"DESC",,"Delphinium scaposum Greene",tall mountain larkspur
"AREL3",,"Arrhenatherum elatius (L.) P. Beauv. ex J. Presl & C. Presl",tall oatgrass
"ARELE",,"Arrhenatherum elatius (L.) P. Beauv. ex J. Presl & C. Presl var. elatius ",tall oatgrass
"SESE2",,"Senecio serra Hook.",tall ragwort
"SESEA",,"Senecio serra Hook. var. admirabilis (Greene) A. Nelson",tall ragwort
"ARME5",,"Argythamnia mercurialina (Nutt.) Müll. Arg.",tall silverbush
"ARMEM",,"Argythamnia mercurialina (Nutt.) Müll. Arg. var. mercurialina ",tall silverbush
"ASKEE",,"Astragalus kentrophyta A. Gray var. elatus S. Watson",tall spiny milkvetch
"TOEX",,"Townsendia eximia A. Gray",tall Townsend daisy
"SIAL2",,"Sisymbrium altissimum L.",tall tumblemustard
"THPO7",,"Thinopyrum ponticum (Podp.) Z.-W. Liu & R.-C. Wang",tall wheatgrass
"HEIN7",,"Hedyotis intricata Fosberg",tangled starviolet
"HECO10",,"Heteropogon contortus (L.) P. Beauv. ex Roem. & Schult.",tanglehead
"MATA2",,"Machaeranthera tanacetifolia (Kunth) Nees",tanseyleaf tansyaster
"PECRT2",,"Penstemon crandallii A. Nelson ssp. taosensis (D.D. Keck) Kartesz & Gandhi",Taos penstemon
"DIAC2",,"Dichanthelium acuminatum (Sw.) Gould & C.A. Clark",tapered rosette grass
"DIACA",,"Dichanthelium acuminatum (Sw.) Gould & C.A. Clark var. acuminatum ",tapered rosette grass
"CALE24",,"Carex leptopoda Mack.",taperfruit shortscale sedge
"ERAC4",,"Eriochloa acuminata (J. Presl) Kunth",tapertip cupgrass
"ERACA",,"Eriochloa acuminata (J. Presl) Kunth var. acuminata ",tapertip cupgrass
"ERACM",,"Eriochloa acuminata (J. Presl) Kunth var. minor (Vasey) R.B. Shaw",tapertip cupgrass
"CRAC2",,"Crepis acuminata Nutt.",tapertip hawksbeard
"CRACP",,"Crepis acuminata Nutt. ssp. pluriflora Babc. & Stebbins",tapertip hawksbeard
"ALAC4",,"Allium acuminatum Hook.",tapertip onion
"JUAC",,"Juncus acuminatus Michx.",tapertip rush
"ARDR4",,"Artemisia dracunculus L.",tarragon
"BRGR",,"Brickellia grandiflora (Hook.) Nutt.",tasselflower brickellbush
"LOTA",,"Lonicera tatarica L.",Tatarian honeysuckle
"CRFU",,"Cryptantha fulvocanescens (S. Watson) Payson",tawny cryptantha
"CRFUF",,"Cryptantha fulvocanescens (S. Watson) Payson var. fulvocanescens ",tawny cryptantha
"CRFUN",,"Cryptantha fulvocanescens (S. Watson) Payson var. nitida (Greene) R.C. Sivinski",tawny cryptantha
"ERHY",,"Eragrostis hypnoides (Lam.) Britton, Sterns & Poggenb.",teal lovegrass
"OXDE4",,"Oxalis decaphylla Kunth",tenleaf woodsorrel
"MEDE2",,"Mentzelia decapetala (Pursh ex Sims) Urb. & Gilg ex Gilg",tenpetal blazingstar
"PHAC",,"Phaseolus acutifolius A. Gray",tepary bean
"PHACA2",,"Phaseolus acutifolius A. Gray var. acutifolius ",tepary bean
"PHACT",,"Phaseolus acutifolius A. Gray var. tenuifolius ",tepary bean
"CRCR7",,"Cryptantha crassipes I.M. Johnst.",Terlingua Creek cryptantha
"PHINT",,"Phacelia integrifolia Torr. var. texana (J. Voss) N.D. Atwood",Texan phacelia
"COEQ",,"Convolvulus equitans Benth.",Texas bindweed
"POAR",,"Poa arachnifera Torr.",Texas bluegrass
"SCCI2",,"Schizachyrium cirratum (Hack.) Wooton & Standl.",Texas bluestem
"HECI",,"Helianthus ciliaris DC.",Texas blueweed
"TIGO",,"Tiquilia gossypina (Wooton & Standl.) A.T. Richardson",Texas crinklemat
"CRTE4",,"Croton texensis (Klotzsch) Müll. Arg.",Texas croton
"CRTET",,"Croton texensis (Klotzsch) Müll. Arg. var. texensis ",Texas croton
"SPTE5",,"Sporobolus texanus Vasey",Texas dropseed
"HAGRT",,"Haploesthes greggii A. Gray var. texana (J.M. Coult.) I.M. Johnst.",Texas false broomweed
"SCTE2",,"Schoenocaulon texanum Scheele",Texas feathershank
"CUPET",,"Cucurbita pepo L. var. texana (Scheele) D. Decker",Texas gourd
"BEBE4",,"Berlandiera betonicifolia (Hook.) Small",Texas greeneyes
"ARXA80",,"Arbutus xalapensis Kunth",Texas madrone
"MAPR3",,"Matelea producta (Torr.) Woodson",Texas milkvine
"MUTE2",,"Muhlenbergia texana Buckley",Texas muhly
"MOMI",,"Morus microphylla Buckley",Texas mulberry
"THSE4",,"Thymophylla setifolia Lag.",Texas pricklyleaf
"THSEG",,"Thymophylla setifolia Lag. var. greggii (A. Gray) Strother",Texas pricklyleaf
"OPENL",,"Opuntia engelmannii Salm-Dyck ex Engelm. var. lindheimeri (Engelm.) Parfitt & Pinkava",Texas pricklypear
"NOTE",,"Nolina texana S. Watson",Texas sacahuista
"SATE3",,"Salvia texana (Scheele) Torr.",Texas sage
"ANFL3",,"Antiphytum floribundum (Torr.) A. Gray",Texas saucerflower
"URTE2",,"Urochloa texana (Buckley) R. Webster",Texas signalgrass
"LYTE",,"Lygodesmia texana (Torr. & A. Gray) Greene",Texas skeletonplant
"XATE",,"Xanthisma texanum DC.",Texas sleepydaisy
"GUTE2",,"Gutierrezia texana (DC.) Torr. & A. Gray",Texas snakeweed
"RHSE4",,"Rhynchosia senna Gillies ex Hook.",Texas snoutbean
"RHSET",,"Rhynchosia senna Gillies ex Hook. var. texana (Torr. & A. Gray) M.C. Johnst.",Texas snoutbean
"MIMIT",,"Minuartia michauxii (Fenzl) Farw. var. texana (B.L. Rob.) Mattf.",Texas stitchwort
"ERTE13",,"Erodium texanum A. Gray",Texas stork's bill
"CATU6",,"Calylophus tubicula (A. Gray) P.H. Raven",Texas sundrops
"MABL2",,"Machaeranthera blephariphylla (A. Gray) Shinners",Texas tansyaster
"NUTE",,"Nuttallanthus texanus (Scheele) D.A. Sutton",Texas toadflax
"ELIN6",,"Elymus interruptus Buckley",Texas wildrye
"CATE15",,"Carlowrightia texana Henrickson & Daniel",Texas wrightwort
"ALTE",,"Allium textile A. Nelson & J.F. Macbr.",textile onion
"SPFET",,"Sphaeralcea fendleri A. Gray ssp. tripartita (Wooton & Standl.) Kearney",thicket globemallow
"SPFEE",,"Sphaeralcea fendleri A. Gray ssp. elongata Kearney",thicket globemallow
"ATPA8",,"Atriplex pachypoda Stutz & G.L. Chu",thickfoot saltbush
"CAMA9",,"Carex macloviana d'Urv.",thickhead sedge
"PEPA6",,"Penstemon pachyphyllus A. Gray ex Rydb.",thickleaf beardtongue
"PEPAP8",,"Penstemon pachyphyllus A. Gray ex Rydb. var. pachyphyllus ",thickleaf beardtongue
"SECR",,"Senecio crassulus A. Gray",thickleaf ragwort
"CRCR3",,"Cryptantha crassisepala (Torr. & A. Gray) Greene",thicksepal cryptantha
"CRCRC",,"Cryptantha crassisepala (Torr. & A. Gray) Greene var. crassisepala ",thicksepal cryptantha
"CRCRE",,"Cryptantha crassisepala (Torr. & A. Gray) Greene var. elachantha I.M. Johnst.",thicksepal cryptantha
"ELLA3",,"Elymus lanceolatus (Scribn. & J.G. Sm.) Gould",thickspike wheatgrass
"ELLAL",,"Elymus lanceolatus (Scribn. & J.G. Sm.) Gould ssp. lanceolatus ",thickspike wheatgrass
"RUPA",,"Rubus parviflorus Nutt.",thimbleberry
"RUPAP2",,"Rubus parviflorus Nutt. var. parviflorus ",thimbleberry
"PASE5",,"Paspalum setaceum Michx.",thin paspalum
"ALINT",,"Alnus incana (L.) Moench ssp. tenuifolia (Nutt.) Breitung",thinleaf alder
"CYDA4",,"Cylindropuntia davisii (Engelm. & J.M. Bigelow) F.M. Knuth",thistle cholla
"JUFI",,"Juncus filiformis L.",thread rush
"RATRT",,"Ranunculus trichophyllus Chaix var. trichophyllus ",threadleaf crowfoot
"RATR",,"Ranunculus trichophyllus Chaix",threadleaf crowfoot
"AGRU",,"Agastache rupestris (Greene) Standl.",threadleaf giant hyssop
"SAFL5",,"Sartwellia flaveriae A. Gray",threadleaf glowwort
"TEFI",,"Tetradymia filifolia Greene",threadleaf horsebrush
"PHME2",,"Phlox mesoleuca Greene",threadleaf phlox
"SEFL3",,"Senecio flaccidus Less.",threadleaf ragwort
"SEFLF",,"Senecio flaccidus Less. var. flaccidus ",threadleaf ragwort
"CAFI",,"Carex filifolia Nutt.",threadleaf sedge
"GUMI",,"Gutierrezia microcephala (DC.) A. Gray",threadleaf snakeweed
"MOCE",,"Mollugo cerviana (L.) Ser.",threadstem carpetweed
"CHRE4",,"Chamaesyce revoluta (Engelm.) Small",threadstem sandmat
"MENI",,"Melica nitens (Scribn.) Nutt. ex Piper",threeflower melicgrass
"JUTR4",,"Juncus triglumis L.",three-hulled rush
"BITR",,"Bidens tripartita L.",threelobe beggarticks
"ERSU2",,"Erigeron subtrinervis Rydb. ex Porter & Britton",threenerve fleabane
"ERSUS",,"Erigeron subtrinervis Rydb. ex Porter & Britton var. subtrinervis ",threenerve fleabane
"SOVE6",,"Solidago velutina DC.",threenerve goldenrod
"GATR2",,"Galium trifidum L.",threepetal bedstraw
"GATRS2",,"Galium trifidum L. ssp. subbiflorum (Wiegand) Piper",threepetal bedstraw
"CRLI2",,"Croton lindheimerianus Scheele",threeseed croton
"CRLIL",,"Croton lindheimerianus Scheele var. lindheimerianus ",threeseed croton
"PHTR",,"Phlox triovulata Thurb. ex Torr.",threeseed phlox
"PATR7",,"Packera tridenticulata (Rydb.) W.A. Weber & Á. Löve",threetooth ragwort
"STAR10",,"Stenotus armerioides Nutt.",thrift mock goldenweed
"STARA",,"Stenotus armerioides Nutt. var. armerioides ",thrift mock goldenweed
"PLLI3",,"Platanthera limosa Lindl.",Thurber's bog orchid
"ERTH3",,"Eriogonum thurberi Torr.",Thurber's buckwheat
"ANTH2",,"Anisacanthus thurberi (Torr.) A. Gray",Thurber's desert honeysuckle
"ACTH",,"Acourtia thurberi (A. Gray) Reveal & R.M. King",Thurber's desertpeony
"FETH",,"Festuca thurberi Vasey",Thurber's fescue
"MAVIT",,"Macromeria viridiflora DC. var. thurberi (A. Gray) I.M. Johnst.",Thurber's giant-trumpets
"ASTH",,"Astragalus thurberi A. Gray",Thurber's milkvetch
"MUTH",,"Muhlenbergia thurberi Rydb.",Thurber's muhly
"PETH3",,"Penstemon thurberi Torr.",Thurber's penstemon
"LETH2",,"Lepidium thurberi Wooton",Thurber's pepperweed
"PITH",,"Pilostyles thurberi A. Gray",Thurber's stemsucker
"STTH",,"Stephanomeria thurberi A. Gray",Thurber's wirelettuce
"PHSE2",,"Philadelphus serpyllifolius A. Gray",thymeleaf mock orange
"CHSE6",,"Chamaesyce serpyllifolia (Pers.) Small",thymeleaf sandmat
"CHSES",,"Chamaesyce serpyllifolia (Pers.) Small ssp. serpyllifolia ",thymeleaf sandmat
"VESE",,"Veronica serpyllifolia L.",thymeleaf speedwell
"MITI",,"Mimulus tilingii Regel",Tiling's monkeyflower
"DAIN",,"Danthonia intermedia Vasey",timber oatgrass
"POGLR2",,"Poa glauca Vahl ssp. rupicola (Nash ex Rydb.) W.A. Weber",timberline bluegrass
"PHPR3",,"Phleum pratense L.",timothy
"PHAN2",,"Phalaris angusta Nees ex Trin.",timothy canarygrass
"MYMI2",,"Myosurus minimus L.",tiny mousetail
"COLI2",,"Collomia linearis Nutt.",tiny trumpet
