Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"MESP3",,"Mentha spicata L.",spearmint
"ALPES",,"Allium perdulce S.V. Fraser var. sperryi Ownbey",Sperry's onion
"MAMA7",,"Manfreda maculosa (Hook.) Rose",spice lily
"ASAS",,"Asclepias asperula (Decne.) Woodson",spider milkweed
"CLGY",,"Cleome gynandra L.",spiderwisp
"SPCO4",,"Sporobolus contractus Hitchc.",spike dropseed
"ERSP2",,"Eragrostis spicata Vasey",spike lovegrass
"ORMU3",,"Orobanche multicaulis Brandegee",spiked broomrape
"TRBE",,"Tragus berteronianus Schult.",spiked bur grass
"HESP3",,"Hexalectris spicata (Walter) Barnhart",spiked crested coralroot
"TRSP12",,"Trachypogon spicatus (L. f.) Kuntze",spiked crinkleawn
"AMSP",,"Amaranthus spinosus L.",spiny amaranth
"CHSP11",,"Chloracantha spinosa (Benth.) G.L. Nesom",spiny chloracantha
"CEEH",,"Celtis ehrenbergiana (Klotzsch) Liebm.",spiny hackberry
"NAMA",,"Najas marina L.",spiny naiad
"SOAS",,"Sonchus asper (L.) Hill",spiny sowthistle
"RAMU2",,"Ranunculus muricatus L.",spinyfruit buttercup
"ESVI2",,"Escobaria vivipara (Nutt.) Buxbaum",spinystar
"ESVIR",,"Escobaria vivipara (Nutt.) Buxbaum var. radiosa (Engelm.) D.R. Hunt",spinystar
"ESVIV",,"Escobaria vivipara (Nutt.) Buxbaum var. vivipara ",spinystar
"RUCI2",,"Ruppia cirrhosa (Petagna) Grande",spiral ditchgrass
"ANTET",,"Andropogon ternarius Michx. var. ternarius ",splitbeard bluestem
"ANTE2",,"Andropogon ternarius Michx.",splitbeard bluestem
"BRLA",,"Brickellia laciniata A. Gray",splitleaf brickellbush
"GIIN6",,"Giliastrum incisum (Benth.) J.M. Porter",splitleaf gilia
"GAPU3",,"Gamochaeta purpurea (L.) Cabrera",spoonleaf purple everlasting
"MOFR2",,"Monarda fruticulosa Epling",spotted beebalm
"MOPU",,"Monarda punctata L.",spotted beebalm
"MOPUP",,"Monarda punctata L. ssp. punctata ",spotted beebalm
"MOPUC3",,"Monarda punctata L. ssp. punctata var. correllii B.L. Turner",spotted beebalm
"MOPUI3",,"Monarda punctata L. ssp. punctata var. intermedia (E.M. McClint. & Epling) Waterf.",spotted beebalm
"MOPUL",,"Monarda punctata L. ssp. punctata var. lasiodonta A. Gray",spotted beebalm
"MOPUO",,"Monarda punctata L. ssp. punctata var. occidentalis (Epling) Palmer & Steyerm.",spotted beebalm
"POPE3",,"Polygonum persicaria L.",spotted ladysthumb
"MEAR",,"Medicago arabica (L.) Huds.",spotted medick
"CHMA15",,"Chamaesyce maculata (L.) Small",spotted sandmat
"CIMA2",,"Cicuta maculata L.",spotted water hemlock
"URRE2",,"Urochloa reptans (L.) Stapf",sprawling signalgrass
"CRTR5",,"Cressa truxillensis Kunth",spreading alkaliweed
"AMCR",,"Amaranthus crassipes Schltdl.",spreading amaranth
"AMCRC",,"Amaranthus crassipes Schltdl. var. crassipes ",spreading amaranth
"AMCRW",,"Amaranthus crassipes Schltdl. var. warnockii Henrickson",spreading amaranth
"LEGR2",,"Lesquerella gracilis (Hook.) S. Watson",spreading bladderpod
"LEGRG",,"Lesquerella gracilis (Hook.) S. Watson ssp. gracilis ",spreading bladderpod
"ERDI7",,"Eryngium diffusum Torr.",spreading eryngo
"SIAB",,"Sida abutifolia Mill.",spreading fanpetals
"TOAR",,"Torilis arvensis (Huds.) Link",spreading hedgeparsley
"CHEF",,"Chaetopappa effusa (A. Gray) Shinners",spreading leastdaisy
"LOSQ",,"Loeflingia squarrosa Nutt.",spreading pygmyleaf
"LOSQS",,"Loeflingia squarrosa Nutt. ssp. squarrosa ",spreading pygmyleaf
"CHHU3",,"Chamaesyce humistrata (Engelm. ex A. Gray) Small",spreading sandmat
"MYVE",,"Myosotis verna Nutt.",spring forget-me-not
"SPVE",,"Spiranthes vernalis Engelm. & A. Gray",spring lady's tresses
"EVVE",,"Evax verna Raf.",spring pygmycudweed
"EVVEV",,"Evax verna Raf. var. verna ",spring pygmycudweed
"HYLI",,"Hymenocallis liriosme (Raf.) Shinners",spring spiderlily
"BOSP3",,"Bothriochloa springfieldii (Gould) Parodi",Springfield's beardgrass
"CEVI2",,"Centrosema virginianum (L.) Benth.",spurred butterfly pea
"TETE2",,"Tetragonotheca texana Engelm. & A. Gray ex A. Gray",squarebud daisy
"ELQU",,"Eleocharis quadrangulata (Michx.) Roem. & Schult.",squarestem spikerush
"ELEL5",,"Elymus elymoides (Raf.) Swezey",squirreltail
"ELELB2",,"Elymus elymoides (Raf.) Swezey ssp. brevifolius (J.G. Sm.) Barkworth",squirreltail
"VUEL",,"Vulpia elliotea (Raf.) Fernald",squirreltail fescue
"HYHY",,"Hypericum hypericoides (L.) Crantz",St. Andrew's cross
"HYHYH",,"Hypericum hypericoides (L.) Crantz ssp. hypericoides ",St. Andrew's cross
"HYCR3",,"Hypericum crux-andreae (L.) Crantz",St. Peterswort
"RUPE4",,"Ruellia pedunculata Torr. ex A. Gray",stalked wild petunia
"NELO2",,"Nesaea longipes A. Gray",stalkflower
"ROSE",,"Rorippa sessiliflora (Nutt.) Hitchc.",stalkless yellowcress
"IPRU2",,"Ipomopsis rubra (L.) Wherry",standing-cypress
"NOST",,"Notholaena standleyi Maxon",star cloak fern
"MABI6",,"Matelea biflora (Raf.) Woodson",star milkvine
"MUNE",,"Muscari neglectum Guss. ex Ten.",starch grape hyacinth
"RHCO7",,"Rhynchospora colorata (L.) H. Pfeiffer",starrush whitetop
"DIDE4",,"Dichanthelium depauperatum (Muhl.) Gould",starved panicgrass
"CAALA2",,"Carex albicans Willd. ex Spreng. var. australis (L.H. Bailey) J. Rettig",stellate sedge
"OETR2",,"Oenothera triloba Nutt.",stemless evening primrose
"TEAC",,"Tetraneuris acaulis (Pursh) Greene",stemless four-nerve daisy
"TEACA2",,"Tetraneuris acaulis (Pursh) Greene var. acaulis ",stemless four-nerve daisy
"TRSU",,"Tradescantia subacaulis Bush",stemless spiderwort
"TESC2",,"Tetraneuris scaposa (DC.) Greene",stemmy four-nerve daisy
"TESCA",,"Tetraneuris scaposa (DC.) Greene var. argyrocaulon (K.F. Parker) K.F. Parker",stemmy four-nerve daisy
"TESCS",,"Tetraneuris scaposa (DC.) Greene var. scaposa ",stemmy four-nerve daisy
"NAST2",,"Nama stevensii C.L. Hitchc.",Stevens' fiddleleaf
"CEGL2",,"Cerastium glomeratum Thuill.",sticky chickweed
"FLTR2",,"Florestina tripteris DC.",sticky florestina
"GRBR",,"Gratiola brevifolia Raf.",sticky hedgehyssop
"AEVI",,"Aeschynomene viscidula Michx.",sticky jointvetch
"SOSI",,"Solanum sisymbriifolium Lam.",sticky nightshade
"SCRE3",,"Scutellaria resinosa Torr.",sticky skullcap
"GUTEG",,"Gutierrezia texana (DC.) Torr. & A. Gray var. glutinosa (S. Schauer) M.A. Lane",sticky snakeweed
"MAVI9",,"Machaeranthera viscida (Wooton & Standl.) R.L. Hartm.",sticky tansyaster
"CUGL4",,"Cuphea glutinosa Cham. & Schltdl.",sticky waxweed
"GAAP2",,"Galium aparine L.",stickywilly
"NOST3",,"Nomaphila stricta (Vahl) Nees",stiff beargrass
"OXRI",,"Oxypolis rigidior (L.) Raf.",stiff cowbane
"COFO",,"Cornus foemina Mill.",stiff dogwood
"OLRI",,"Oligoneuron rigidum (L.) Small",stiff goldenrod
"THFI",,"Thelesperma filifolium (Hook.) A. Gray",stiff greenthread
"THFIF",,"Thelesperma filifolium (Hook.) A. Gray var. filifolium ",stiff greenthread
"GATI",,"Galium tinctorium (L.) Scop.",stiff marsh bedstraw
"HEPA19",,"Helianthus pauciflorus Nutt.",stiff sunflower
"HEPAP2",,"Helianthus pauciflorus Nutt. ssp. pauciflorus ",stiff sunflower
"DEOB5",,"Desmodium obtusum (Muhl. ex Willd.) DC.",stiff ticktrefoil
"LIME2",,"Linum medium (Planch.) Britton",stiff yellow flax
"LIMET",,"Linum medium (Planch.) Britton var. texanum (Planch.) Fernald",stiff yellow flax
"AGST4",,"Agalinis strictifolia (Benth.) Pennell",stiffleaf false foxglove
"HEST3",,"Heterotheca stenophylla (A. Gray) Shinners",stiffleaf false goldenaster
"HESTS",,"Heterotheca stenophylla (A. Gray) Shinners var. stenophylla ",stiffleaf false goldenaster
"CRRI3",,"Croptilon rigidifolium (E.B. Sm.) E.B. Sm.",stiffleaf scratchdaisy
"LIRI",,"Linum rigidum Pursh",stiffstem flax
"LIRIR",,"Linum rigidum Pursh var. rigidum ",stiffstem flax
"CESI",,"Cevallia sinuata Lag.",stinging serpent
"ERCI",,"Eragrostis cilianensis (All.) Vign. ex Janchen",stinkgrass
"PLFO",,"Pluchea foetida (L.) DC.",stinking camphorweed
"PLFOF",,"Pluchea foetida (L.) DC. var. foetida ",stinking camphorweed
"ANCO2",,"Anthemis cotula L.",stinking chamomile
"SILO",,"Sida longipes A. Gray",stockflower fanpetals
"JUNO",,"Juncus nodatus Coville",stout rush
"CAVI2",,"Calyptocarpus vialis Less.",straggler daisy
"ECST2",,"Echinocereus stramineus (Engelm.) F. Seitz",strawberry hedgehog cactus
"CYST",,"Cyperus strigosus L.",strawcolored flatsedge
"MAFL2",,"Mayaca fluviatilis Aubl.",stream bogmoss
"EPGI",,"Epipactis gigantea Douglas ex Hook.",stream orchid
"SELE6",,"Setaria leucopila (Scribn. & Merr.) K. Schum.",streambed bristlegrass
"FOPU2",,"Forestiera pubescens Nutt.",stretchberry
"CRZA2",,"Crepis zacintha (L.) Babc.",striped hawksbeard
"POST7",,"Polygonum striatulum B.L. Rob.",striped knotweed
"BORO5",,"Bolboschoenus robustus (Pursh) Soják",sturdy bulrush
"PEHY4",,"Pediomelum hypogaeum (Nutt. ex Torr. & A. Gray) Rydb.",subterranean Indian breadroot
"PEHYS",,"Pediomelum hypogaeum (Nutt. ex Torr. & A. Gray) Rydb. var. scaposum (A. Gray) Mahler",subterranean Indian breadroot
"PEHYS2",,"Pediomelum hypogaeum (Nutt. ex Torr. & A. Gray) Rydb. var. subulatum (Bush) J. Grimes",subterranean Indian breadroot
"TRDU2",,"Trifolium dubium Sibth.",suckling clover
"CELA",,"Celtis laevigata Willd.",sugarberry
"SAGI",,"Saccharum giganteum (Walter) Pers.",sugarcane plumegrass
"COSU5",,"Cosmos sulphureus Cav.",sulphur cosmos
"VIAE",,"Vitis aestivalis Michx.",summer grape
"PHPA29",,"Phemeranthus parviflorus (Nutt.) Kiger",sunbright
"ERSW",,"Eragrostis swallenii Hitchc.",Swallen's lovegrass
"RHVI2",,"Rhododendron viscosum (L.) Torr.",swamp azalea
"DEVE",,"Decodon verticillatus (L.) Elliott",swamp loosestrife
"ASIN",,"Asclepias incarnata L.",swamp milkweed
"ASINI",,"Asclepias incarnata L. ssp. incarnata ",swamp milkweed
"ASINP2",,"Asclepias incarnata L. ssp. pulchra (Ehrh. ex Willd.) Woodson",swamp milkweed
"CLMA10",,"Cladium mariscus (L.) Pohl",swamp sawgrass
"POHY2",,"Polygonum hydropiperoides Michx.",swamp smartweed
"HEAN2",,"Helianthus angustifolius L.",swamp sunflower
"CIMU",,"Cirsium muticum Michx.",swamp thistle
"ARER",,"Aristolochia erecta L.",swanflower
"VAFA",,"Vachellia farnesiana (L.) Wight & Arn.",sweet acacia
"CLTE4",,"Clematis terniflora DC.",sweet autumn virginsbower
"VIMO2",,"Vitis monticola Buckley",sweet mountain grape
"STDU2",,"Stenandrium dulce (Cav.) Nees",sweet shaggytuft
"STDUD",,"Stenandrium dulce (Cav.) Nees var. dulce ",sweet shaggytuft
"HEME",,"Heteropogon melanocarpus (Elliott) Elliott ex Benth.",sweet tanglehead
"MEOF",,"Melilotus officinalis (L.) Lam.",sweetclover
"LIST2",,"Liquidambar styraciflua L.",sweetgum
"PLOD",,"Pluchea odorata (L.) Cass.",sweetscent
"PLODO",,"Pluchea odorata (L.) Cass. var. odorata ",sweetscent
"PAVI2",,"Panicum virgatum L.",switchgrass
"PAVIV",,"Panicum virgatum L. var. virgatum ",switchgrass
"UTIN",,"Utricularia inflata Walter",swollen bladderwort
"SICH2",,"Sisyrinchium chilense Hook.",swordleaf blue-eyed grass
"STPL3",,"Styrax platanifolius Engelm.",sycamoreleaf snowbell
"STPLS2",,"Styrax platanifolius Engelm. ssp. stellatus (Cory) P.W. Fritsch",sycamoreleaf snowbell
"CACA26",,"Caesalpinia caudata (A. Gray) Fisher",tailed nicker
"CYRA4",,"Cynanchum racemosum (Jacq.) Jacq.",talayote
"CYRAU",,"Cynanchum racemosum (Jacq.) Jacq. var. unifarium (Scheele) E. Sundell",talayote
"LIAS",,"Liatris aspera Michx.",tall blazing star
"ERTE9",,"Eriogonum tenellum Torr.",tall buckwheat
"ERTEP",,"Eriogonum tenellum Torr. var. platyphyllum (Torr. ex Benth.) Torr.",tall buckwheat
"ERTET",,"Eriogonum tenellum Torr. var. tenellum ",tall buckwheat
"CUEX",,"Cuscuta exaltata Engelm.",tall dodder
"BOHIP",,"Bouteloua hirsuta Lag. var. pectinata (Featherly) Cory",tall grama
"RHMA6",,"Rhynchospora macrostachya Torr. ex A. Gray",tall horned beaksedge
"LEST5",,"Lespedeza stuevei Nutt.",tall lespedeza
"CALE2",,"Callirhoe leiocarpa R.F. Martin",tall poppymallow
"ARME5",,"Argythamnia mercurialina (Nutt.) Müll. Arg.",tall silverbush
"ARMEM",,"Argythamnia mercurialina (Nutt.) Müll. Arg. var. mercurialina ",tall silverbush
"EUAL3",,"Eupatorium altissimum L.",tall thoroughwort
"COTR4",,"Coreopsis tripteris L.",tall tickseed
"HECO10",,"Heteropogon contortus (L.) P. Beauv. ex Roem. & Schult.",tanglehead
"MATA2",,"Machaeranthera tanacetifolia (Kunth) Nees",tanseyleaf tansyaster
"LIPI2",,"Limnosciadium pinnatum (DC.) Mathias & Constance",tansy dogshade
"DIAC2",,"Dichanthelium acuminatum (Sw.) Gould & C.A. Clark",tapered rosette grass
"LYRU",,"Lycopus rubellus Moench",taperleaf water horehound
"CUAT",,"Cuscuta attenuata Waterf.",tapertip dodder
"CYAC2",,"Cyperus acuminatus Torr. & Hook. ex Torr.",tapertip flatsedge
"JUAC",,"Juncus acuminatus Michx.",tapertip rush
"ERHY",,"Eragrostis hypnoides (Lam.) Britton, Sterns & Poggenb.",teal lovegrass
"ERDE5",,"Eriocaulon decangulare L.",tenangle pipewort
"ERDED2",,"Eriocaulon decangulare L. var. decangulare ",tenangle pipewort
"ANBE",,"Anemone berlandieri Pritz.",tenpetal thimbleweed
"CATE19",,"Callitriche terrestris Raf.",terrestrial water-starwort
"CYPOT",,"Cyperus polystachyos Rottb. var. texensis (Torr.) Fernald",Texan flatsedge
"COMIT2",,"Corydalis micrantha (Engelm. ex A. Gray) A. Gray ssp. texensis G.B. Ownbey",Texan fumewort
"CAERT",,"Castela erecta Turp. ssp. texana (Torr. & A. Gray) Cronquist",Texan goatbush
"PHVIT",,"Physalis virginiana Mill. var. texana (Rydb.) Waterf.",Texan groundcherry
"GRLAT",,"Grindelia lanceolata Nutt. var. texana (Scheele) Shinners",Texan gumweed
"COTE6",,"Colubrina texensis (Torr. & A. Gray) A. Gray",Texan hogplum
"PHINT",,"Phacelia integrifolia Torr. var. texana (J. Voss) N.D. Atwood",Texan phacelia
"PRMI2",,"Prunus minutiflora Engelm.",Texas almond
"FRAL3",,"Fraxinus albicans Buckley",Texas ash
"LEFR3",,"Leucophyllum frutescens (Berl.) I.M. Johnst.",Texas barometer bush
"OECA4",,"Oenothera calcicola (P.H. Raven & D.P. Greg.) W.L. Wagner & Hoch",Texas beeblossom
"BETE",,"Bergia texana (Hook.) Seub. ex Walp.",Texas bergia
"COEQ",,"Convolvulus equitans Benth.",Texas bindweed
"CAMAT",,"Cardamine macrocarpa Brandegee var. texana Rollins",Texas bittercress
"SETE7",,"Seymeria texana (A. Gray) Pennell",Texas blacksenna
"LUSU",,"Lupinus subcarnosus Hook.",Texas bluebonnet
"POAR",,"Poa arachnifera Torr.",Texas bluegrass
"HECI",,"Helianthus ciliaris DC.",Texas blueweed
"SETE6",,"Setaria texana W.H.P. Emery",Texas bristlegrass
"CNTE",,"Cnidoscolus texanus (Müll. Arg.) Small",Texas bullnettle
"HETE9",,"Hermannia texana A. Gray",Texas burstwort
"CHTE10",,"Chrysopsis texana G.L. Nesom",Texas chrysopsis
"DIPA6",,"Digitaria patens (Swallen) Henr.",Texas cottontop
"DITE",,"Digitaria texana Hitchc.",Texas crabgrass
"CRTE4",,"Croton texensis (Klotzsch) Müll. Arg.",Texas croton
"CRTET",,"Croton texensis (Klotzsch) Müll. Arg. var. texensis ",Texas croton
"VEMI",,"Verbesina microptera DC.",Texas crownbeard
"HUTE2",,"Hunzikeria texana (Torr.) D'Arcy",Texas cupflower
"ERSE5",,"Eriochloa sericea (Scheele) Munro ex Vasey",Texas cupgrass
"XYPA3",,"Xylothamia palmeri (A. Gray) G.L. Nesom",Texas desert goldenrod
"SPTE5",,"Sporobolus texanus Vasey",Texas dropseed
"ARRE3",,"Aristolochia reticulata Jacq.",Texas dutchman's pipe
"EBEB",,"Ebenopsis ebano (Berl.) Barneby & Grimes",Texas ebony
"HAGRT",,"Haploesthes greggii A. Gray var. texana (J.M. Coult.) I.M. Johnst.",Texas false broomweed
"SCTE2",,"Schoenocaulon texanum Scheele",Texas feathershank
"LIHU2",,"Linum hudsonioides Planch.",Texas flax
"TRTE2",,"Tridens texanus (S. Watson) Nash",Texas fluffgrass
"MITE13",,"Mirabilis texensis (J.M. Coult.) B.L. Turner",Texas four o'clock
"GETE2",,"Geranium texanum (Trel.) A. Heller",Texas geranium
"EUGY",,"Euthamia gymnospermoides Greene",Texas goldentop
"BORI",,"Bouteloua rigidiseta (Steud.) Hitchc.",Texas grama
"GLTE2",,"Glossopetalon texense (Ensign) H. St. John",Texas greasebush
"BEBE4",,"Berlandiera betonicifolia (Hook.) Small",Texas greeneyes
"CRTE2",,"Crataegus texana Buckley",Texas hawthorn
"HETE4",,"Heliotropium texanum I.M. Johnst.",Texas heliotrope
"POAU15",,"Pomaria austrotexana B. Simpson",Texas holdback
"ABFR3",,"Abutilon fruticosum Guill. & Perr.",Texas Indian mallow
"VETE3",,"Vernonia texana (A. Gray) Small",Texas ironweed
"EYTE",,"Eysenhardtia texana Scheele",Texas kidneywood
"LETE2",,"Lespedeza texana Britton",Texas lespedeza
"GUAN",,"Guaiacum angustifolium Engelm.",Texas lignum-vitae
"QUFU",,"Quercus fusiformis Small",Texas live oak
"LUTE",,"Lupinus texensis Hook.",Texas lupine
"ANVE2",,"Anredera vesicaria (Lam.) C.F. Gaertn.",Texas madeiravine
"ARXA80",,"Arbutus xalapensis Kunth",Texas madrone
"COPO2",,"Cordia podocephala Torr.",Texas manjack
"IVTE",,"Iva texensis R.C. Jacks.",Texas marsh elder
"GATE",,"Galactia texana (Scheele) A. Gray",Texas milkpea
"ASTE",,"Asclepias texana A. Heller",Texas milkweed
"MITE6",,"Mimosa texana (A. Gray) Small",Texas mimosa
"PHTE3",,"Philadelphus texensis Hu",Texas mock orange
"MOMI",,"Morus microphylla Buckley",Texas mulberry
"SOTR2",,"Solanum triquetrum Cav.",Texas nightshade
"MAPR2",,"Mammillaria prolifera (Mill.) Haw.",Texas nipple cactus
"MAPRT",,"Mammillaria prolifera (Mill.) Haw. var. texana (Engelm.) Borg",Texas nipple cactus
"PATE",,"Palafoxia texana DC.",Texas palafox
"PATEA",,"Palafoxia texana DC. var. ambigua (Shinners) B.L. Turner & Morris",Texas palafox
"PATET",,"Palafoxia texana DC. var. texana ",Texas palafox
"PATE10",,"Parkinsonia texana (A. Gray) S. Watson",Texas paloverde
"PATEM",,"Parkinsonia texana (A. Gray) S. Watson var. macra (I.M. Johnst.) Isely",Texas paloverde
"PATET2",,"Parkinsonia texana (A. Gray) S. Watson var. texana ",Texas paloverde
"DITE3",,"Diospyros texana Scheele",Texas persimmon
"SPTE2",,"Spigelia texana (Torr. & A. Gray) A. DC.",Texas pinkroot
"ERTE8",,"Eriocaulon texense Koern.",Texas pipewort
"PELA18",,"Pediomelum latestipulatum (Shinners) Mahler",Texas Plains Indian breadroot
"PELAA",,"Pediomelum latestipulatum (Shinners) Mahler var. appressum (D.J. Ockendon) Gandhi & L.E. Brown",Texas Plains Indian breadroot
"PELAL2",,"Pediomelum latestipulatum (Shinners) Mahler var. latestipulatum ",Texas Plains Indian breadroot
"POTE3",,"Polytaenia texana (J.M. Coult. & Rose) Mathias & Constance",Texas prairie parsley
"THSE4",,"Thymophylla setifolia Lag.",Texas pricklyleaf
"THSEG",,"Thymophylla setifolia Lag. var. greggii (A. Gray) Strother",Texas pricklyleaf
"OPENL",,"Opuntia engelmannii Salm-Dyck ex Engelm. var. lindheimeri (Engelm.) Parfitt & Pinkava",Texas pricklypear
"PSAU3",,"Pseudognaphalium austrotexanum G.L. Nesom",Texas rabbit-tobacco
"SEAM2",,"Senecio ampullaceus Hook.",Texas ragwort
"QUBU2",,"Quercus buckleyi Nixon & Dorr",Texas red oak
"CECAT",,"Cercis canadensis L. var. texensis (S. Watson) M. Hopkins",Texas redbud
"JUTE3",,"Juncus texanus (Engelm.) Coville",Texas rush
"NOTE",,"Nolina texana S. Watson",Texas sacahuista
"SATE3",,"Salvia texana (Scheele) Torr.",Texas sage
"ATTE2",,"Atriplex texana S. Watson",Texas saltbush
"SATE4",,"Saxifraga texana Buckley",Texas saxifrage
"CATE7",,"Carex texensis (Torr.) L.H. Bailey",Texas sedge
"SEDI2",,"Selenia dissecta Torr. & A. Gray",Texas selenia
"CHFL4",,"Chamaecrista flexuosa (L.) Greene",Texas sensitive pea
"CHFLT",,"Chamaecrista flexuosa (L.) Greene var. texana (Buckley) Irwin & Barneby",Texas sensitive pea
"URTE2",,"Urochloa texana (Buckley) R. Webster",Texas signalgrass
"LYTE",,"Lygodesmia texana (Torr. & A. Gray) Greene",Texas skeletonplant
"SCTE15",,"Scutellaria texana B.L. Turner",Texas skullcap
"XATE",,"Xanthisma texanum DC.",Texas sleepydaisy
"XATEO",,"Xanthisma texanum DC. var. orientale Semple",Texas sleepydaisy
"XATET2",,"Xanthisma texanum DC. var. texanum ",Texas sleepydaisy
"GUTET",,"Gutierrezia texana (DC.) Torr. & A. Gray var. texana ",Texas snakeweed
"GUTE2",,"Gutierrezia texana (DC.) Torr. & A. Gray",Texas snakeweed
"RHSE4",,"Rhynchosia senna Gillies ex Hook.",Texas snoutbean
"RHSET",,"Rhynchosia senna Gillies ex Hook. var. texana (Torr. & A. Gray) M.C. Johnst.",Texas snoutbean
"STPLT",,"Styrax platanifolius Engelm. ssp. texanus (Cory) P.W. Fritsch",Texas snowbell
"DATE3",,"Dasylirion texanum Scheele",Texas sotol
"TRHU",,"Tradescantia humilis Rose",Texas spiderwort
"EUTE5",,"Eurytaenia texana Torr. & A. Gray",Texas spreadwing
"SACA3",,"Sabatia campestris Nutt.",Texas star
"MIMIT",,"Minuartia michauxii (Fenzl) Farw. var. texana (B.L. Rob.) Mattf.",Texas stitchwort
"ERTE13",,"Erodium texanum A. Gray",Texas stork's bill
"CATU6",,"Calylophus tubicula (A. Gray) P.H. Raven",Texas sundrops
"HEPR2",,"Helianthus praecox Engelm. & A. Gray",Texas sunflower
"HEPRH",,"Helianthus praecox Engelm. & A. Gray ssp. hirtus (Heiser) Heiser",Texas sunflower
"PALA13",,"Pavonia lasiopetala Scheele",Texas swampmallow
"FOAN",,"Forestiera angustifolia Torr.",Texas swampprivet
"CITE2",,"Cirsium texanum Buckley",Texas thistle
"NUTE",,"Nuttallanthus texanus (Scheele) D.A. Sutton",Texas toadflax
"STTE3",,"Stillingia texana I.M. Johnst.",Texas toothleaf
"AMTE4",,"Amyris texana (Buckley) P. Wilson",Texas torchwood
"ACCR",,"Acleisanthes crassifolia A. Gray",Texas trumpets
"TATE2",,"Tauschia texana A. Gray",Texas umbrellawort
"VATE2",,"Varilla texana A. Gray",Texas varilla
"TRTE4",,"Triodanis texana McVaugh",Texas Venus' looking-glass
"VEHA",,"Verbena halei Small",Texas vervain
"TRTE3",,"Trillium texanum Buckley",Texas wakerobin
"ELTE3",,"Elymus texensis J.J.N. Campb.",Texas wildrye
"NALE3",,"Nassella leucotricha (Trin. & Rupr.) Pohl",Texas wintergrass
"OXPRT",,"Oxalis priceae Small ssp. texana (Small) Eiten",Texas woodsorrel
"CATE15",,"Carlowrightia texana Henrickson & Daniel",Texas wrightwort
"LITE3",,"Lindheimera texana A. Gray & Engelm.",Texas yellowstar
"YURU",,"Yucca rupicola Scheele",Texas yucca
"MEFI",,"Meximalva filipes (A. Gray) Fryxell",texasfan
"VAMU",,"Vaseyochloa multinervosa (Vasey) Hitchc.",Texasgrass
"BALU",,"Bauhinia lunarioides A. Gray ex S. Watson",Texasplume
"NIPL2",,"Nicotiana plumbaginifolia Viv.",Tex-Mex tobacco
"SPTH",,"Sporobolus tharpii Hitchc.",Tharp's dropseed
"PHDRT",,"Phlox drummondii Hook. ssp. tharpii (Whitehouse) Wherry",Tharp's phlox
"CAAB5",,"Carex abscondita Mack.",thicket sedge
"CRCR3",,"Cryptantha crassisepala (Torr. & A. Gray) Greene",thicksepal cryptantha
"CRCRC",,"Cryptantha crassisepala (Torr. & A. Gray) Greene var. crassisepala ",thicksepal cryptantha
"PASE5",,"Paspalum setaceum Michx.",thin paspalum
"CAFL3",,"Carex flaccosperma Dewey",thinfruit sedge
"YUTH",,"Yucca thompsoniana Trel.",Thompson's yucca
"OELI",,"Oenothera linifolia Nutt.",threadleaf evening primrose
"SAFL5",,"Sartwellia flaveriae A. Gray",threadleaf glowwort
"SEFL3",,"Senecio flaccidus Less.",threadleaf ragwort
"GUMI",,"Gutierrezia microcephala (DC.) A. Gray",threadleaf snakeweed
"MOCE",,"Mollugo cerviana (L.) Ser.",threadstem carpetweed
"MENI",,"Melica nitens (Scribn.) Nutt. ex Piper",threeflower melicgrass
"THTR7",,"Thurovia triflora Rose",threeflower snakeweed
"BITR",,"Bidens tripartita L.",threelobe beggarticks
"MACO6",,"Malvastrum coromandelianum (L.) Garcke",threelobe false mallow
"CRLI2",,"Croton lindheimerianus Scheele",threeseed croton
"CRLIL",,"Croton lindheimerianus Scheele var. lindheimerianus ",threeseed croton
"DUAR3",,"Dulichium arundinaceum (L.) Britton",three-way sedge
"DUARA",,"Dulichium arundinaceum (L.) Britton var. arundinaceum ",three-way sedge
"PITH",,"Pilostyles thurberi A. Gray",Thurber's stemsucker
"ARSE2",,"Arenaria serpyllifolia L.",thymeleaf sandwort
"IPCO8",,"Ipomoea cordatotriloba Dennst.",tievine
"IPCOC2",,"Ipomoea cordatotriloba Dennst. var. cordatotriloba ",tievine
"PHPR3",,"Phleum pratense L.",timothy
"HOPU3",,"Houstonia pusilla Schoepf",tiny bluet
"MYMI2",,"Myosurus minimus L.",tiny mousetail
"LAPU3",,"Lathyrus pusillus Elliott",tiny pea
"CAHY2",,"Carex hyalina Boott",tissue sedge
"JUBU",,"Juncus bufonius L.",toad rush
"PLMU3",,"Pleuraphis mutica Buckley",tobosagrass
"EUDE4",,"Euphorbia dentata Michx.",toothed spurge
"EUDED",,"Euphorbia dentata Michx. var. dentata ",toothed spurge
"VIDE3",,"Viguiera dentata (Cav.) Spreng.",toothleaf goldeneye
"VIDED3",,"Viguiera dentata (Cav.) Spreng. var. dentata ",toothleaf goldeneye
"ECAT",,"Echinacea atrorubens Nutt.",Topeka purple coneflower
"PRRE2",,"Prosopis reptans Benth.",tornillo
"PRREC",,"Prosopis reptans Benth. var. cinerascens (A. Gray) Burkart",tornillo
"CRIN13",,"Croton incanus Kunth",Torrey's croton
"EPTO",,"Ephedra torreyana S. Watson",Torrey's jointfir
