Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"IVAN",,"Iva angustifolia Nutt. ex DC.",narrowleaf marsh elder
"PYTE",,"Pycnanthemum tenuifolium Schrad.",narrowleaf mountainmint
"PEANA",,"Pectis angustifolia Torr. var. angustifolia ",narrowleaf pectis
"LETE",,"Lechea tenuifolia Michx.",narrowleaf pinweed
"LULI",,"Ludwigia linearis Walter",narrowleaf primrose-willow
"ECAN2",,"Echinacea angustifolia DC.",narrowleaf purple coneflower
"GAFA3",,"Gamochaeta falcata (Lam.) Cabrera",narrowleaf purple everlasting
"CLAN",,"Cleomella angustifolia Torr.",narrowleaf rhombopod
"PIGR4",,"Pityopsis graminifolia (Michx.) Nutt.",narrowleaf silkgrass
"LIIN2",,"Lithospermum incisum Lehm.",narrowleaf stoneseed
"STMIM",,"Stephanomeria minor (Hook.) Nutt. var. minor ",narrowleaf wirelettuce
"SPPA5",,"Spiranthes parksii Correll",Navasota lady's tresses
"GONE",,"Gomphrena nealleyi J.M. Coult. & Fisher",Nealley's globe amaranth
"OESUN",,"Oenothera suffulta (Engelm. ex A. Gray) W.L. Wagner & Hoch ssp. nealleyi (J.M. Coult.) W.L. Wagner & Hoch",Nealley's kisses
"LENE2",,"Leptochloa nealleyi Vasey",Nealley's sprangletop
"VEPE2",,"Veronica peregrina L.",neckweed
"BOAR",,"Bouteloua aristidoides (Kunth) Griseb.",needle grama
"BOARA",,"Bouteloua aristidoides (Kunth) Griseb. var. aristidoides ",needle grama
"ELAC",,"Eleocharis acicularis (L.) Roem. & Schult.",needle spikerush
"JURO",,"Juncus roemerianus Scheele",needlegrass rush
"HOAC",,"Houstonia acerosa (A. Gray) A. Gray ex Benth. & Hook. f.",needleleaf bluet
"HOACA2",,"Houstonia acerosa (A. Gray) A. Gray ex Benth. & Hook. f. var. acerosa ",needleleaf bluet
"DIAC",,"Dichanthelium aciculare (Desv. ex Poir.) Gould & C.A. Clark",needleleaf rosette grass
"JUSC",,"Juncus scirpoides Lam.",needlepod rush
"CELAR",,"Celtis laevigata Willd. var. reticulata (Torr.) L.D. Benson",netleaf hackberry
"CLRE",,"Clematis reticulata Walter",netleaf leather flower
"QURU4",,"Quercus rugosa Née",netleaf oak
"WOAR",,"Woodwardia areolata (L.) T. Moore",netted chainfern
"MASO4",,"Margaranthus solanaceus Schltdl.",netted globecherry
"MARE4",,"Matelea reticulata (Engelm. ex A. Gray) Woodson",netted milkvine
"SCRE",,"Scleria reticularis Michx.",netted nutrush
"CHMU2",,"Chenopodium murale L.",nettleleaf goosefoot
"TRUR2",,"Tragia urticifolia Michx.",nettleleaf noseburn
"CEAM",,"Ceanothus americanus L.",New Jersey tea
"PHSUN",,"Physalis subulata Rydb. var. neomexicana (Rydb.) Waterf. ex Kartesz & Gandhi",New Mexican groundcherry
"LOPL2",,"Lotus plebeius (Brandegee) Barneby",New Mexico bird's-foot trefoil
"WONE",,"Woodsia neomexicana Windham",New Mexico cliff fern
"ACNE",,"Acalypha neomexicana Müll. Arg.",New Mexico copperleaf
"CRAL",,"Cryptantha albida (Kunth) I.M. Johnst.",New Mexico cryptantha
"SINE",,"Sida neomexicana A. Gray",New Mexico fanpetals
"HENE5",,"Hesperostipa neomexicana (Thurb. ex J.M. Coult.) Barkworth",New Mexico feathergrass
"CHNE3",,"Chenopodium neomexicanum Standl.",New Mexico goosefoot
"MUPA2",,"Muhlenbergia pauciflora Buckley",New Mexico muhly
"DIBR",,"Dichondra brachypoda Wooton & Standl.",New Mexico ponysfoot
"ARNE2",,"Argythamnia neomexicana Müll. Arg.",New Mexico silverbush
"ESVIN",,"Escobaria vivipara (Nutt.) Buxbaum var. neomexicana (Engelm.) Buxbaum",New Mexico spinystar
"DENE",,"Desmodium neomexicanum A. Gray",New Mexico ticktrefoil
"PRSP3",,"Proboscidea spicata Correll",New Mexico unicorn-plant
"PEGR3",,"Peniocereus greggii (Engelm.) Britton & Rose",nightblooming cereus
"PEGRG",,"Peniocereus greggii (Engelm.) Britton & Rose var. greggii ",nightblooming cereus
"MUSC",,"Muhlenbergia schreberi J.F. Gmel.",nimblewill
"DAEN",,"Dalea enneandra Nutt.",nineanther prairie clover
"ENDE",,"Enneapogon desvauxii Desv. ex P. Beauv.",nineawn pappusgrass
"COMA14",,"Coryphantha macromeris (Engelm.) Lem.",nipple beehive cactus
"COMAM2",,"Coryphantha macromeris (Engelm.) Lem. var. macromeris ",nipple beehive cactus
"SAPA2",,"Sagittaria papillosa Buchenau",nipplebract arrowhead
"HYDR",,"Hypericum drummondii (Grev. & Hook.) Torr. & A. Gray",nits and lice
"RHIN4",,"Rhynchospora inexpansa (Michx.) Vahl",nodding beaksedge
"PELA10",,"Penstemon laxiflorus Pennell",nodding beardtongue
"SICE",,"Sisyrinchium cernuum (E.P. Bicknell) Kearney",nodding blue-eyed grass
"HOSU",,"Houstonia subviscosa (C. Wright ex A. Gray) A. Gray",nodding bluet
"BRAN",,"Bromus anomalus Rupr. ex Fourn.",nodding brome
"SPCE",,"Spiranthes cernua (L.) Rich.",nodding lady's tresses
"ASGL5",,"Asclepias glaucescens Kunth",nodding milkweed
"APAP",,"Apteria aphylla (Nutt.) Barnhart ex Small",nodding nixie
"ALCE2",,"Allium cernuum Roth",nodding onion
"CANU4",,"Carduus nutans L.",nodding plumeless thistle
"BUBI",,"Burmannia biflora L.",northern bluethread
"CASP8",,"Catalpa speciosa (Warder) Warder ex Engelm.",northern catalpa
"RUFL",,"Rubus flagellaris Willd.",northern dewberry
"CAFO6",,"Carex folliculata L.",northern long sedge
"SPLA4",,"Spiranthes lacera (Raf.) Raf.",northern slender lady's tresses
"SPLAG",,"Spiranthes lacera (Raf.) Raf. var. gracilis (Bigelow) Luer",northern slender lady's tresses
"LIBE3",,"Lindera benzoin (L.) Blume",northern spicebush
"MEDI2",,"Merremia dissecta (Jacq.) Hallier f.",noyau vine
"CYRO",,"Cyperus rotundus L.",nutgrass
"MONU",,"Monolepis nuttalliana (Schult.) Greene",Nuttall's povertyweed
"PONU4",,"Polytaenia nuttallii DC.",Nuttall's prairie parsley
"BINU2",,"Bigelowia nuttallii L.C. Anderson",Nuttall's rayless goldenrod
"MINU6",,"Mimosa nuttallii (DC. ex Britton & Rose) B.L. Turner",Nuttall's sensitive-briar
"BANU2",,"Baptisia nuttalliana Small",Nuttall's wild indigo
"ECVI2",,"Echinocereus viridiflorus Engelm.",nylon hedgehog cactus
"ECVIC2",,"Echinocereus viridiflorus Engelm. var. cylindricus (Engelm.) Rümpler",nylon hedgehog cactus
"ECVIC6",,"Echinocereus viridiflorus Engelm. var. chloranthus (Engelm.) Backeb.",nylon hedgehog cactus
"PHVI8",,"Physostegia virginiana (L.) Benth.",obedient plant
"PHVIP2",,"Physostegia virginiana (L.) Benth. ssp. praemorsa (Shinners) Cantino",obedient plant
"FRBEO",,"Frangula betulifolia (Greene) V. Grub. ssp. obovata (Kearney & Peebles) Kartesz & Gandhi",obovate buckthorn
"FOSP2",,"Fouquieria splendens Engelm.",ocotillo
"RUOK",,"Rubus oklahomus L.H. Bailey",Oklahoma blackberry
"MADE3",,"Matelea decipiens (Alexander) Woodson",oldfield milkvine
"HYAR3",,"Hymenopappus artemisiifolius DC.",oldplainsman
"HYARA",,"Hymenopappus artemisiifolius DC. var. artemisiifolius ",oldplainsman
"HYARR2",,"Hymenopappus artemisiifolius DC. var. riograndensis B.L. Turner",oldplainsman
"GAUN2",,"Galium uniflorum Michx.",oneflower bedstraw
"CYRE14",,"Cyperus retroflexus Buckley",oneflower flatsedge
"ORUN",,"Orobanche uniflora L.",oneflowered broomrape
"JUMO",,"Juniperus monosperma (Engelm.) Sarg.",oneseed juniper
"JUMOM",,"Juniperus monosperma (Engelm.) Sarg. var. monosperma ",oneseed juniper
"MEBU",,"Melica bulbosa Geyer ex Porter & J.M. Coult.",oniongrass
"DILA9",,"Dichanthelium laxiflorum (Lam.) Gould",openflower rosette grass
"ACOP",,"Acmella oppositifolia (Lam.) R.K. Jansen",oppositeleaf spotflower
"ACOPR",,"Acmella oppositifolia (Lam.) R.K. Jansen var. repens (Walter) R.K. Jansen",oppositeleaf spotflower
"HEFU",,"Hemerocallis fulva (L.) L.",orange daylily
"PHAU13",,"Phemeranthus aurantiacus (Engelm.) Kiger",orange fameflower
"HYGE",,"Hypericum gentianoides (L.) Britton, Sterns & Poggenb.",orangegrass
"LUCOO2",,"Lupinus concinnus J. Agardh ssp. orcuttii (S. Watson) D. Dunn",Orcutt's lupine
"ARSCO",,"Aristida schiedeana Trin. & Rupr. var. orcuttiana (Vasey) Allred & Valdés-Reyna",Orcutt's threeawn
"DEWO",,"Delphinium wootonii Rydb.",Organ Mountain larkspur
"YOJA",,"Youngia japonica (L.) DC.",Oriental false hawksbeard
"POCE4",,"Polygonum cespitosum Blume, nom. inq.",Oriental lady's thumb
"POCEL",,"Polygonum cespitosum Blume var. longisetum (Bruijn) A.N. Steward",Oriental lady's thumb
"MAPO",,"Maclura pomifera (Raf.) C.K. Schneid.",Osage-orange
"PASP",,"Palafoxia sphacelata (Nutt. ex Torr.) Cory",othake
"CACE",,"Carex cephalophora Muhl. ex Willd.",oval-leaf sedge
"HYOV",,"Hydrolea ovata Nutt. ex Choisy",ovate false fiddleleaf
"AROV",,"Arnoglossum ovatum (Walter) H. Rob.",ovateleaf cacalia
"QULY",,"Quercus lyrata Walter",overcup oak
"GASP9",,"Gamochaeta sphacilata (Kunth) Cabrera",owl's crown
"LIAR",,"Limnodea arkansana (Nutt.) L.H. Dewey",Ozark grass
"ASDI4",,"Astragalus distortus Torr. & A. Gray",Ozark milkvetch
"COPA4",,"Cologania pallida Rose",pale cologania
"LYPA",,"Lycium pallidum Miers",pale desert-thorn
"LYPAP",,"Lycium pallidum Miers var. pallidum ",pale desert-thorn
"RUAL4",,"Rumex altissimus Alph. Wood",pale dock
"CHPA16",,"Chamaesaracha pallida Averett",pale five eyes
"LOAP",,"Lobelia appendiculata A. DC.",pale lobelia
"LOAPA",,"Lobelia appendiculata A. DC. var. appendiculata ",pale lobelia
"ELMA5",,"Eleocharis macrostachya Britton",pale spikerush
"PLFL",,"Platanthera flava (L.) Lindl.",palegreen orchid
"PLFLF",,"Platanthera flava (L.) Lindl. var. flava ",palegreen orchid
"LOSP",,"Lobelia spicata Lam.",palespike lobelia
"LOSPS",,"Lobelia spicata Lam. var. scaposa McVaugh",palespike lobelia
"SYPA",,"Symphoricarpos palmeri G.N. Jones",Palmer's snowberry
"DICA31",,"Dimorphocarpa candicans (Raf.) Rollins",Palmer's spectaclepod
"ASPA",,"Asplenium palmeri Maxon",Palmer's spleenwort
"SPPE2",,"Sphaeralcea pedatifida (A. Gray) A. Gray",palmleaf globemallow
"PEDI9",,"Pediomelum digitatum (Nutt. ex Torr. & A. Gray) Isely",palmleaf Indian breadroot
"CAPE23",,"Callirhoe pedata (Nutt. ex Hook.) A. Gray",palmleaf poppymallow
"COGR10",,"Conoclinium greggii (A. Gray) Small",palmleaf thoroughwort
"ELTR4",,"Elionurus tripsacoides Humb. & Bonpl. ex Willd.",Pan American balsamscale
"AMPA4",,"Amorpha paniculata Torr. & A. Gray",panicled false indigo
"DEPA6",,"Desmodium paniculatum (L.) DC.",panicledleaf ticktrefoil
"URMU",,"Urochloa mutica (Forssk.) T.Q. Nguyen",para grass
"CHCA6",,"Chloris canterai Arechav.",Paraguayan windmill grass
"CHCAC5",,"Chloris canterai Arechav. var. canterai ",Paraguayan windmill grass
"SCAR8",,"Schiedeella arizonica P.M. Brown",parasitic lady's tresses
"CRPA5",,"Croton parksii Croizat",Parks' croton
"ANPA9",,"Antennaria parlinii Fernald",Parlin's pussytoes
"ANPAF",,"Antennaria parlinii Fernald ssp. fallax (Greene) Bayer & Stebbins",Parlin's pussytoes
"AGPA4",,"Agave parryi Engelm.",Parry's agave
"AGPAN6",,"Agave parryi Engelm. ssp. neomexicana (Wooton & Standl.) Ullrich",Parry's agave
"CRMA5",,"Crataegus marshallii Eggl.",parsley hawthorn
"CHFA2",,"Chamaecrista fasciculata (Michx.) Greene",partridge pea
"CHFAF",,"Chamaecrista fasciculata (Michx.) Greene var. fasciculata ",partridge pea
"MIRE",,"Mitchella repens L.",partridgeberry
"STPIP2",,"Stylisma pickeringii (Torr. ex M.A. Curtis) A. Gray var. pattersonii (Fernald & B.G. Schub.) Myint",Patterson's dawnflower
"ASTR",,"Asimina triloba (L.) Dunal",pawpaw
"SAAM2",,"Salix amygdaloides Andersson",peachleaf willow
"TRPO6",,"Trifolium polymorphum Poir.",peanut clover
"GONI",,"Gomphrena nitida Rothr.",pearly globe amaranth
"CAIL2",,"Carya illinoinensis (Wangenh.) K. Koch",pecan
"LYRA2",,"Lygodesmia ramosissima Greenm.",Pecos River skeletonplant
"CAPE3",,"Cardamine pensylvanica Muhl. ex Willd.",Pennsylvania bittercress
"GAPE2",,"Gamochaeta pensylvanica (Willd.) Cabrera",Pennsylvania everlasting
"PAPE5",,"Parietaria pensylvanica Muhl. ex Willd.",Pennsylvania pellitory
"POPE2",,"Polygonum pensylvanicum L.",Pennsylvania smartweed
"OXDI",,"Oxalis dichondrifolia A. Gray",peonyleaf woodsorrel
"NEAR5",,"Nekemias arborea (L.) J. Wen & Boggan",peppervine
"LOPE",,"Lolium perenne L.",perennial ryegrass
"SYTE6",,"Symphyotrichum tenuifolium (L.) G.L. Nesom",perennial saltmarsh aster
"GASU",,"Gaillardia suavis (A. Gray & Engelm.) Britton & Rusby",perfumeballs
"SEPE",,"Selaginella peruviana (Milde) Hieron.",Peruvian spikemoss
"LUPE4",,"Luziola peruviana Juss. ex J.F. Gmel.",Peruvian watergrass
"LESP",,"Lepuropetalon spathulatum Elliott",petiteplant
"LOWI",,"Lophophora williamsii (Lem. ex Salm-Dyck) J.M. Coult.",peyote
"ERPH",,"Erigeron philadelphicus L.",Philadelphia fleabane
"ERPHP",,"Erigeron philadelphicus L. var. philadelphicus ",Philadelphia fleabane
"WOPH",,"Woodsia phillipsii Windham",Phillips' cliff fern
"CRTE5",,"Cryptantha texana (A. DC.) Greene",pick me nots
"POCO14",,"Pontederia cordata L.",pickerelweed
"STPI3",,"Stylisma pickeringii (Torr. ex M.A. Curtis) A. Gray",Pickering's dawnflower
"LYMA2",,"Lyonia mariana (L.) D. Don",piedmont staggerbush
"JUPI",,"Juniperus pinchotii Sudw.",Pinchot's juniper
"CYRE5",,"Cyperus retrorsus Chapm.",pine barren flatsedge
"TRAM",,"Tridens ambiguus (Elliott) Schult.",pine barren fluffgrass
"BLTR",,"Blepharoneuron tricholepis (Torr.) Nash",pine dropseed
"MUDU",,"Muhlenbergia dubia Fourn. ex Hemsl.",pine muhly
"LADI5",,"Lachnocaulon digynum Koern.",pineland bogbutton
"ARVA",,"Arceuthobium vaginatum (Willd.) J. Presl",pineland dwarf mistletoe
"ARVAC",,"Arceuthobium vaginatum (Willd.) J. Presl ssp. cryptopodum (Engelm.) Hawksw. & Wiens",pineland dwarf mistletoe
"SIELP",,"Sida elliottii Torr. & A. Gray var. parviflora Chapm.",pineland fanpetals
"ASOB",,"Asclepias obovata Elliott",pineland milkweed
"ACOS",,"Acalypha ostryifolia Riddell",pineland threeseed mercury
"XYST",,"Xyris stricta Chapm.",pineland yelloweyed grass
"EUPE9",,"Eustachys petraea (Sw.) Desv.",pinewoods fingergrass
"SAGE",,"Sabatia gentianoides Elliott",pinewoods rose gentian
"SPJU",,"Sporobolus junceus (P. Beauv.) Kunth",pineywoods dropseed
"GECA3",,"Geranium caespitosum James",pineywoods geranium
"GECAC3",,"Geranium caespitosum James var. caespitosum ",pineywoods geranium
"HERU",,"Heuchera rubescens Torr.",pink alumroot
"STUM2",,"Strophostyles umbellata (Muhl. ex Willd.) Britton",pink fuzzybean
"GLPU4",,"Glandularia pumila (Rydb.) Umber",pink mock vervain
"PABI2",,"Pappophorum bicolor Fourn.",pink pappusgrass
"DRCA2",,"Drosera capillaris Poir.",pink sundew
"FLIN2",,"Fleischmannia incarnata (Walter) R.M. King & H. Rob.",pink thoroughwort
"OXDE3",,"Oxalis debilis Kunth",pink woodsorrel
"OXDEC",,"Oxalis debilis Kunth var. corymbosa (DC.) Lourteig",pink woodsorrel
"DATE6",,"Dalea tenuis (J.M. Coult.) Shinners",pinkglobe prairie clover
"OESP2",,"Oenothera speciosa Nutt.",pinkladies
"LIEL",,"Liatris elegans (Walter) Michx.",pinkscale blazing star
"LIELE",,"Liatris elegans (Walter) Michx. var. elegans ",pinkscale blazing star
"SCPI3",,"Schkuhria pinnata (Lam.) Kuntze ex Thell.",pinnate false threadleaf
"ARDI3",,"Arceuthobium divaricatum Engelm.",pinyon dwarf mistletoe
"PIFI",,"Piptochaetium fimbriatum (Kunth) Hitchc.",pinyon ricegrass
"ECEN2",,"Echinocereus enneacanthus Engelm.",pitaya
"ECENB",,"Echinocereus enneacanthus Engelm. var. brevispinus (W.O. Moore) L.D. Benson",pitaya
"SAAZG",,"Salvia azurea Michx. ex Lam. var. grandiflora Benth.",pitcher sage
"PABI3",,"Paspalum bifidum (Bertol.) Nash",pitchfork crowngrass
"CHBE4",,"Chenopodium berlandieri Moq.",pitseed goosefoot
"OEPA2",,"Oenothera patriciae W.L. Wagner & Hoch",plains beeblossom
"MELE2",,"Melampodium leucanthum Torr. & A. Gray",plains blackfoot
"APRA",,"Aphanostephus ramosissimus DC.",plains dozedaisy
"APRAH",,"Aphanostephus ramosissimus DC. var. humilis (Benth.) B.L. Turner & Birdsong",plains dozedaisy
"APRAR",,"Aphanostephus ramosissimus DC. var. ramosissimus ",plains dozedaisy
"ERMO2",,"Erigeron modestus A. Gray",plains fleabane
"VEMA2",,"Vernonia marginata (Torr.) Raf.",plains ironweed
"ERIN",,"Eragrostis intermedia Hitchc.",plains lovegrass
"ALPE2",,"Allium perdulce S.V. Fraser",plains onion
"OPPO",,"Opuntia polyacantha Haw.",plains pricklypear
"AMPO4",,"Ammoselinum popei Torr. & A. Gray",plains sandparsley
"FRFL",,"Froelichia floridana (Nutt.) Moq.",plains snakecotton
"DICA2",,"Dichaetophora campestris A. Gray",plainsdaisy
"PLAQ",,"Planera aquatica J.F. Gmel.",planertree
"MAED",,"Matelea edwardsensis Correll",plateau milkvine
"MALA15",,"Mandevilla lanuginosa (M. Martens & Galeotti) Pichon",plateau rocktrumpet
"MAMA5",,"Mandevilla macrosiphon (Torr.) Pichon",plateau rocktrumpet
"ASPL2",,"Astragalus plattensis Nutt.",Platte River milkvetch
"GEAF",,"Gentiana affinis Griseb.",pleated gentian
"RHPL3",,"Rhynchospora plumosa Elliott",plumed beaksedge
"TIGR",,"Tiquilia greggii (Torr. & A. Gray) A.T. Richardson",plumed crinklemat
"CATE8",,"Carminatia tenuiflora DC.",plumeweed
"WOPL",,"Woodsia plummerae Lemmon",Plummer's cliff fern
"ARPU5",,"Arctostaphylos pungens Kunth",pointleaf manzanita
"TOVE",,"Toxicodendron vernix (L.) Kuntze",poison sumac
"SEDR",,"Sesbania drummondii (Rydb.) Cory",poisonbean
"DYLI",,"Dyschoriste linearis (Torr. & A. Gray) Kuntze",polkadots
"DYLIL",,"Dyschoriste linearis (Torr. & A. Gray) Kuntze var. linearis ",polkadots
"CYOC2",,"Cyperus ochraceus Vahl",pond flatsedge
"PIPO",,"Pinus ponderosa Lawson & C. Lawson",ponderosa pine
"PIPOB3",,"Pinus ponderosa Lawson & C. Lawson var. brachyptera (Engelm.) Lemmon",ponderosa pine
"PIPOS",,"Pinus ponderosa Lawson & C. Lawson var. scopulorum Engelm.",ponderosa pine
"MOPE",,"Monarda pectinata Nutt.",pony beebalm
"DITE2",,"Diodia teres Walter",poorjoe
"DITET",,"Diodia teres Walter var. teres ",poorjoe
"CYCO",,"Cyperus compressus L.",poorland flatsedge
"PHPO",,"Phacelia popei Torr. & A. Gray",Pope's phacelia
"MIHY2",,"Mimosa hystricina (Small ex Britton & Rose) B.L. Turner",porcupine mimosa
"MEPO",,"Melica porteri Scribn.",Porter's melicgrass
"VINU",,"Viburnum nudum L.",possumhaw
"VINUN",,"Viburnum nudum L. var. nudum ",possumhaw
"ILDE",,"Ilex decidua Walter",possumhaw
"KRDA",,"Krigia dandelion (L.) Nutt.",potato dwarfdandelion
"SPVA",,"Sporobolus vaginiflorus (Torr. ex A. Gray) Alph. Wood",poverty dropseed
"JUTE",,"Juncus tenuis Willd.",poverty rush
"ARDI5",,"Aristida divaricata Humb. & Bonpl. ex Willd.",poverty threeawn
"MIST2",,"Mimosa strigillosa Torr. & A. Gray",powderpuff
"THDE",,"Thalia dealbata Fraser ex Roscoe",powdery alligator-flag
"AMPO2",,"Amaranthus powellii S. Watson",Powell's amaranth
"AMPOP",,"Amaranthus powellii S. Watson ssp. powellii ",Powell's amaranth
"ACANH2",,"Acaciella angustissima (Mill.) Britton & Rose var. hirta (Nutt.) B.L. Turner",prairie acacia
"ACAN11",,"Acaciella angustissima (Mill.) Britton & Rose",prairie acacia
"OETR",,"Oenothera triangulata (Buckley) W.L. Wagner & Hoch",prairie beeblossom
"BIAM2",,"Bifora americana Benth. & Hook. f. ex S. Watson",prairie bishop
"LIPY",,"Liatris pycnostachya Michx.",prairie blazing star
"SICA9",,"Sisyrinchium campestre E.P. Bicknell",prairie blue-eyed grass
"AMDR",,"Amphiachyris dracunculoides (DC.) Nutt.",prairie broomweed
"SAAN2",,"Sanguisorba annua (Nutt. ex Hook.) Nutt. ex Torr. & A. Gray",prairie burnet
"ERCO8",,"Eriochloa contracta Hitchc.",prairie cupgrass
"LIPU2",,"Limnosciadium pumilum (Engelm. & A. Gray) Mathias & Constance",prairie dogshade
"AGHE4",,"Agalinis heterophylla (Nutt.) Small ex Britton",prairie false foxglove
"TRIN5",,"Trisetum interruptum Buckley",prairie false oat
"BATE",,"Baccharis texana (Torr. & A. Gray) A. Gray",prairie false willow
"LILEL2",,"Linum lewisii Pursh var. lewisii ",prairie flax
"ERST3",,"Erigeron strigosus Muhl. ex Willd.",prairie fleabane
"PAPL12",,"Packera plattensis (Nutt.) W.A. Weber & Á. Löve",prairie groundsel
"CAPUC",,"Castilleja purpurea (Nutt.) G. Don var. citrina (Pennell) Shinners",prairie Indian paintbrush
"KOMA",,"Koeleria macrantha (Ledeb.) Schult.",prairie Junegrass
"COPE",,"Cooperia pedunculata Herb.",prairie lily
"RITR2",,"Richardia tricocca (Torr. & A. Gray) Standl.",prairie Mexican clover
"MACY3",,"Matelea cynanchoides (Engelm.) Woodson",prairie milkvine
"PABR2",,"Panicum brachyanthum Steud.",prairie panicgrass
"PHST",,"Phacelia strictiflora (Engelm. & A. Gray) A. Gray",prairie phacelia
"NEGE",,"Nemastylis geminiflora Nutt.",prairie pleatleaf
"ROAR3",,"Rosa arkansana Porter",prairie rose
"CHMI8",,"Chamaesyce missurica (Raf.) Shinners",prairie sandmat
"RHLA5",,"Rhynchosia latifolia Nutt. ex Torr. & A. Gray",prairie snoutbean
"TROC",,"Tradescantia occidentalis (Britton) Smyth",prairie spiderwort
"RHLA3",,"Rhus lanceolata (A. Gray) Britton",prairie sumac
"HEPE",,"Helianthus petiolaris Nutt.",prairie sunflower
"HEPEP",,"Helianthus petiolaris Nutt. ssp. petiolaris ",prairie sunflower
"CRMO6",,"Croton monanthogynus Michx.",prairie tea
"AROL",,"Aristida oligantha Michx.",prairie threeawn
"SPOB",,"Sphenopholis obtusata (Michx.) Scribn.",prairie wedgescale
"HELA6",,"Herbertia lahue (Molina) Goldblatt",prairienymph
"HELAC",,"Herbertia lahue (Molina) Goldblatt ssp. caerulea (Herb.) Goldblatt",prairienymph
"HEEL",,"Helenium elegans DC.",pretty sneezeweed
"HEELE2",,"Helenium elegans DC. var. elegans ",pretty sneezeweed
"SISP",,"Sida spinosa L.",prickly fanpetals
"LASE",,"Lactuca serriola L.",prickly lettuce
"SATR12",,"Salsola tragus L.",prickly Russian thistle
"THAC",,"Thymophylla acerosa (DC.) Strother",pricklyleaf dogweed
"PSPR2",,"Pseudognaphalium pringlei (A. Gray) Anderb.",Pringle's cudweed
"NETEP2",,"Nemastylis tenuis (Herb.) Benth. ssp. pringlei (S. Watson) Goldblatt",Pringle's pleatleaf
"PIPR2",,"Piptochaetium pringlei (Beal) Parodi",Pringle's speargrass
"CYPR11",,"Cynanchum pringlei (A. Gray) Henrickson",Pringle's swallow-wort
"POIN4",,"Polygala incarnata L.",procession flower
"ALDR2",,"Alophia drummondii (Graham) R.C. Foster",propeller flower
"VIWA",,"Viola walteri House",prostrate blue violet
"POAV",,"Polygonum aviculare L.",prostrate knotweed
"AMAL",,"Amaranthus albus L.",prostrate pigweed
"CHPR6",,"Chamaesyce prostrata (Aiton) Small",prostrate sandmat
"STPR",,"Stellaria prostrata Baldw.",prostrate starwort
"CACO22",,"Carex corrugata Fernald",prune-fruit sedge
"RHTRP",,"Rhus trilobata Nutt. var. pilosissima Engelm.",pubescent skunkbush sumac
"MACA7",,"Marshallia caespitosa Nutt. ex DC.",puffballs
"MACAC2",,"Marshallia caespitosa Nutt. ex DC. var. caespitosa ",puffballs
"TRTE",,"Tribulus terrestris L.",puncturevine
"QUPU",,"Quercus pungens Liebm.",pungent oak
"AMBL2",,"Amaranthus blitum L.",purple amaranth
"ANGL10",,"Andropogon glaucopsis Elliott",purple bluestem
"PEAT2",,"Pellaea atropurpurea (L.) Link",purple cliffbrake
"DALA4",,"Dalea lasiathera A. Gray",purple dalea
"SPPU3",,"Sporobolus purpurascens (Sw.) Ham.",purple dropseed
"AGPU5",,"Agalinis purpurea (L.) Pennell",purple false foxglove
"ERSP",,"Eragrostis spectabilis (Pursh) Steud.",purple lovegrass
"IPCA2",,"Ipomoea capillacea (Kunth) G. Don",purple morning-glory
"MURI3",,"Muhlenbergia rigida (Kunth) Trin.",purple muhly
"PAIN6",,"Passiflora incarnata L.",purple passionflower
"CAIN2",,"Callirhoe involucrata (Torr. & A. Gray) A. Gray",purple poppymallow
"OPMA8",,"Opuntia macrocentra Engelm.",purple pricklypear
"OPMAM",,"Opuntia macrocentra Engelm. var. macrocentra ",purple pricklypear
"TRPU4",,"Triplasis purpurea (Walter) Chapm.",purple sandgrass
"ANRU",,"Anthaenantia rufa (Nutt.) Schult.",purple silkyscale
"ARPU9",,"Aristida purpurea Nutt.",purple threeawn
"HEFL",,"Helenium flexuosum Raf.",purplehead sneezeweed
"TRFL2",,"Tridens flavus (L.) Hitchc.",purpletop tridens
"TRFLF",,"Tridens flavus (L.) Hitchc. var. flavus ",purpletop tridens
"VEIN9",,"Verbena incompta P.W. Michael",purpletop vervain
"HOWR",,"Houstonia wrightii A. Gray",pygmy bluet
"ANSE4",,"Androsace septentrionalis L.",pygmyflower rockjasmine
"ANSEG2",,"Androsace septentrionalis L. ssp. glandulosa (Wooton & Standl.) G.T. Robbins",pygmyflower rockjasmine
"MAPY",,"Magnolia pyramidata W. Bartram",pyramid magnolia
"MEPY",,"Melochia pyramidata L.",pyramidflower
"POTR5",,"Populus tremuloides Michx.",quaking aspen
"DACA6",,"Daucus carota L.",Queen Anne's lace
"HIGR3",,"Hieracium gronovii L.",queendevil
"STSY",,"Stillingia sylvatica L.",queen's-delight
"STSYS2",,"Stillingia sylvatica L. ssp. sylvatica ",queen's-delight
"CEBE",,"Centaurium beyrichii (Torr. & A. Gray ex Torr.) B.L. Rob.",quinineweed
"PSOB3",,"Pseudognaphalium obtusifolium (L.) Hilliard & B.L. Burtt",rabbit-tobacco
"PSOBO",,"Pseudognaphalium obtusifolium (L.) Hilliard & B.L. Burtt ssp. obtusifolium ",rabbit-tobacco
"POPO",,"Polygala polygama Walter",racemed milkwort
"OXAL",,"Oxalis albicans Kunth",radishroot woodsorrel
"OXALA",,"Oxalis albicans Kunth ssp. albicans ",radishroot woodsorrel
