Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"VIRO3",,"Vitis rotundifolia Michx.",muscadine
"VIROR",,"Vitis rotundifolia Michx. var. rotundifolia ",muscadine
"VIMU2",,"Vitis mustangensis Buckley",mustang grape
"POFE",,"Poa fendleriana (Steud.) Vasey",muttongrass
"POFEF",,"Poa fendleriana (Steud.) Vasey ssp. fendleriana ",muttongrass
"RAPE3",,"Ratibida peduncularis (Torr. & A. Gray) Barnhart",naked Mexicanhat
"MILI3",,"Mirabilis linearis (Pursh) Heimerl",narrowleaf four o'clock
"CHLE4",,"Chenopodium leptophyllum (Moq.) Nutt. ex S. Watson",narrowleaf goosefoot
"GRLA3",,"Grindelia lanceolata Nutt.",narrowleaf gumweed
"GRLAL",,"Grindelia lanceolata Nutt. var. lanceolata ",narrowleaf gumweed
"IVAN",,"Iva angustifolia Nutt. ex DC.",narrowleaf marsh elder
"PYTE",,"Pycnanthemum tenuifolium Schrad.",narrowleaf mountainmint
"PEANA",,"Pectis angustifolia Torr. var. angustifolia ",narrowleaf pectis
"LETE",,"Lechea tenuifolia Michx.",narrowleaf pinweed
"ECAN2",,"Echinacea angustifolia DC.",narrowleaf purple coneflower
"GAFA3",,"Gamochaeta falcata (Lam.) Cabrera",narrowleaf purple everlasting
"BOLI2",,"Boerhavia linearifolia A. Gray",narrowleaf spiderling
"LIIN2",,"Lithospermum incisum Lehm.",narrowleaf stoneseed
"SAEX",,"Salix exigua Nutt.",narrowleaf willow
"STMIM",,"Stephanomeria minor (Hook.) Nutt. var. minor ",narrowleaf wirelettuce
"SPPA5",,"Spiranthes parksii Correll",Navasota lady's tresses
"LENE2",,"Leptochloa nealleyi Vasey",Nealley's sprangletop
"VEPE2",,"Veronica peregrina L.",neckweed
"BOAR",,"Bouteloua aristidoides (Kunth) Griseb.",needle grama
"BOARA",,"Bouteloua aristidoides (Kunth) Griseb. var. aristidoides ",needle grama
"ELAC",,"Eleocharis acicularis (L.) Roem. & Schult.",needle spikerush
"HOAC",,"Houstonia acerosa (A. Gray) A. Gray ex Benth. & Hook. f.",needleleaf bluet
"HOACA2",,"Houstonia acerosa (A. Gray) A. Gray ex Benth. & Hook. f. var. acerosa ",needleleaf bluet
"HOACP2",,"Houstonia acerosa (A. Gray) A. Gray ex Benth. & Hook. f. var. polypremoides (A. Gray) Terrell",needleleaf bluet
"DIAC",,"Dichanthelium aciculare (Desv. ex Poir.) Gould & C.A. Clark",needleleaf rosette grass
"HENE",,"Helianthus neglectus Heiser",neglected sunflower
"CELAR",,"Celtis laevigata Willd. var. reticulata (Torr.) L.D. Benson",netleaf hackberry
"FORE",,"Forestiera reticulata Torr.",netleaf swampprivet
"WOAR",,"Woodwardia areolata (L.) T. Moore",netted chainfern
"MASO4",,"Margaranthus solanaceus Schltdl.",netted globecherry
"MARE4",,"Matelea reticulata (Engelm. ex A. Gray) Woodson",netted milkvine
"CHMU2",,"Chenopodium murale L.",nettleleaf goosefoot
"CEAM",,"Ceanothus americanus L.",New Jersey tea
"LOPL2",,"Lotus plebeius (Brandegee) Barneby",New Mexico bird's-foot trefoil
"CRAL",,"Cryptantha albida (Kunth) I.M. Johnst.",New Mexico cryptantha
"HENE5",,"Hesperostipa neomexicana (Thurb. ex J.M. Coult.) Barkworth",New Mexico feathergrass
"CHNE3",,"Chenopodium neomexicanum Standl.",New Mexico goosefoot
"RONE",,"Robinia neomexicana A. Gray",New Mexico locust
"RONEN",,"Robinia neomexicana A. Gray var. neomexicana ",New Mexico locust
"RANE",,"Rafinesquia neomexicana A. Gray",New Mexico plumeseed
"ARNE2",,"Argythamnia neomexicana Müll. Arg.",New Mexico silverbush
"ESVIN",,"Escobaria vivipara (Nutt.) Buxbaum var. neomexicana (Engelm.) Buxbaum",New Mexico spinystar
"PSAS2",,"Psilactis asteroides A. Gray",New Mexico tansyaster
"DENE",,"Desmodium neomexicanum A. Gray",New Mexico ticktrefoil
"PEGR3",,"Peniocereus greggii (Engelm.) Britton & Rose",nightblooming cereus
"PEGRG",,"Peniocereus greggii (Engelm.) Britton & Rose var. greggii ",nightblooming cereus
"MUSC",,"Muhlenbergia schreberi J.F. Gmel.",nimblewill
"DAEN",,"Dalea enneandra Nutt.",nineanther prairie clover
"ENDE",,"Enneapogon desvauxii Desv. ex P. Beauv.",nineawn pappusgrass
"COMA14",,"Coryphantha macromeris (Engelm.) Lem.",nipple beehive cactus
"COMAM2",,"Coryphantha macromeris (Engelm.) Lem. var. macromeris ",nipple beehive cactus
"SAPA2",,"Sagittaria papillosa Buchenau",nipplebract arrowhead
"HYDR",,"Hypericum drummondii (Grev. & Hook.) Torr. & A. Gray",nits and lice
"PELA10",,"Penstemon laxiflorus Pennell",nodding beardtongue
"SPCE",,"Spiranthes cernua (L.) Rich.",nodding lady's tresses
"ALCE2",,"Allium cernuum Roth",nodding onion
"CANU4",,"Carduus nutans L.",nodding plumeless thistle
"CASP8",,"Catalpa speciosa (Warder) Warder ex Engelm.",northern catalpa
"SPLA4",,"Spiranthes lacera (Raf.) Raf.",northern slender lady's tresses
"SPLAG",,"Spiranthes lacera (Raf.) Raf. var. gracilis (Bigelow) Luer",northern slender lady's tresses
"CYRO",,"Cyperus rotundus L.",nutgrass
"ZINU",,"Zigadenus nuttallii (A. Gray) S. Watson",Nuttall's deathcamas
"MONU",,"Monolepis nuttalliana (Schult.) Greene",Nuttall's povertyweed
"PONU4",,"Polytaenia nuttallii DC.",Nuttall's prairie parsley
"BINU2",,"Bigelowia nuttallii L.C. Anderson",Nuttall's rayless goldenrod
"MINU6",,"Mimosa nuttallii (DC. ex Britton & Rose) B.L. Turner",Nuttall's sensitive-briar
"BANU2",,"Baptisia nuttalliana Small",Nuttall's wild indigo
"ECVI2",,"Echinocereus viridiflorus Engelm.",nylon hedgehog cactus
"ECVIC6",,"Echinocereus viridiflorus Engelm. var. chloranthus (Engelm.) Backeb.",nylon hedgehog cactus
"DIRE2",,"Dichondra recurvata Tharp & M.C. Johnst.",oakwoods ponysfoot
"PHVI8",,"Physostegia virginiana (L.) Benth.",obedient plant
"PHVIP2",,"Physostegia virginiana (L.) Benth. ssp. praemorsa (Shinners) Cantino",obedient plant
"FOSP2",,"Fouquieria splendens Engelm.",ocotillo
"SPOV",,"Spiranthes ovalis Lindl.",October lady's tresses
"PRGR",,"Prunus gracilis Engelm. & A. Gray",Oklahoma plum
"CAOK",,"Carex oklahomensis Mack.",Oklahoma sedge
"MADE3",,"Matelea decipiens (Alexander) Woodson",oldfield milkvine
"SEVU",,"Senecio vulgaris L.",old-man-in-the-Spring
"HYAR3",,"Hymenopappus artemisiifolius DC.",oldplainsman
"HYARA",,"Hymenopappus artemisiifolius DC. var. artemisiifolius ",oldplainsman
"CYRE14",,"Cyperus retroflexus Buckley",oneflower flatsedge
"BOUN",,"Bouteloua uniflora Vasey",oneflower grama
"JUMO",,"Juniperus monosperma (Engelm.) Sarg.",oneseed juniper
"JUMOM",,"Juniperus monosperma (Engelm.) Sarg. var. monosperma ",oneseed juniper
"GAMU",,"Gaillardia multiceps Greene",onion blanketflower
"GAMUM",,"Gaillardia multiceps Greene var. microcephala B.L. Turner",onion blanketflower
"DILA9",,"Dichanthelium laxiflorum (Lam.) Gould",openflower rosette grass
"ACOP",,"Acmella oppositifolia (Lam.) R.K. Jansen",oppositeleaf spotflower
"ACOPR",,"Acmella oppositifolia (Lam.) R.K. Jansen var. repens (Walter) R.K. Jansen",oppositeleaf spotflower
"PHAU13",,"Phemeranthus aurantiacus (Engelm.) Kiger",orange fameflower
"LUCOO2",,"Lupinus concinnus J. Agardh ssp. orcuttii (S. Watson) D. Dunn",Orcutt's lupine
"ARSCO",,"Aristida schiedeana Trin. & Rupr. var. orcuttiana (Vasey) Allred & Valdés-Reyna",Orcutt's threeawn
"DEWO",,"Delphinium wootonii Rydb.",Organ Mountain larkspur
"COOR4",,"Consolida orientalis (J. Gay) Schroedinger",Oriental knight's-spur
"COHI4",,"Corchorus hirtus L.",Orinoco jute
"MAPO",,"Maclura pomifera (Raf.) C.K. Schneid.",Osage-orange
"PASP",,"Palafoxia sphacelata (Nutt. ex Torr.) Cory",othake
"CACE",,"Carex cephalophora Muhl. ex Willd.",oval-leaf sedge
"HYOV",,"Hydrolea ovata Nutt. ex Choisy",ovate false fiddleleaf
"THOV",,"Thelypteris ovata R.P. St. John",ovate marsh fern
"LIAR",,"Limnodea arkansana (Nutt.) L.H. Dewey",Ozark grass
"ASDI4",,"Astragalus distortus Torr. & A. Gray",Ozark milkvetch
"COUMP",,"Comandra umbellata (L.) Nutt. ssp. pallida (A. DC.) Piehl",pale bastard toadflax
"LYPA",,"Lycium pallidum Miers",pale desert-thorn
"LYPAP",,"Lycium pallidum Miers var. pallidum ",pale desert-thorn
"RUAL4",,"Rumex altissimus Alph. Wood",pale dock
"OEPA",,"Oenothera pallida Lindl.",pale evening primrose
"OEPAR",,"Oenothera pallida Lindl. ssp. runcinata (Engelm.) Munz & W. Klein",pale evening primrose
"CHPA16",,"Chamaesaracha pallida Averett",pale five eyes
"LOAP",,"Lobelia appendiculata A. DC.",pale lobelia
"LOAPA",,"Lobelia appendiculata A. DC. var. appendiculata ",pale lobelia
"ECPA",,"Echinacea pallida (Nutt.) Nutt.",pale purple coneflower
"ELMA5",,"Eleocharis macrostachya Britton",pale spikerush
"HIDE",,"Hibiscus denudatus Benth.",paleface
"AMPA5",,"Amsonia palmeri A. Gray",Palmer's bluestar
"DICA31",,"Dimorphocarpa candicans (Raf.) Rollins",Palmer's spectaclepod
"SPPE2",,"Sphaeralcea pedatifida (A. Gray) A. Gray",palmleaf globemallow
"PEDI9",,"Pediomelum digitatum (Nutt. ex Torr. & A. Gray) Isely",palmleaf Indian breadroot
"CAPE23",,"Callirhoe pedata (Nutt. ex Hook.) A. Gray",palmleaf poppymallow
"CRAN4",,"Cryptantha angustifolia (Torr.) Greene",Panamint cryptantha
"AMPA4",,"Amorpha paniculata Torr. & A. Gray",panicled false indigo
"DEPA6",,"Desmodium paniculatum (L.) DC.",panicledleaf ticktrefoil
"BRPA4",,"Broussonetia papyrifera (L.) L'Hér. ex Vent.",paper mulberry
"PIRE5",,"Pinus remota (Little) D.K. Bailey & Hawksw.",papershell pinyon
"CHCA6",,"Chloris canterai Arechav.",Paraguayan windmill grass
"CHCAC5",,"Chloris canterai Arechav. var. canterai ",Paraguayan windmill grass
"CHPA28",,"Chamaesyce parryi (Engelm.) Rydb.",Parry's sandmat
"RUPA3",,"Ruellia parryi A. Gray",Parry's wild petunia
"CRMA5",,"Crataegus marshallii Eggl.",parsley hawthorn
"CHFA2",,"Chamaecrista fasciculata (Michx.) Greene",partridge pea
"CHFAF",,"Chamaecrista fasciculata (Michx.) Greene var. fasciculata ",partridge pea
"HETE3",,"Heliotropium tenellum (Nutt.) Torr.",pasture heliotrope
"STPIP2",,"Stylisma pickeringii (Torr. ex M.A. Curtis) A. Gray var. pattersonii (Fernald & B.G. Schub.) Myint",Patterson's dawnflower
"SAAM2",,"Salix amygdaloides Andersson",peachleaf willow
"ARHY",,"Arachis hypogaea L.",peanut
"TRPO6",,"Trifolium polymorphum Poir.",peanut clover
"PEGL2",,"Pennisetum glaucum (L.) R. Br.",pearl millet
"CAIL2",,"Carya illinoinensis (Wangenh.) K. Koch",pecan
"GAPE2",,"Gamochaeta pensylvanica (Willd.) Cabrera",Pennsylvania everlasting
"PAPE5",,"Parietaria pensylvanica Muhl. ex Willd.",Pennsylvania pellitory
"POPE2",,"Polygonum pensylvanicum L.",Pennsylvania smartweed
"OXDI",,"Oxalis dichondrifolia A. Gray",peonyleaf woodsorrel
"NEAR5",,"Nekemias arborea (L.) J. Wen & Boggan",peppervine
"ARPE2",,"Arabis perennans S. Watson",perennial rockcress
"LOPE",,"Lolium perenne L.",perennial ryegrass
"EHCA",,"Ehrharta calycina Sm.",perennial veldtgrass
"DITE4",,"Diplotaxis tenuifolia (L.) DC.",perennial wallrocket
"GASU",,"Gaillardia suavis (A. Gray & Engelm.) Britton & Rusby",perfumeballs
"SEPE",,"Selaginella peruviana (Milde) Hieron.",Peruvian spikemoss
"LESP",,"Lepuropetalon spathulatum Elliott",petiteplant
"ERPH",,"Erigeron philadelphicus L.",Philadelphia fleabane
"ERPHP",,"Erigeron philadelphicus L. var. philadelphicus ",Philadelphia fleabane
"HECO5",,"Heliotropium convolvulaceum (Nutt.) A. Gray",phlox heliotrope
"HECOC7",,"Heliotropium convolvulaceum (Nutt.) A. Gray var. convolvulaceum ",phlox heliotrope
"STPI3",,"Stylisma pickeringii (Torr. ex M.A. Curtis) A. Gray",Pickering's dawnflower
"JUPI",,"Juniperus pinchotii Sudw.",Pinchot's juniper
"CYRE5",,"Cyperus retrorsus Chapm.",pine barren flatsedge
"COSU7",,"Coryphantha sulcata (Engelm.) Britton & Rose",pineapple cactus
"EUPE9",,"Eustachys petraea (Sw.) Desv.",pinewoods fingergrass
"SPJU",,"Sporobolus junceus (P. Beauv.) Kunth",pineywoods dropseed
"EPMI2",,"Epithelantha micromeris (Engelm.) F.A.C. Weber ex Britton & Rose",pingpong-ball cactus
"HYRI",,"Hymenoxys richardsonii (Hook.) Cockerell",pingue rubberweed
"PHLO15",,"Phemeranthus longipes (Wooton & Standl.) Kiger",pink fameflower
"TRCO2",,"Tridens congestus (L.H. Dewey) Nash",pink fluffgrass
"GLPU4",,"Glandularia pumila (Rydb.) Umber",pink mock vervain
"PABI2",,"Pappophorum bicolor Fourn.",pink pappusgrass
"FLIN2",,"Fleischmannia incarnata (Walter) R.M. King & H. Rob.",pink thoroughwort
"ECFE",,"Echinocereus fendleri (Engelm.) Sencke ex J.N. Haage",pinkflower hedgehog cactus
"OESP2",,"Oenothera speciosa Nutt.",pinkladies
"LIEL",,"Liatris elegans (Walter) Michx.",pinkscale blazing star
"LIELB",,"Liatris elegans (Walter) Michx. var. bridgesii Mayfield",pinkscale blazing star
"LIELC",,"Liatris elegans (Walter) Michx. var. carizzana Gaiser",pinkscale blazing star
"LIELE",,"Liatris elegans (Walter) Michx. var. elegans ",pinkscale blazing star
"ECEN2",,"Echinocereus enneacanthus Engelm.",pitaya
"ECENB",,"Echinocereus enneacanthus Engelm. var. brevispinus (W.O. Moore) L.D. Benson",pitaya
"SAAZG",,"Salvia azurea Michx. ex Lam. var. grandiflora Benth.",pitcher sage
"PABI3",,"Paspalum bifidum (Bertol.) Nash",pitchfork crowngrass
"CHBE4",,"Chenopodium berlandieri Moq.",pitseed goosefoot
"OEPA2",,"Oenothera patriciae W.L. Wagner & Hoch",plains beeblossom
"MELE2",,"Melampodium leucanthum Torr. & A. Gray",plains blackfoot
"POAR3",,"Poa arida Vasey",plains bluegrass
"PODEM",,"Populus deltoides W. Bartram ex Marshall ssp. monilifera (Aiton) Eckenwalder",plains cottonwood
"APRA",,"Aphanostephus ramosissimus DC.",plains dozedaisy
"APRAH",,"Aphanostephus ramosissimus DC. var. humilis (Benth.) B.L. Turner & Birdsong",plains dozedaisy
"APRAR",,"Aphanostephus ramosissimus DC. var. ramosissimus ",plains dozedaisy
"ERMO2",,"Erigeron modestus A. Gray",plains fleabane
"VEMA2",,"Vernonia marginata (Torr.) Raf.",plains ironweed
"ERIN",,"Eragrostis intermedia Hitchc.",plains lovegrass
"ALPE2",,"Allium perdulce S.V. Fraser",plains onion
"ALPEP",,"Allium perdulce S.V. Fraser var. perdulce ",plains onion
"OPPO",,"Opuntia polyacantha Haw.",plains pricklypear
"AMPO4",,"Ammoselinum popei Torr. & A. Gray",plains sandparsley
"FRFL",,"Froelichia floridana (Nutt.) Moq.",plains snakecotton
"CYAC",,"Cymopterus acaulis (Pursh) Raf.",plains springparsley
"DICA2",,"Dichaetophora campestris A. Gray",plainsdaisy
"SIPL",,"Silene plankii C.L. Hitchc. & Maguire",Plank's catchfly
"MAED",,"Matelea edwardsensis Correll",plateau milkvine
"MAMA5",,"Mandevilla macrosiphon (Torr.) Pichon",plateau rocktrumpet
"ARSI2",,"Argythamnia simulans J.W. Ingram",plateau silverbush
"TRED",,"Tradescantia edwardsiana Tharp",plateau spiderwort
"ASPL2",,"Astragalus plattensis Nutt.",Platte River milkvetch
"POTE2",,"Polygonum tenue Michx.",pleatleaf knotweed
"CYPL3",,"Cyperus plukenetii Fernald",Plukenet's flatsedge
"TIGR",,"Tiquilia greggii (Torr. & A. Gray) A.T. Richardson",plumed crinklemat
"WOPL",,"Woodsia plummerae Lemmon",Plummer's cliff fern
"CHAC2",,"Chamaesyce acuta Millsp.",pointed sandmat
"SEDR",,"Sesbania drummondii (Rydb.) Cory",poisonbean
"DYLI",,"Dyschoriste linearis (Torr. & A. Gray) Kuntze",polkadots
"DYLIL",,"Dyschoriste linearis (Torr. & A. Gray) Kuntze var. linearis ",polkadots
"CYOC2",,"Cyperus ochraceus Vahl",pond flatsedge
"DITE2",,"Diodia teres Walter",poorjoe
"DITET",,"Diodia teres Walter var. teres ",poorjoe
"PHPO",,"Phacelia popei Torr. & A. Gray",Pope's phacelia
"VINU",,"Viburnum nudum L.",possumhaw
"VINUN",,"Viburnum nudum L. var. nudum ",possumhaw
"ILDE",,"Ilex decidua Walter",possumhaw
"QUST",,"Quercus stellata Wangenh.",post oak
"KRDA",,"Krigia dandelion (L.) Nutt.",potato dwarfdandelion
"SPVA",,"Sporobolus vaginiflorus (Torr. ex A. Gray) Alph. Wood",poverty dropseed
"DASP2",,"Danthonia spicata (L.) P. Beauv. ex Roem. & Schult.",poverty oatgrass
"JUTE",,"Juncus tenuis Willd.",poverty rush
"ARDI5",,"Aristida divaricata Humb. & Bonpl. ex Willd.",poverty threeawn
"MIST2",,"Mimosa strigillosa Torr. & A. Gray",powderpuff
"THDE",,"Thalia dealbata Fraser ex Roscoe",powdery alligator-flag
"ARDE5",,"Argyrochosma dealbata (Pursh) Windham",powdery false cloak fern
"ACAN11",,"Acaciella angustissima (Mill.) Britton & Rose",prairie acacia
"ACANH2",,"Acaciella angustissima (Mill.) Britton & Rose var. hirta (Nutt.) B.L. Turner",prairie acacia
"OETR",,"Oenothera triangulata (Buckley) W.L. Wagner & Hoch",prairie beeblossom
"BIAM2",,"Bifora americana Benth. & Hook. f. ex S. Watson",prairie bishop
"LIPY",,"Liatris pycnostachya Michx.",prairie blazing star
"WASC",,"Warnockia scutellarioides (Engelm. & A. Gray) M.W. Turner",prairie brazosmint
"AMDR",,"Amphiachyris dracunculoides (DC.) Nutt.",prairie broomweed
"SAAN2",,"Sanguisorba annua (Nutt. ex Hook.) Nutt. ex Torr. & A. Gray",prairie burnet
"ERCO8",,"Eriochloa contracta Hitchc.",prairie cupgrass
"LIPU2",,"Limnosciadium pumilum (Engelm. & A. Gray) Mathias & Constance",prairie dogshade
"AGHE4",,"Agalinis heterophylla (Nutt.) Small ex Britton",prairie false foxglove
"TRIN5",,"Trisetum interruptum Buckley",prairie false oat
"BATE",,"Baccharis texana (Torr. & A. Gray) A. Gray",prairie false willow
"PHRU8",,"Phemeranthus rugospermus (Holz.) Kiger",prairie fameflower
"ERST3",,"Erigeron strigosus Muhl. ex Willd.",prairie fleabane
"PAPL12",,"Packera plattensis (Nutt.) W.A. Weber & Á. Löve",prairie groundsel
"CAPUC",,"Castilleja purpurea (Nutt.) G. Don var. citrina (Pennell) Shinners",prairie Indian paintbrush
"COPE",,"Cooperia pedunculata Herb.",prairie lily
"MACY3",,"Matelea cynanchoides (Engelm.) Woodson",prairie milkvine
"PABR2",,"Panicum brachyanthum Steud.",prairie panicgrass
"PHST",,"Phacelia strictiflora (Engelm. & A. Gray) A. Gray",prairie phacelia
"PLEL",,"Plantago elongata Pursh",prairie plantain
"PLELE",,"Plantago elongata Pursh ssp. elongata ",prairie plantain
"NEGE",,"Nemastylis geminiflora Nutt.",prairie pleatleaf
"CHMI8",,"Chamaesyce missurica (Raf.) Shinners",prairie sandmat
"RHLA5",,"Rhynchosia latifolia Nutt. ex Torr. & A. Gray",prairie snoutbean
"TROC",,"Tradescantia occidentalis (Britton) Smyth",prairie spiderwort
"RHLA3",,"Rhus lanceolata (A. Gray) Britton",prairie sumac
"HEPE",,"Helianthus petiolaris Nutt.",prairie sunflower
"HEPEP",,"Helianthus petiolaris Nutt. ssp. petiolaris ",prairie sunflower
"CRMO6",,"Croton monanthogynus Michx.",prairie tea
"AROL",,"Aristida oligantha Michx.",prairie threeawn
"TRLA10",,"Triodanis lamprosperma McVaugh",prairie Venus' looking-glass
"SPOB",,"Sphenopholis obtusata (Michx.) Scribn.",prairie wedgescale
"HYTE5",,"Hymenoxys texana (J.M. Coult. & Rose) Cockerell",prairiedawn
"HELA6",,"Herbertia lahue (Molina) Goldblatt",prairienymph
"HELAC",,"Herbertia lahue (Molina) Goldblatt ssp. caerulea (Herb.) Goldblatt",prairienymph
"HEEL",,"Helenium elegans DC.",pretty sneezeweed
"HEELE2",,"Helenium elegans DC. var. elegans ",pretty sneezeweed
"CAAT4",,"Carex atlantica L.H. Bailey",prickly bog sedge
"SISP",,"Sida spinosa L.",prickly fanpetals
"LASE",,"Lactuca serriola L.",prickly lettuce
"SATR12",,"Salsola tragus L.",prickly Russian thistle
"THAC",,"Thymophylla acerosa (DC.) Strother",pricklyleaf dogweed
"POIN4",,"Polygala incarnata L.",procession flower
"ALDR2",,"Alophia drummondii (Graham) R.C. Foster",propeller flower
"POAV",,"Polygonum aviculare L.",prostrate knotweed
"AMAL",,"Amaranthus albus L.",prostrate pigweed
"CHPR6",,"Chamaesyce prostrata (Aiton) Small",prostrate sandmat
"STPR",,"Stellaria prostrata Baldw.",prostrate starwort
"CACO22",,"Carex corrugata Fernald",prune-fruit sedge
"RHTRP",,"Rhus trilobata Nutt. var. pilosissima Engelm.",pubescent skunkbush sumac
"MACA7",,"Marshallia caespitosa Nutt. ex DC.",puffballs
"MACAS",,"Marshallia caespitosa Nutt. ex DC. var. signata Beadle & F.E. Boynt.",puffballs
"TRTE",,"Tribulus terrestris L.",puncturevine
"QUPU",,"Quercus pungens Liebm.",pungent oak
"PEAT2",,"Pellaea atropurpurea (L.) Link",purple cliffbrake
"DALA4",,"Dalea lasiathera A. Gray",purple dalea
"OXLA3",,"Oxytropis lambertii Pursh",purple locoweed
"ERSP",,"Eragrostis spectabilis (Pursh) Steud.",purple lovegrass
"THDA",,"Thalictrum dasycarpum Fisch. & Avé-Lall.",purple meadow-rue
"CAIN2",,"Callirhoe involucrata (Torr. & A. Gray) A. Gray",purple poppymallow
"DAPU5",,"Dalea purpurea Vent.",purple prairie clover
"DAPUP",,"Dalea purpurea Vent. var. purpurea ",purple prairie clover
"OPMA8",,"Opuntia macrocentra Engelm.",purple pricklypear
"OPMAM",,"Opuntia macrocentra Engelm. var. macrocentra ",purple pricklypear
"ABAN",,"Abronia angustifolia Greene",purple sand verbena
"TRPU4",,"Triplasis purpurea (Walter) Chapm.",purple sandgrass
"ANRU",,"Anthaenantia rufa (Nutt.) Schult.",purple silkyscale
"ARPU9",,"Aristida purpurea Nutt.",purple threeawn
"IOPI",,"Iodanthus pinnatifidus (Michx.) Steud.",purplerocket
"SYPU",,"Symphyotrichum puniceum (L.) Á. Löve & D. Löve",purplestem aster
"SYPUS",,"Symphyotrichum puniceum (L.) Á. Löve & D. Löve var. scabricaule (Shinners) G.L. Nesom",purplestem aster
"TRFL2",,"Tridens flavus (L.) Hitchc.",purpletop tridens
"THPU3",,"Thelypodiopsis purpusii (Brandegee) Rollins",Purpus' tumblemustard
"DAOB",,"Dalea obovata (Torr. & A. Gray) Shinners",pussyfoot
"VIMI",,"Vicia minutiflora F.G. Dietr.",pygmyflower vetch
"MEPY",,"Melochia pyramidata L.",pyramidflower
"DACA6",,"Daucus carota L.",Queen Anne's lace
"HIGR3",,"Hieracium gronovii L.",queendevil
"STSY",,"Stillingia sylvatica L.",queen's-delight
"STSYS2",,"Stillingia sylvatica L. ssp. sylvatica ",queen's-delight
"CEBE",,"Centaurium beyrichii (Torr. & A. Gray ex Torr.) B.L. Rob.",quinineweed
"PSOB3",,"Pseudognaphalium obtusifolium (L.) Hilliard & B.L. Burtt",rabbit-tobacco
"PSOBO",,"Pseudognaphalium obtusifolium (L.) Hilliard & B.L. Burtt ssp. obtusifolium ",rabbit-tobacco
"POPO",,"Polygala polygama Walter",racemed milkwort
"OXAL",,"Oxalis albicans Kunth",radishroot woodsorrel
"OXALA",,"Oxalis albicans Kunth ssp. albicans ",radishroot woodsorrel
"HEAM11",,"Hedosyne ambrosiifolia (A. Gray) Strother",ragged marsh-elder
"PRLO",,"Proboscidea louisianica (Mill.) Thell.",ram's horn
"PRLOL",,"Proboscidea louisianica (Mill.) Thell. ssp. louisianica ",ram's horn
"ASLE10",,"Astragalus leptocarpus Torr. & A. Gray",rare loco milkvetch
"BOVI",,"Botrychium virginianum (L.) Sw.",rattlesnake fern
"BRTR",,"Brazoria truncata (Benth.) Engelm. & A. Gray",rattlesnake flower
"BRTRT2",,"Brazoria truncata (Benth.) Engelm. & A. Gray var. truncata ",rattlesnake flower
"DIRA",,"Dichanthelium ravenelii (Scribn. & Merr.) Gould",Ravenel's rosette grass
"CACR8",,"Carex crus-corvi Shuttlw. ex Kunze",ravenfoot sedge
"MAHA4",,"Mahonia haematocarpa (Wooton) Fedde",red barberry
"BRRU2",,"Bromus rubens L.",red brome
"AEPA",,"Aesculus pavia L.",red buckeye
"AEPAP",,"Aesculus pavia L. var. pavia ",red buckeye
"CYGY",,"Cyphomeris gypsophiloides (M. Martens & Galeotti) Standl.",red cyphomeris
"GAPI",,"Gaillardia pinnatifida Torr.",red dome blanketflower
"BOTR2",,"Bouteloua trifida Thurb.",red grama
"ERSE",,"Eragrostis secundiflora J. Presl",red lovegrass
"ERSEO",,"Eragrostis secundiflora J. Presl ssp. oxylepis (Torr.) S.D. Koch",red lovegrass
"ACRU",,"Acer rubrum L.",red maple
"ASRU",,"Asclepias rubra L.",red milkweed
"MORU2",,"Morus rubra L.",red mulberry
"ARSA4",,"Argemone sanguinea Greene",red pricklypoppy
"SPIN",,"Spermolepis inermis (Nutt. ex DC.) Mathias & Constance",Red River scaleseed
"JUCO11",,"Juniperus coahuilensis (Martínez) Gaussen ex R.P. Adams",redberry juniper
"HEPA8",,"Hesperaloe parviflora (Torr.) J.M. Coult.",redflower false yucca
"MORU",,"Monarda russeliana Nutt. ex Sims",redpurple beebalm
"ASVA",,"Asclepias variegata L.",redring milkweed
"CRMI",,"Cryptantha micrantha (Torr.) I.M. Johnst.",redroot cryptantha
"CRMIM",,"Cryptantha micrantha (Torr.) I.M. Johnst. var. micrantha ",redroot cryptantha
"CYER2",,"Cyperus erythrorhizos Muhl.",redroot flatsedge
"PLRH",,"Plantago rhodosperma Decne.",redseed plantain
"ERCI6",,"Erodium cicutarium (L.) L'Hér. ex Aiton",redstem stork's bill
"ERCIC",,"Erodium cicutarium (L.) L'Hér. ex Aiton ssp. cicutarium ",redstem stork's bill
"PARI4",,"Panicum rigidulum Bosc ex Nees",redtop panicgrass
"PARIR",,"Panicum rigidulum Bosc ex Nees var. rigidulum ",redtop panicgrass
"PODO3",,"Polanisia dodecandra (L.) DC.",redwhisker clammyweed
"CARE9",,"Carex retroflexa Muhl. ex Willd.",reflexed sedge
"BRCA6",,"Bromus catharticus Vahl",rescuegrass
"VIST",,"Viguiera stenoloba S.F. Blake",resinbush
"BRBA2",,"Brickellia baccharidea A. Gray",resinleaf brickellbush
"PLPO2",,"Pleopeltis polypodioides (L.) Andrews & Windham",resurrection fern
"PLPOM",,"Pleopeltis polypodioides (L.) Andrews & Windham ssp. michauxiana (Weath.) Andrews & Windham",resurrection fern
"SERE3",,"Setaria reverchonii (Vasey) Pilg.",Reverchon's bristlegrass
