Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"SCGA",,"Scutellaria galericulata L.",marsh skullcap
"ARPE8",,"Aristolochia pentandra Jacq.",Marsh's dutchman's pipe
"MIJA",,"Mirabilis jalapa L.",marvel of Peru
"RHMA",,"Rhexia mariana L.",Maryland meadowbeauty
"RHMAM2",,"Rhexia mariana L. var. mariana ",Maryland meadowbeauty
"POMA8",,"Polygala mariana Mill.",Maryland milkwort
"SEMA11",,"Senna marilandica (L.) Link",Maryland senna
"PHTE5",,"Phyllanthus tenellus Roxb.",Mascarene Island leaf-flower
"AMBL",,"Amaranthus blitoides S. Watson",mat amaranth
"PECA12",,"Petrophytum caespitosum (Nutt.) Rydb.",mat rockspirea
"PECAC2",,"Petrophytum caespitosum (Nutt.) Rydb. var. caespitosum ",mat rockspirea
"CELO3",,"Cenchrus longispinus (Hack.) Fernald",mat sandbur
"ATMA",,"Atriplex matamorensis A. Nelson",Matamoros saltbush
"HOHU",,"Houstonia humifusa (A. Gray) A. Gray",matted bluet
"PAMI4",,"Paspalum minus Fourn.",matted paspalum
"CHSE4",,"Chamaesyce serpens (Kunth) Small",matted sandmat
"CAPE16",,"Callitriche peploides Nutt.",matted water-starwort
"HEMA2",,"Helianthus maximiliani Schrad.",Maximilian sunflower
"POPE",,"Podophyllum peltatum L.",mayapple
"MAPE3",,"Malvaviscus penduliflorus DC.",mazapan
"PHDRM2",,"Phlox drummondii Hook. ssp. mcallisteri (Whitehouse) Wherry",McAllister's phlox
"OEMC",,"Oenothera mckelveyae (Munz) W.L. Wagner & Hoch",Mckelvey's beeblossom
"HOBR2",,"Hordeum brachyantherum Nevski",meadow barley
"HOBRB2",,"Hordeum brachyantherum Nevski ssp. brachyantherum ",meadow barley
"OEPI2",,"Oenothera pilosella Raf.",meadow evening primrose
"OEPIS",,"Oenothera pilosella Raf. ssp. sessilis (Pennell) Straley",meadow evening primrose
"LIPR",,"Linum pratense (Norton) Small",meadow flax
"ALCAM",,"Allium canadense L. var. mobilense (Regel) Ownbey",meadow garlic
"ALCAC",,"Allium canadense L. var. canadense ",meadow garlic
"ALCAE",,"Allium canadense L. var. ecristatum (M.E. Jones) Ownbey",meadow garlic
"ALCA3",,"Allium canadense L.",meadow garlic
"DALA5",,"Daucosma laciniata Engelm. & A. Gray",meadow parasol
"SEAP",,"Selaginella apoda (L.) Spring",meadow spikemoss
"CAME2",,"Carex meadii Dewey",Mead's sedge
"COCR2",,"Corydalis crystallina Engelm.",mealy fumewort
"CHIN2",,"Chenopodium incanum (S. Watson) A. Heller",mealy goosefoot
"CHINE",,"Chenopodium incanum (S. Watson) A. Heller var. elatum Crawford",mealy goosefoot
"CHINI",,"Chenopodium incanum (S. Watson) A. Heller var. incanum ",mealy goosefoot
"SAFA2",,"Salvia farinacea Benth.",mealycup sage
"ROCR3",,"Rostraria cristata (L.) Tzvelev",Mediterranean hairgrass
"BETR",,"Bellardia trixago (L.) All.",Mediterranean lineseed
"ERBA2",,"Eragrostis barrelieri Daveau",Mediterranean lovegrass
"APUN",,"Apodanthera undulata A. Gray",melon loco
"SPFL2",,"Sporobolus flexuosus (Thurb. ex Vasey) Rydb.",mesa dropseed
"LEAL4",,"Lepidium alyssoides A. Gray",mesa pepperwort
"LEALA4",,"Lepidium alyssoides A. Gray var. angustifolium (C.L. Hitchc.) Rollins",mesa pepperwort
"SOSE3",,"Sophora secundiflora (Ortega) Lag. ex DC.",mescal bean
"RUME",,"Ruellia metziae Tharp",Metz's wild petunia
"FRBE",,"Fraxinus berlandieriana DC.",Mexican ash
"QUOB",,"Quercus oblongifolia Torr.",Mexican blue oak
"SCUN2",,"Sclerocarpus uniserialis (Benth.) Hemsl.",Mexican bonebract
"SCUNA",,"Sclerocarpus uniserialis (Benth.) Hemsl. var. austrotexanus B.L. Turner",Mexican bonebract
"SCUNU",,"Sclerocarpus uniserialis (Benth.) Hemsl. var. uniserialis ",Mexican bonebract
"UNSP",,"Ungnadia speciosa Endl.",Mexican buckeye
"CESA3",,"Cephalanthus salicifolius Humb. & Bonpl.",Mexican buttonbush
"POUN3",,"Polanisia uniglandulosa (Cav.) DC.",Mexican clammyweed
"CRME4",,"Cryptantha mexicana (Brandegee) I.M. Johnst.",Mexican cryptantha
"ANME",,"Anemia mexicana Klotzsch",Mexican fern
"EUHE4",,"Euphorbia heterophylla L.",Mexican fireplant
"PSCH",,"Pseudogynoxys chenopodioides Kunth",Mexican flamevine
"CAME",,"Caesalpinia mexicana A. Gray",Mexican holdback
"ERME",,"Eragrostis mexicana (Hornem.) Link",Mexican lovegrass
"ERMEM",,"Eragrostis mexicana (Hornem.) Link ssp. mexicana ",Mexican lovegrass
"HEME6",,"Heteranthera mexicana S. Watson",Mexican mudplantain
"MUME2",,"Muhlenbergia mexicana (L.) Trin.",Mexican muhly
"CHDU",,"Choisya dumosa (Torr.) A. Gray",Mexican orange
"CHDUD",,"Choisya dumosa (Torr.) A. Gray var. dumosa ",Mexican orange
"LIGR6",,"Lippia graveolens Kunth",Mexican oregano
"PAHI5",,"Panicum hirticaule J. Presl",Mexican panicgrass
"PAHIH",,"Panicum hirticaule J. Presl var. hirticaule ",Mexican panicgrass
"PRME",,"Prunus mexicana S. Watson",Mexican plum
"ARME4",,"Argemone mexicana L.",Mexican pricklypoppy
"LUOC",,"Ludwigia octovalvis (Jacq.) P.H. Raven",Mexican primrose-willow
"LUOCO",,"Ludwigia octovalvis (Jacq.) P.H. Raven ssp. octovalvis ",Mexican primrose-willow
"LEFUU",,"Leptochloa fusca (L.) Kunth ssp. uninervia (J. Presl) N. Snow",Mexican sprangletop
"STCU",,"Stellaria cuspidata Willd. ex Schltdl.",Mexican starwort
"DYAM",,"Dysphania ambrosioides (L.) Mosyakin & Clemants",Mexican tea
"CRMI8",,"Croton michauxii G.L. Webster",Michaux's croton
"CRMIE",,"Croton michauxii G.L. Webster var. ellipticus (Willd.) B.W. van Ee & P.E. Berry",Michaux's croton
"MIMI2",,"Minuartia michauxii (Fenzl) Farw.",Michaux's stitchwort
"RHMI9",,"Rhynchospora mixta Britton",mingled beaksedge
"THSE5",,"Thelocactus setispinus (Engelm.) E.F. Anderson",miniature barrel cactus
"ERDI2",,"Eriastrum diffusum (A. Gray) H. Mason",miniature woollystar
"RALA2",,"Ranunculus laxicaulis (Torr. & A. Gray) Darby",Mississippi buttercup
"ESMI3",,"Escobaria missouriensis (Sweet) D.R. Hunt",Missouri foxtail cactus
"SOMI2",,"Solidago missouriensis Nutt.",Missouri goldenrod
"CUFO",,"Cucurbita foetidissima Kunth",Missouri gourd
"VEMI2",,"Vernonia missurica Raf.",Missouri ironweed
"CHALM2",,"Chenopodium album L. var. missouriense (Aellen) I.J. Bassett & C.W. Crompton",Missouri lambsquarters
"ASMI10",,"Astragalus missouriensis Nutt.",Missouri milkvetch
"ASMIM5",,"Astragalus missouriensis Nutt. var. missouriensis ",Missouri milkvetch
"VIMI3",,"Viola missouriensis Greene",Missouri violet
"CATO6",,"Carya tomentosa (Lam.) Nutt.",mockernut hickory
"ROTE",,"Rorippa tenerrima Greene",Modoc yellowcress
"QUMO",,"Quercus mohriana Buckley ex Rydb.",Mohr oak
"EUMO4",,"Eupatorium mohrii Greene",Mohr's thoroughwort
"TAMU",,"Taxodium mucronatum Ten.",Montezuma bald cypress
"GLDE2",,"Glandularia delticola (Small) Umber",moradia
"ACAR14",,"Achnatherum aridum (M.E. Jones) Barkworth",Mormon needlegrass
"CYPR2",,"Cyperus prolixus Kunth",mosquito flatsedge
"AGCA",,"Agastache cana (Hook.) Wooton & Standl.",mosquito plant
"VEBL",,"Verbascum blattaria L.",moth mullein
"MAVA",,"Manfreda variegata (Jacobi) Rose",mottled tuberose
"ATOB",,"Atriplex obovata Moq.",mound saltbush
"RHCA7",,"Rhododendron canescens (Michx.) Sweet",mountain azalea
"JUARL",,"Juncus arcticus Willd. ssp. littoralis (Engelm.) Hultén",mountain rush
"ELMO",,"Eleocharis montana (Kunth) Roem. & Schult.",mountain spikerush
"CYMO",,"Cymopterus montanus Nutt. ex Torr. & A. Gray",mountain springparsley
"AMMA3",,"Amyris madrensis S. Watson",mountain torchwood
"ERLU",,"Eragrostis lugens Nees",mourning lovegrass
"SCAT",,"Scabiosa atropurpurea L.",mourningbride
"BEMY",,"Bernardia myricifolia (Scheele) S. Watson",mouse's eye
"STCR7",,"Stachys crenata Raf.",mousesear
"BRPA",,"Brickellia parvula A. Gray",Mt. Davis brickellbush
"LEPAB",,"Leptochloa panicea (Retz.) Ohwi ssp. brachiata (Steud.) N. Snow",mucronate sprangeltop
"LEPAM",,"Leptochloa panicea (Retz.) Ohwi ssp. mucronata (Michx.) Nowack",mucronate sprangletop
"LEPA6",,"Leptochloa panicea (Retz.) Ohwi",mucronate sprangletop
"NAST",,"Nama stenocarpum A. Gray",mud fiddleleaf
"ECTE2",,"Echinodorus tenellus (Mart. ex Schult. f.) Buchenau",mudbabies
"PADI5",,"Paspalum dissectum (L.) L.",mudbank crowngrass
"CAMU4",,"Carex muehlenbergii Schkuhr ex Willd.",Muhlenberg's sedge
"CAMUE",,"Carex muehlenbergii Schkuhr ex Willd. var. enervis Boott",Muhlenberg's sedge
"CAMUM",,"Carex muehlenbergii Schkuhr ex Willd. var. muehlenbergii ",Muhlenberg's sedge
"MUIN",,"Muhlenbergia ×involuta Swallen (pro sp.) [lindheimeri × reverchonii]",muhly
"BASA4",,"Baccharis salicifolia (Ruiz & Pav.) Pers.",mule-fat
"DAMA",,"Dasistoma macrophylla (Nutt.) Raf.",mullein foxglove
"TEON",,"Tephrosia onobrychoides Nutt.",multibloom hoarypea
"ROMU",,"Rosa multiflora Thunb.",multiflora rose
"TRPL3",,"Trichloris pluriflora Fourn.",multiflower false Rhodes grass
"VIRO3",,"Vitis rotundifolia Michx.",muscadine
"VIROR",,"Vitis rotundifolia Michx. var. rotundifolia ",muscadine
"VIMU2",,"Vitis mustangensis Buckley",mustang grape
"SOMU2",,"Soliva mutisii Kunth",Mutis' burrweed
"POFE",,"Poa fendleriana (Steud.) Vasey",muttongrass
"POFEF",,"Poa fendleriana (Steud.) Vasey ssp. fendleriana ",muttongrass
"RAPE3",,"Ratibida peduncularis (Torr. & A. Gray) Barnhart",naked Mexicanhat
"PSSC14",,"Psathyrotopsis scaposa (A. Gray) H. Rob.",naked turtleback
"DENU4",,"Desmodium nudiflorum (L.) DC.",nakedflower ticktrefoil
"SABA10",,"Saccharum baldwinii Spreng.",narrow plumegrass
"VAST2",,"Valerianella stenocarpa (Engelm. ex A. Gray) Krok",narrowcell cornsalad
"TRSE5",,"Trichostema setaceum Houtt.",narrowleaf bluecurls
"SIAN3",,"Sisyrinchium angustifolium Mill.",narrowleaf blue-eyed grass
"PHAN6",,"Physostegia angustifolia Fernald",narrowleaf false dragonhead
"MILI3",,"Mirabilis linearis (Pursh) Heimerl",narrowleaf four o'clock
"CHLE4",,"Chenopodium leptophyllum (Moq.) Nutt. ex S. Watson",narrowleaf goosefoot
"GRLA3",,"Grindelia lanceolata Nutt.",narrowleaf gumweed
"GRLAL",,"Grindelia lanceolata Nutt. var. lanceolata ",narrowleaf gumweed
"PELI10",,"Pediomelum linearifolium (Torr. & A. Gray) J. Grimes",narrowleaf Indian breadroot
"IVAN",,"Iva angustifolia Nutt. ex DC.",narrowleaf marsh elder
"PYTE",,"Pycnanthemum tenuifolium Schrad.",narrowleaf mountainmint
"LEMU",,"Leucospora multifida (Michx.) Nutt.",narrowleaf paleseed
"PEANA",,"Pectis angustifolia Torr. var. angustifolia ",narrowleaf pectis
"LETE",,"Lechea tenuifolia Michx.",narrowleaf pinweed
"PLLA",,"Plantago lanceolata L.",narrowleaf plantain
"LULI",,"Ludwigia linearis Walter",narrowleaf primrose-willow
"ECAN2",,"Echinacea angustifolia DC.",narrowleaf purple coneflower
"GAFA3",,"Gamochaeta falcata (Lam.) Cabrera",narrowleaf purple everlasting
"CLAN",,"Cleomella angustifolia Torr.",narrowleaf rhombopod
"PIGR4",,"Pityopsis graminifolia (Michx.) Nutt.",narrowleaf silkgrass
"BOLI2",,"Boerhavia linearifolia A. Gray",narrowleaf spiderling
"LIIN2",,"Lithospermum incisum Lehm.",narrowleaf stoneseed
"SAEX",,"Salix exigua Nutt.",narrowleaf willow
"STMIM",,"Stephanomeria minor (Hook.) Nutt. var. minor ",narrowleaf wirelettuce
"CYNA5",,"Cyclanthera naudiniana Cogn.",Naudin's cyclanthera
"AGNA",,"Agalinis navasotensis M. Dubrule & J. Canne-Hilliker",Navasota false foxglove
"SPPA5",,"Spiranthes parksii Correll",Navasota lady's tresses
"GONE",,"Gomphrena nealleyi J.M. Coult. & Fisher",Nealley's globe amaranth
"OESUN",,"Oenothera suffulta (Engelm. ex A. Gray) W.L. Wagner & Hoch ssp. nealleyi (J.M. Coult.) W.L. Wagner & Hoch",Nealley's kisses
"LENE2",,"Leptochloa nealleyi Vasey",Nealley's sprangletop
"LUPL",,"Lupinus plattensis S. Watson",Nebraska lupine
"HIDA",,"Hibiscus dasycalyx S.F. Blake & Shiller",Neches River rosemallow
"VEPE2",,"Veronica peregrina L.",neckweed
"HECO26",,"Hesperostipa comata (Trin. & Rupr.) Barkworth",needle and thread
"HECOC8",,"Hesperostipa comata (Trin. & Rupr.) Barkworth ssp. comata ",needle and thread
"BOAR",,"Bouteloua aristidoides (Kunth) Griseb.",needle grama
"BOARA",,"Bouteloua aristidoides (Kunth) Griseb. var. aristidoides ",needle grama
"ELAC",,"Eleocharis acicularis (L.) Roem. & Schult.",needle spikerush
"JURO",,"Juncus roemerianus Scheele",needlegrass rush
"HOAC",,"Houstonia acerosa (A. Gray) A. Gray ex Benth. & Hook. f.",needleleaf bluet
"HOACA2",,"Houstonia acerosa (A. Gray) A. Gray ex Benth. & Hook. f. var. acerosa ",needleleaf bluet
"HOACP2",,"Houstonia acerosa (A. Gray) A. Gray ex Benth. & Hook. f. var. polypremoides (A. Gray) Terrell",needleleaf bluet
"DIAC",,"Dichanthelium aciculare (Desv. ex Poir.) Gould & C.A. Clark",needleleaf rosette grass
"JUSC",,"Juncus scirpoides Lam.",needlepod rush
"DERE3",,"Desmanthus reticulatus Benth.",netleaf bundleflower
"CELAR",,"Celtis laevigata Willd. var. reticulata (Torr.) L.D. Benson",netleaf hackberry
"CLRE",,"Clematis reticulata Walter",netleaf leather flower
"WOAR",,"Woodwardia areolata (L.) T. Moore",netted chainfern
"MASO4",,"Margaranthus solanaceus Schltdl.",netted globecherry
"MARE4",,"Matelea reticulata (Engelm. ex A. Gray) Woodson",netted milkvine
"SCRE",,"Scleria reticularis Michx.",netted nutrush
"CHMU2",,"Chenopodium murale L.",nettleleaf goosefoot
"TRUR2",,"Tragia urticifolia Michx.",nettleleaf noseburn
"CEAM",,"Ceanothus americanus L.",New Jersey tea
"LOPL2",,"Lotus plebeius (Brandegee) Barneby",New Mexico bird's-foot trefoil
"WONE",,"Woodsia neomexicana Windham",New Mexico cliff fern
"ACNE",,"Acalypha neomexicana Müll. Arg.",New Mexico copperleaf
"CRAL",,"Cryptantha albida (Kunth) I.M. Johnst.",New Mexico cryptantha
"HENE5",,"Hesperostipa neomexicana (Thurb. ex J.M. Coult.) Barkworth",New Mexico feathergrass
"MUPA2",,"Muhlenbergia pauciflora Buckley",New Mexico muhly
"ARNE2",,"Argythamnia neomexicana Müll. Arg.",New Mexico silverbush
"ESVIN",,"Escobaria vivipara (Nutt.) Buxbaum var. neomexicana (Engelm.) Buxbaum",New Mexico spinystar
"PSAS2",,"Psilactis asteroides A. Gray",New Mexico tansyaster
"CENO",,"Cestrum nocturnum L.",night jessamine
"PEGR3",,"Peniocereus greggii (Engelm.) Britton & Rose",nightblooming cereus
"PEGRG",,"Peniocereus greggii (Engelm.) Britton & Rose var. greggii ",nightblooming cereus
"MUSC",,"Muhlenbergia schreberi J.F. Gmel.",nimblewill
"DAEN",,"Dalea enneandra Nutt.",nineanther prairie clover
"ENDE",,"Enneapogon desvauxii Desv. ex P. Beauv.",nineawn pappusgrass
"COMA14",,"Coryphantha macromeris (Engelm.) Lem.",nipple beehive cactus
"COMAM2",,"Coryphantha macromeris (Engelm.) Lem. var. macromeris ",nipple beehive cactus
"SAPA2",,"Sagittaria papillosa Buchenau",nipplebract arrowhead
"HYDR",,"Hypericum drummondii (Grev. & Hook.) Torr. & A. Gray",nits and lice
"RHIN4",,"Rhynchospora inexpansa (Michx.) Vahl",nodding beaksedge
"PELA10",,"Penstemon laxiflorus Pennell",nodding beardtongue
"BICE",,"Bidens cernua L.",nodding beggartick
"HOSU",,"Houstonia subviscosa (C. Wright ex A. Gray) A. Gray",nodding bluet
"FESU3",,"Festuca subverticillata (Pers.) Alexeev",nodding fescue
"SPCE",,"Spiranthes cernua (L.) Rich.",nodding lady's tresses
"MUBU",,"Muhlenbergia bushii Pohl",nodding muhly
"APAP",,"Apteria aphylla (Nutt.) Barnhart ex Small",nodding nixie
"ALCE2",,"Allium cernuum Roth",nodding onion
"CANU4",,"Carduus nutans L.",nodding plumeless thistle
"BUBI",,"Burmannia biflora L.",northern bluethread
"CASP8",,"Catalpa speciosa (Warder) Warder ex Engelm.",northern catalpa
"SPLA4",,"Spiranthes lacera (Raf.) Raf.",northern slender lady's tresses
"SPLAG",,"Spiranthes lacera (Raf.) Raf. var. gracilis (Bigelow) Luer",northern slender lady's tresses
"LIBE3",,"Lindera benzoin (L.) Blume",northern spicebush
"HYOC2",,"Hymenocallis occidentalis (Leconte) Kunth",northern spiderlily
"MEDI2",,"Merremia dissecta (Jacq.) Hallier f.",noyau vine
"CYRO",,"Cyperus rotundus L.",nutgrass
"ZINU",,"Zigadenus nuttallii (A. Gray) S. Watson",Nuttall's deathcamas
"MONU",,"Monolepis nuttalliana (Schult.) Greene",Nuttall's povertyweed
"PONU4",,"Polytaenia nuttallii DC.",Nuttall's prairie parsley
"BINU2",,"Bigelowia nuttallii L.C. Anderson",Nuttall's rayless goldenrod
"MINU6",,"Mimosa nuttallii (DC. ex Britton & Rose) B.L. Turner",Nuttall's sensitive-briar
"DENU5",,"Desmodium nuttallii (Schindl.) B.G. Schub.",Nuttall's ticktrefoil
"CAPE44",,"Callitriche pedunculosa Nutt.",Nuttall's water-starwort
"BANU2",,"Baptisia nuttalliana Small",Nuttall's wild indigo
"DIRE2",,"Dichondra recurvata Tharp & M.C. Johnst.",oakwoods ponysfoot
"PHVI8",,"Physostegia virginiana (L.) Benth.",obedient plant
"PHVIP2",,"Physostegia virginiana (L.) Benth. ssp. praemorsa (Shinners) Cantino",obedient plant
"FOSP2",,"Fouquieria splendens Engelm.",ocotillo
"POPO2",,"Polygonella polygama (Vent.) Engelm. & A. Gray",October flower
"SPOV",,"Spiranthes ovalis Lindl.",October lady's tresses
"AEGL",,"Aesculus glabra Willd.",Ohio buckeye
"AEGLA",,"Aesculus glabra Willd. var. arguta (Buckley) B.L. Rob.",Ohio buckeye
"OEMAO2",,"Oenothera macrocarpa Nutt. ssp. oklahomensis (J.B.S. Norton) Wagner",Oklahoma evening primrose
"CAOK2",,"Calopogon oklahomensis D.H. Goldman",Oklahoma grasspink
"PRGR",,"Prunus gracilis Engelm. & A. Gray",Oklahoma plum
"CAOK",,"Carex oklahomensis Mack.",Oklahoma sedge
"MADE3",,"Matelea decipiens (Alexander) Woodson",oldfield milkvine
"SEVU",,"Senecio vulgaris L.",old-man-in-the-Spring
"HYAR3",,"Hymenopappus artemisiifolius DC.",oldplainsman
"HYARA",,"Hymenopappus artemisiifolius DC. var. artemisiifolius ",oldplainsman
"HYARR2",,"Hymenopappus artemisiifolius DC. var. riograndensis B.L. Turner",oldplainsman
"NEOL",,"Nerium oleander L.",oleander
"GAUN2",,"Galium uniflorum Michx.",oneflower bedstraw
"HYUN",,"Hydrolea uniflora Raf.",oneflower false fiddleleaf
"CYRE14",,"Cyperus retroflexus Buckley",oneflower flatsedge
"BOUN",,"Bouteloua uniflora Vasey",oneflower grama
"ENSC",,"Encelia scaposa (A. Gray) A. Gray",onehead brittlebush
"SIAN",,"Sicyos angulatus L.",oneseed bur cucumber
"JUMO",,"Juniperus monosperma (Engelm.) Sarg.",oneseed juniper
"JUMOM",,"Juniperus monosperma (Engelm.) Sarg. var. monosperma ",oneseed juniper
"GAMU",,"Gaillardia multiceps Greene",onion blanketflower
"GAMUM",,"Gaillardia multiceps Greene var. microcephala B.L. Turner",onion blanketflower
"DILA9",,"Dichanthelium laxiflorum (Lam.) Gould",openflower rosette grass
"PASO2",,"Papaver somniferum L.",opium poppy
"ACOP",,"Acmella oppositifolia (Lam.) R.K. Jansen",oppositeleaf spotflower
"ACOPR",,"Acmella oppositifolia (Lam.) R.K. Jansen var. repens (Walter) R.K. Jansen",oppositeleaf spotflower
"RUFU2",,"Rudbeckia fulgida Aiton",orange coneflower
"PHAU13",,"Phemeranthus aurantiacus (Engelm.) Kiger",orange fameflower
"HYGE",,"Hypericum gentianoides (L.) Britton, Sterns & Poggenb.",orangegrass
"DAGLG",,"Dactylis glomerata L. ssp. glomerata ",orchardgrass
"DAGL",,"Dactylis glomerata L.",orchardgrass
"DEWO",,"Delphinium wootonii Rydb.",Organ Mountain larkspur
"YOJA",,"Youngia japonica (L.) DC.",Oriental false hawksbeard
"COHI4",,"Corchorus hirtus L.",Orinoco jute
"AGDE6",,"Agalinis densiflora (Benth.) S.F. Blake",Osage false foxglove
"MAPO",,"Maclura pomifera (Raf.) C.K. Schneid.",Osage-orange
"PASP",,"Palafoxia sphacelata (Nutt. ex Torr.) Cory",othake
"POAR11",,"Polygonum arenastrum Jord. ex Boreau",oval-leaf knotweed
"HYOV",,"Hydrolea ovata Nutt. ex Choisy",ovate false fiddleleaf
"THOV",,"Thelypteris ovata R.P. St. John",ovate marsh fern
"AROV",,"Arnoglossum ovatum (Walter) H. Rob.",ovateleaf cacalia
"QULY",,"Quercus lyrata Walter",overcup oak
"LEVU",,"Leucanthemum vulgare Lam.",oxeye daisy
"AMIL",,"Amsonia illustris Woodson",Ozark bluestar
"SPVAO",,"Sporobolus vaginiflorus (Torr. ex A. Gray) Alph. Wood var. ozarkanus (Fernald) Shinners",Ozark dropseed
"LIAR",,"Limnodea arkansana (Nutt.) L.H. Dewey",Ozark grass
"ASDI4",,"Astragalus distortus Torr. & A. Gray",Ozark milkvetch
"CAOZ2",,"Carex ozarkana P. Rothr. & Reznicek",Ozark sedge
"HAVE2",,"Hamamelis vernalis Sarg.",Ozark witchhazel
"BOER3",,"Bouchetia erecta DC.",paintedtongue
"COUMP",,"Comandra umbellata (L.) Nutt. ssp. pallida (A. DC.) Piehl",pale bastard toadflax
"LYPA",,"Lycium pallidum Miers",pale desert-thorn
"LYPAP",,"Lycium pallidum Miers var. pallidum ",pale desert-thorn
"RUAL4",,"Rumex altissimus Alph. Wood",pale dock
"OEPA",,"Oenothera pallida Lindl.",pale evening primrose
"OEPAR",,"Oenothera pallida Lindl. ssp. runcinata (Engelm.) Munz & W. Klein",pale evening primrose
"CHPA16",,"Chamaesaracha pallida Averett",pale five eyes
"CLVE",,"Clematis versicolor Small ex Rydb.",pale leather flower
"LOAP",,"Lobelia appendiculata A. DC.",pale lobelia
"LOAPA",,"Lobelia appendiculata A. DC. var. appendiculata ",pale lobelia
"ECPA",,"Echinacea pallida (Nutt.) Nutt.",pale purple coneflower
"ELMA5",,"Eleocharis macrostachya Britton",pale spikerush
"HIDE",,"Hibiscus denudatus Benth.",paleface
"PLFL",,"Platanthera flava (L.) Lindl.",palegreen orchid
"PLFLF",,"Platanthera flava (L.) Lindl. var. flava ",palegreen orchid
"LOSP",,"Lobelia spicata Lam.",palespike lobelia
"LOSPS",,"Lobelia spicata Lam. var. scaposa McVaugh",palespike lobelia
"IRPS",,"Iris pseudacorus L.",paleyellow iris
"AMPA5",,"Amsonia palmeri A. Gray",Palmer's bluestar
"CRPA21",,"Cryptantha palmeri (A. Gray) Payson",Palmer's cryptantha
"DICA31",,"Dimorphocarpa candicans (Raf.) Rollins",Palmer's spectaclepod
"SPPE2",,"Sphaeralcea pedatifida (A. Gray) A. Gray",palmleaf globemallow
"PEDI9",,"Pediomelum digitatum (Nutt. ex Torr. & A. Gray) Isely",palmleaf Indian breadroot
"CAPE23",,"Callirhoe pedata (Nutt. ex Hook.) A. Gray",palmleaf poppymallow
"COGR10",,"Conoclinium greggii (A. Gray) Small",palmleaf thoroughwort
"ELTR4",,"Elionurus tripsacoides Humb. & Bonpl. ex Willd.",Pan American balsamscale
"CRAN4",,"Cryptantha angustifolia (Torr.) Greene",Panamint cryptantha
"AMPA4",,"Amorpha paniculata Torr. & A. Gray",panicled false indigo
"DEPA6",,"Desmodium paniculatum (L.) DC.",panicledleaf ticktrefoil
"SESE7",,"Sesbania sericea (Willd.) Link",papagayo
"BRPA4",,"Broussonetia papyrifera (L.) L'Hér. ex Vent.",paper mulberry
"SCPA10",,"Sclerocactus papyracanthus (Engelm.) N.P. Taylor",paperspine fishhook cactus
"URMU",,"Urochloa mutica (Forssk.) T.Q. Nguyen",para grass
"CHCA6",,"Chloris canterai Arechav.",Paraguayan windmill grass
"CHCAC5",,"Chloris canterai Arechav. var. canterai ",Paraguayan windmill grass
"OECIP",,"Oenothera cinerea (Wooton & Standl.) W.L. Wagner & Hoch ssp. parksii (Munz) W.L. Wagner & Hoch",Parks' beeblossom
"POPA6",,"Polygonella parksii Cory",Parks' jointweed
"ANPA9",,"Antennaria parlinii Fernald",Parlin's pussytoes
"ANPAF",,"Antennaria parlinii Fernald ssp. fallax (Greene) Bayer & Stebbins",Parlin's pussytoes
"CHPA28",,"Chamaesyce parryi (Engelm.) Rydb.",Parry's sandmat
"RUPA3",,"Ruellia parryi A. Gray",Parry's wild petunia
"CRMA5",,"Crataegus marshallii Eggl.",parsley hawthorn
"CHFA2",,"Chamaecrista fasciculata (Michx.) Greene",partridge pea
"CHFAF",,"Chamaecrista fasciculata (Michx.) Greene var. fasciculata ",partridge pea
"MIRE",,"Mitchella repens L.",partridgeberry
"HETE3",,"Heliotropium tenellum (Nutt.) Torr.",pasture heliotrope
"STPIP2",,"Stylisma pickeringii (Torr. ex M.A. Curtis) A. Gray var. pattersonii (Fernald & B.G. Schub.) Myint",Patterson's dawnflower
"ASTR",,"Asimina triloba (L.) Dunal",pawpaw
"PRTE",,"Prunus texana D. Dietr.",peachbush
"SAAM2",,"Salix amygdaloides Andersson",peachleaf willow
"ARHY",,"Arachis hypogaea L.",peanut
"TRPO6",,"Trifolium polymorphum Poir.",peanut clover
"PEGL2",,"Pennisetum glaucum (L.) R. Br.",pearl millet
"CAIL2",,"Carya illinoinensis (Wangenh.) K. Koch",pecan
"LYRA2",,"Lygodesmia ramosissima Greenm.",Pecos River skeletonplant
"CAPE3",,"Cardamine pensylvanica Muhl. ex Willd.",Pennsylvania bittercress
"GAPE2",,"Gamochaeta pensylvanica (Willd.) Cabrera",Pennsylvania everlasting
"PAPE5",,"Parietaria pensylvanica Muhl. ex Willd.",Pennsylvania pellitory
"POPE2",,"Polygonum pensylvanicum L.",Pennsylvania smartweed
"OXDI",,"Oxalis dichondrifolia A. Gray",peonyleaf woodsorrel
"CRHU",,"Croton humilis L.",pepperbush
"MEPI",,"Mentha ×piperita L. (pro sp.) [aquatica × spicata]",peppermint
"NEAR5",,"Nekemias arborea (L.) J. Wen & Boggan",peppervine
"LALA4",,"Lathyrus latifolius L.",perennial pea
"LOPE",,"Lolium perenne L.",perennial ryegrass
"SYTE6",,"Symphyotrichum tenuifolium (L.) G.L. Nesom",perennial saltmarsh aster
"GASU",,"Gaillardia suavis (A. Gray & Engelm.) Britton & Rusby",perfumeballs
"RUPE8",,"Rubus persistens Rydb.",persistent blackberry
"CUOB",,"Cuscuta obtusiflora Kunth",Peruvian dodder
