Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"LIIN2",,"Lithospermum incisum Lehm.",narrowleaf stoneseed
"SAEX",,"Salix exigua Nutt.",narrowleaf willow
"CYNA5",,"Cyclanthera naudiniana Cogn.",Naudin's cyclanthera
"SPPA5",,"Spiranthes parksii Correll",Navasota lady's tresses
"GONE",,"Gomphrena nealleyi J.M. Coult. & Fisher",Nealley's globe amaranth
"LENE2",,"Leptochloa nealleyi Vasey",Nealley's sprangletop
"VEPE2",,"Veronica peregrina L.",neckweed
"BOAR",,"Bouteloua aristidoides (Kunth) Griseb.",needle grama
"BOARA",,"Bouteloua aristidoides (Kunth) Griseb. var. aristidoides ",needle grama
"ELAC",,"Eleocharis acicularis (L.) Roem. & Schult.",needle spikerush
"JURO",,"Juncus roemerianus Scheele",needlegrass rush
"HOAC",,"Houstonia acerosa (A. Gray) A. Gray ex Benth. & Hook. f.",needleleaf bluet
"HOACA2",,"Houstonia acerosa (A. Gray) A. Gray ex Benth. & Hook. f. var. acerosa ",needleleaf bluet
"DIAC",,"Dichanthelium aciculare (Desv. ex Poir.) Gould & C.A. Clark",needleleaf rosette grass
"JUSC",,"Juncus scirpoides Lam.",needlepod rush
"CELAR",,"Celtis laevigata Willd. var. reticulata (Torr.) L.D. Benson",netleaf hackberry
"CLRE",,"Clematis reticulata Walter",netleaf leather flower
"FORE",,"Forestiera reticulata Torr.",netleaf swampprivet
"WOAR",,"Woodwardia areolata (L.) T. Moore",netted chainfern
"MARE4",,"Matelea reticulata (Engelm. ex A. Gray) Woodson",netted milkvine
"SCRE",,"Scleria reticularis Michx.",netted nutrush
"CHMU2",,"Chenopodium murale L.",nettleleaf goosefoot
"TRUR2",,"Tragia urticifolia Michx.",nettleleaf noseburn
"CEAM",,"Ceanothus americanus L.",New Jersey tea
"ARNE2",,"Argythamnia neomexicana Müll. Arg.",New Mexico silverbush
"MUSC",,"Muhlenbergia schreberi J.F. Gmel.",nimblewill
"DAEN",,"Dalea enneandra Nutt.",nineanther prairie clover
"ENDE",,"Enneapogon desvauxii Desv. ex P. Beauv.",nineawn pappusgrass
"SAPA2",,"Sagittaria papillosa Buchenau",nipplebract arrowhead
"HYDR",,"Hypericum drummondii (Grev. & Hook.) Torr. & A. Gray",nits and lice
"RHIN4",,"Rhynchospora inexpansa (Michx.) Vahl",nodding beaksedge
"PELA10",,"Penstemon laxiflorus Pennell",nodding beardtongue
"HOSU",,"Houstonia subviscosa (C. Wright ex A. Gray) A. Gray",nodding bluet
"SPCE",,"Spiranthes cernua (L.) Rich.",nodding lady's tresses
"MUBU",,"Muhlenbergia bushii Pohl",nodding muhly
"APAP",,"Apteria aphylla (Nutt.) Barnhart ex Small",nodding nixie
"CANU4",,"Carduus nutans L.",nodding plumeless thistle
"CASP8",,"Catalpa speciosa (Warder) Warder ex Engelm.",northern catalpa
"RUFL",,"Rubus flagellaris Willd.",northern dewberry
"SPLA4",,"Spiranthes lacera (Raf.) Raf.",northern slender lady's tresses
"SPLAG",,"Spiranthes lacera (Raf.) Raf. var. gracilis (Bigelow) Luer",northern slender lady's tresses
"LIBE3",,"Lindera benzoin (L.) Blume",northern spicebush
"MEDI2",,"Merremia dissecta (Jacq.) Hallier f.",noyau vine
"CYRO",,"Cyperus rotundus L.",nutgrass
"ZINU",,"Zigadenus nuttallii (A. Gray) S. Watson",Nuttall's deathcamas
"MONU",,"Monolepis nuttalliana (Schult.) Greene",Nuttall's povertyweed
"PONU4",,"Polytaenia nuttallii DC.",Nuttall's prairie parsley
"BINU2",,"Bigelowia nuttallii L.C. Anderson",Nuttall's rayless goldenrod
"MINU6",,"Mimosa nuttallii (DC. ex Britton & Rose) B.L. Turner",Nuttall's sensitive-briar
"CAPE44",,"Callitriche pedunculosa Nutt.",Nuttall's water-starwort
"BANU2",,"Baptisia nuttalliana Small",Nuttall's wild indigo
"DIRE2",,"Dichondra recurvata Tharp & M.C. Johnst.",oakwoods ponysfoot
"SPOV",,"Spiranthes ovalis Lindl.",October lady's tresses
"AEGL",,"Aesculus glabra Willd.",Ohio buckeye
"AEGLA",,"Aesculus glabra Willd. var. arguta (Buckley) B.L. Rob.",Ohio buckeye
"CAOK2",,"Calopogon oklahomensis D.H. Goldman",Oklahoma grasspink
"PRGR",,"Prunus gracilis Engelm. & A. Gray",Oklahoma plum
"CAOK",,"Carex oklahomensis Mack.",Oklahoma sedge
"MADE3",,"Matelea decipiens (Alexander) Woodson",oldfield milkvine
"SEVU",,"Senecio vulgaris L.",old-man-in-the-Spring
"HYAR3",,"Hymenopappus artemisiifolius DC.",oldplainsman
"HYARA",,"Hymenopappus artemisiifolius DC. var. artemisiifolius ",oldplainsman
"NEOL",,"Nerium oleander L.",oleander
"GAUN2",,"Galium uniflorum Michx.",oneflower bedstraw
"HYUN",,"Hydrolea uniflora Raf.",oneflower false fiddleleaf
"CYRE14",,"Cyperus retroflexus Buckley",oneflower flatsedge
"BOUN",,"Bouteloua uniflora Vasey",oneflower grama
"SIAN",,"Sicyos angulatus L.",oneseed bur cucumber
"DILA9",,"Dichanthelium laxiflorum (Lam.) Gould",openflower rosette grass
"PASO2",,"Papaver somniferum L.",opium poppy
"ACOP",,"Acmella oppositifolia (Lam.) R.K. Jansen",oppositeleaf spotflower
"ACOPR",,"Acmella oppositifolia (Lam.) R.K. Jansen var. repens (Walter) R.K. Jansen",oppositeleaf spotflower
"HEFU",,"Hemerocallis fulva (L.) L.",orange daylily
"PHAU13",,"Phemeranthus aurantiacus (Engelm.) Kiger",orange fameflower
"HYGE",,"Hypericum gentianoides (L.) Britton, Sterns & Poggenb.",orangegrass
"DAGL",,"Dactylis glomerata L.",orchardgrass
"DAGLG",,"Dactylis glomerata L. ssp. glomerata ",orchardgrass
"DEWO",,"Delphinium wootonii Rydb.",Organ Mountain larkspur
"COHI4",,"Corchorus hirtus L.",Orinoco jute
"LIOR3",,"Liatris ×orzellii G.L Nesom [elegans var. elegans × tenuis]",Orzell's blazing star
"MAPO",,"Maclura pomifera (Raf.) C.K. Schneid.",Osage-orange
"PASP",,"Palafoxia sphacelata (Nutt. ex Torr.) Cory",othake
"POAR11",,"Polygonum arenastrum Jord. ex Boreau",oval-leaf knotweed
"HYOV",,"Hydrolea ovata Nutt. ex Choisy",ovate false fiddleleaf
"THOV",,"Thelypteris ovata R.P. St. John",ovate marsh fern
"AROV",,"Arnoglossum ovatum (Walter) H. Rob.",ovateleaf cacalia
"PEOV",,"Pellaea ovata (Desv.) Weath.",ovateleaf cliffbrake
"QULY",,"Quercus lyrata Walter",overcup oak
"LEVU",,"Leucanthemum vulgare Lam.",oxeye daisy
"SPVAO",,"Sporobolus vaginiflorus (Torr. ex A. Gray) Alph. Wood var. ozarkanus (Fernald) Shinners",Ozark dropseed
"LIAR",,"Limnodea arkansana (Nutt.) L.H. Dewey",Ozark grass
"ASDI4",,"Astragalus distortus Torr. & A. Gray",Ozark milkvetch
"HAVE2",,"Hamamelis vernalis Sarg.",Ozark witchhazel
"BOER3",,"Bouchetia erecta DC.",paintedtongue
"COUMP",,"Comandra umbellata (L.) Nutt. ssp. pallida (A. DC.) Piehl",pale bastard toadflax
"RUAL4",,"Rumex altissimus Alph. Wood",pale dock
"CHPA16",,"Chamaesaracha pallida Averett",pale five eyes
"LOAP",,"Lobelia appendiculata A. DC.",pale lobelia
"LOAPA",,"Lobelia appendiculata A. DC. var. appendiculata ",pale lobelia
"ELMA5",,"Eleocharis macrostachya Britton",pale spikerush
"LOSP",,"Lobelia spicata Lam.",palespike lobelia
"LOSPS",,"Lobelia spicata Lam. var. scaposa McVaugh",palespike lobelia
"IRPS",,"Iris pseudacorus L.",paleyellow iris
"CRPA21",,"Cryptantha palmeri (A. Gray) Payson",Palmer's cryptantha
"DICA31",,"Dimorphocarpa candicans (Raf.) Rollins",Palmer's spectaclepod
"SPPE2",,"Sphaeralcea pedatifida (A. Gray) A. Gray",palmleaf globemallow
"PEDI9",,"Pediomelum digitatum (Nutt. ex Torr. & A. Gray) Isely",palmleaf Indian breadroot
"CAPE23",,"Callirhoe pedata (Nutt. ex Hook.) A. Gray",palmleaf poppymallow
"COGR10",,"Conoclinium greggii (A. Gray) Small",palmleaf thoroughwort
"AMPA4",,"Amorpha paniculata Torr. & A. Gray",panicled false indigo
"DEPA6",,"Desmodium paniculatum (L.) DC.",panicledleaf ticktrefoil
"BRPA4",,"Broussonetia papyrifera (L.) L'Hér. ex Vent.",paper mulberry
"BOGL4",,"Bougainvillea glabra Choisy",paperflower
"NAPA3",,"Narcissus papyraceus Ker Gawl.",paperwhite narcissus
"CHCA6",,"Chloris canterai Arechav.",Paraguayan windmill grass
"CHCAC5",,"Chloris canterai Arechav. var. canterai ",Paraguayan windmill grass
"OECIP",,"Oenothera cinerea (Wooton & Standl.) W.L. Wagner & Hoch ssp. parksii (Munz) W.L. Wagner & Hoch",Parks' beeblossom
"CRPA5",,"Croton parksii Croizat",Parks' croton
"POPA6",,"Polygonella parksii Cory",Parks' jointweed
"ANPA9",,"Antennaria parlinii Fernald",Parlin's pussytoes
"ANPAF",,"Antennaria parlinii Fernald ssp. fallax (Greene) Bayer & Stebbins",Parlin's pussytoes
"CRMA5",,"Crataegus marshallii Eggl.",parsley hawthorn
"CHFA2",,"Chamaecrista fasciculata (Michx.) Greene",partridge pea
"CHFAF",,"Chamaecrista fasciculata (Michx.) Greene var. fasciculata ",partridge pea
"MIRE",,"Mitchella repens L.",partridgeberry
"HETE3",,"Heliotropium tenellum (Nutt.) Torr.",pasture heliotrope
"STPIP2",,"Stylisma pickeringii (Torr. ex M.A. Curtis) A. Gray var. pattersonii (Fernald & B.G. Schub.) Myint",Patterson's dawnflower
"ASTR",,"Asimina triloba (L.) Dunal",pawpaw
"PRPE3",,"Prunus persica (L.) Batsch",peach
"ARHY",,"Arachis hypogaea L.",peanut
"TRPO6",,"Trifolium polymorphum Poir.",peanut clover
"PEGL2",,"Pennisetum glaucum (L.) R. Br.",pearl millet
"CRPE13",,"Crataegus pearsonii Ashe",Pearson's hawthorn
"CAIL2",,"Carya illinoinensis (Wangenh.) K. Koch",pecan
"CAPE3",,"Cardamine pensylvanica Muhl. ex Willd.",Pennsylvania bittercress
"GAPE2",,"Gamochaeta pensylvanica (Willd.) Cabrera",Pennsylvania everlasting
"PAPE5",,"Parietaria pensylvanica Muhl. ex Willd.",Pennsylvania pellitory
"POPE2",,"Polygonum pensylvanicum L.",Pennsylvania smartweed
"OXDI",,"Oxalis dichondrifolia A. Gray",peonyleaf woodsorrel
"MEPI",,"Mentha ×piperita L. (pro sp.) [aquatica × spicata]",peppermint
"NEAR5",,"Nekemias arborea (L.) J. Wen & Boggan",peppervine
"LOPE",,"Lolium perenne L.",perennial ryegrass
"SYTE6",,"Symphyotrichum tenuifolium (L.) G.L. Nesom",perennial saltmarsh aster
"GASU",,"Gaillardia suavis (A. Gray & Engelm.) Britton & Rusby",perfumeballs
"CUOB",,"Cuscuta obtusiflora Kunth",Peruvian dodder
"SEPE",,"Selaginella peruviana (Milde) Hieron.",Peruvian spikemoss
"LESP",,"Lepuropetalon spathulatum Elliott",petiteplant
"ERPH",,"Erigeron philadelphicus L.",Philadelphia fleabane
"ERPHP",,"Erigeron philadelphicus L. var. philadelphicus ",Philadelphia fleabane
"HECO5",,"Heliotropium convolvulaceum (Nutt.) A. Gray",phlox heliotrope
"HECOC7",,"Heliotropium convolvulaceum (Nutt.) A. Gray var. convolvulaceum ",phlox heliotrope
"CRTE5",,"Cryptantha texana (A. DC.) Greene",pick me nots
"POCO14",,"Pontederia cordata L.",pickerelweed
"STPI3",,"Stylisma pickeringii (Torr. ex M.A. Curtis) A. Gray",Pickering's dawnflower
"LYMA2",,"Lyonia mariana (L.) D. Don",piedmont staggerbush
"CAGL8",,"Carya glabra (Mill.) Sweet",pignut hickory
"JUPI",,"Juniperus pinchotii Sudw.",Pinchot's juniper
"CYRE5",,"Cyperus retrorsus Chapm.",pine barren flatsedge
"CYRER2",,"Cyperus retrorsus Chapm. var. retrorsus ",pine barren flatsedge
"TRAM",,"Tridens ambiguus (Elliott) Schult.",pine barren fluffgrass
"COSU7",,"Coryphantha sulcata (Engelm.) Britton & Rose",pineapple cactus
"RHPE2",,"Rhynchospora perplexa Britton",pineland beaksedge
"LADI5",,"Lachnocaulon digynum Koern.",pineland bogbutton
"ASOB",,"Asclepias obovata Elliott",pineland milkweed
"ACOS",,"Acalypha ostryifolia Riddell",pineland threeseed mercury
"XYST",,"Xyris stricta Chapm.",pineland yelloweyed grass
"EUPE9",,"Eustachys petraea (Sw.) Desv.",pinewoods fingergrass
"SAGE",,"Sabatia gentianoides Elliott",pinewoods rose gentian
"SPJU",,"Sporobolus junceus (P. Beauv.) Kunth",pineywoods dropseed
"EPMI2",,"Epithelantha micromeris (Engelm.) F.A.C. Weber ex Britton & Rose",pingpong-ball cactus
"TRCO2",,"Tridens congestus (L.H. Dewey) Nash",pink fluffgrass
"STUM2",,"Strophostyles umbellata (Muhl. ex Willd.) Britton",pink fuzzybean
"GLPU4",,"Glandularia pumila (Rydb.) Umber",pink mock vervain
"PABI2",,"Pappophorum bicolor Fourn.",pink pappusgrass
"DRCA2",,"Drosera capillaris Poir.",pink sundew
"FLIN2",,"Fleischmannia incarnata (Walter) R.M. King & H. Rob.",pink thoroughwort
"OXDE3",,"Oxalis debilis Kunth",pink woodsorrel
"OXDEC",,"Oxalis debilis Kunth var. corymbosa (DC.) Lourteig",pink woodsorrel
"DATE6",,"Dalea tenuis (J.M. Coult.) Shinners",pinkglobe prairie clover
"OESP2",,"Oenothera speciosa Nutt.",pinkladies
"LIEL",,"Liatris elegans (Walter) Michx.",pinkscale blazing star
"LIELB",,"Liatris elegans (Walter) Michx. var. bridgesii Mayfield",pinkscale blazing star
"LIELC",,"Liatris elegans (Walter) Michx. var. carizzana Gaiser",pinkscale blazing star
"LIELE",,"Liatris elegans (Walter) Michx. var. elegans ",pinkscale blazing star
"ECEN2",,"Echinocereus enneacanthus Engelm.",pitaya
"ECENB",,"Echinocereus enneacanthus Engelm. var. brevispinus (W.O. Moore) L.D. Benson",pitaya
"SAAZG",,"Salvia azurea Michx. ex Lam. var. grandiflora Benth.",pitcher sage
"PABI3",,"Paspalum bifidum (Bertol.) Nash",pitchfork crowngrass
"CHBE4",,"Chenopodium berlandieri Moq.",pitseed goosefoot
"CHBEB",,"Chenopodium berlandieri Moq. var. boscianum (Moq.) Wahl",pitseed goosefoot
"OEPA2",,"Oenothera patriciae W.L. Wagner & Hoch",plains beeblossom
"MELE2",,"Melampodium leucanthum Torr. & A. Gray",plains blackfoot
"PODEM",,"Populus deltoides W. Bartram ex Marshall ssp. monilifera (Aiton) Eckenwalder",plains cottonwood
"APRA",,"Aphanostephus ramosissimus DC.",plains dozedaisy
"APRAH",,"Aphanostephus ramosissimus DC. var. humilis (Benth.) B.L. Turner & Birdsong",plains dozedaisy
"APRAR",,"Aphanostephus ramosissimus DC. var. ramosissimus ",plains dozedaisy
"ERMO2",,"Erigeron modestus A. Gray",plains fleabane
"GROO",,"Grindelia oolepis S.F. Blake",plains gumweed
"VEMA2",,"Vernonia marginata (Torr.) Raf.",plains ironweed
"ERIN",,"Eragrostis intermedia Hitchc.",plains lovegrass
"ASPU",,"Asclepias pumila (A. Gray) Vail",plains milkweed
"AMPO4",,"Ammoselinum popei Torr. & A. Gray",plains sandparsley
"FRFL",,"Froelichia floridana (Nutt.) Moq.",plains snakecotton
"DICA2",,"Dichaetophora campestris A. Gray",plainsdaisy
"PLAQ",,"Planera aquatica J.F. Gmel.",planertree
"MAED",,"Matelea edwardsensis Correll",plateau milkvine
"MAMA5",,"Mandevilla macrosiphon (Torr.) Pichon",plateau rocktrumpet
"ARSI2",,"Argythamnia simulans J.W. Ingram",plateau silverbush
"TRED",,"Tradescantia edwardsiana Tharp",plateau spiderwort
"ASPL2",,"Astragalus plattensis Nutt.",Platte River milkvetch
"POTE2",,"Polygonum tenue Michx.",pleatleaf knotweed
"CYPL3",,"Cyperus plukenetii Fernald",Plukenet's flatsedge
"RHPL3",,"Rhynchospora plumosa Elliott",plumed beaksedge
"PHCU2",,"Phlox cuspidata Scheele",pointed phlox
"CHAC2",,"Chamaesyce acuta Millsp.",pointed sandmat
"DEGL5",,"Desmodium glutinosum (Muhl. ex Willd.) Alph. Wood",pointedleaf ticktrefoil
"TOVE",,"Toxicodendron vernix (L.) Kuntze",poison sumac
"SEDR",,"Sesbania drummondii (Rydb.) Cory",poisonbean
"DYLI",,"Dyschoriste linearis (Torr. & A. Gray) Kuntze",polkadots
"DYLIL",,"Dyschoriste linearis (Torr. & A. Gray) Kuntze var. linearis ",polkadots
"PUGR2",,"Punica granatum L.",pomegranate
"CYOC2",,"Cyperus ochraceus Vahl",pond flatsedge
"ERJA4",,"Eragrostis japonica (Thunb.) Trin.",pond lovegrass
"MOPE",,"Monarda pectinata Nutt.",pony beebalm
"DITE2",,"Diodia teres Walter",poorjoe
"DITET",,"Diodia teres Walter var. teres ",poorjoe
"CYCO",,"Cyperus compressus L.",poorland flatsedge
"STVI5",,"Stylosanthes viscosa (L.) Sw.",poorman's friend
"PHPO",,"Phacelia popei Torr. & A. Gray",Pope's phacelia
"MIHY2",,"Mimosa hystricina (Small ex Britton & Rose) B.L. Turner",porcupine mimosa
"ILDE",,"Ilex decidua Walter",possumhaw
"VINU",,"Viburnum nudum L.",possumhaw
"VINUN",,"Viburnum nudum L. var. nudum ",possumhaw
"QUST",,"Quercus stellata Wangenh.",post oak
"KRDA",,"Krigia dandelion (L.) Nutt.",potato dwarfdandelion
"SPVA",,"Sporobolus vaginiflorus (Torr. ex A. Gray) Alph. Wood",poverty dropseed
"DASP2",,"Danthonia spicata (L.) P. Beauv. ex Roem. & Schult.",poverty oatgrass
"JUTE",,"Juncus tenuis Willd.",poverty rush
"MIST2",,"Mimosa strigillosa Torr. & A. Gray",powderpuff
"THDE",,"Thalia dealbata Fraser ex Roscoe",powdery alligator-flag
"ARDE5",,"Argyrochosma dealbata (Pursh) Windham",powdery false cloak fern
"AMPO2",,"Amaranthus powellii S. Watson",Powell's amaranth
"AMPOP",,"Amaranthus powellii S. Watson ssp. powellii ",Powell's amaranth
"ACAN11",,"Acaciella angustissima (Mill.) Britton & Rose",prairie acacia
"ACANH2",,"Acaciella angustissima (Mill.) Britton & Rose var. hirta (Nutt.) B.L. Turner",prairie acacia
"OETR",,"Oenothera triangulata (Buckley) W.L. Wagner & Hoch",prairie beeblossom
"BIAM2",,"Bifora americana Benth. & Hook. f. ex S. Watson",prairie bishop
"LIPY",,"Liatris pycnostachya Michx.",prairie blazing star
"WASC",,"Warnockia scutellarioides (Engelm. & A. Gray) M.W. Turner",prairie brazosmint
"AMDR",,"Amphiachyris dracunculoides (DC.) Nutt.",prairie broomweed
"SAAN2",,"Sanguisorba annua (Nutt. ex Hook.) Nutt. ex Torr. & A. Gray",prairie burnet
"ERCO8",,"Eriochloa contracta Hitchc.",prairie cupgrass
"LIPU2",,"Limnosciadium pumilum (Engelm. & A. Gray) Mathias & Constance",prairie dogshade
"AGHE4",,"Agalinis heterophylla (Nutt.) Small ex Britton",prairie false foxglove
"TRIN5",,"Trisetum interruptum Buckley",prairie false oat
"BATE",,"Baccharis texana (Torr. & A. Gray) A. Gray",prairie false willow
"PHRU8",,"Phemeranthus rugospermus (Holz.) Kiger",prairie fameflower
"LILEL2",,"Linum lewisii Pursh var. lewisii ",prairie flax
"ERST3",,"Erigeron strigosus Muhl. ex Willd.",prairie fleabane
"PAPL12",,"Packera plattensis (Nutt.) W.A. Weber & Á. Löve",prairie groundsel
"CAPUC",,"Castilleja purpurea (Nutt.) G. Don var. citrina (Pennell) Shinners",prairie Indian paintbrush
"COPE",,"Cooperia pedunculata Herb.",prairie lily
"RITR2",,"Richardia tricocca (Torr. & A. Gray) Standl.",prairie Mexican clover
"MACY3",,"Matelea cynanchoides (Engelm.) Woodson",prairie milkvine
"PABR2",,"Panicum brachyanthum Steud.",prairie panicgrass
"PHST",,"Phacelia strictiflora (Engelm. & A. Gray) A. Gray",prairie phacelia
"SPHE7",,"Spigelia hedyotidea A. DC.",prairie pinkroot
"PLEL",,"Plantago elongata Pursh",prairie plantain
"NEGE",,"Nemastylis geminiflora Nutt.",prairie pleatleaf
"CHMI8",,"Chamaesyce missurica (Raf.) Shinners",prairie sandmat
"RHLA5",,"Rhynchosia latifolia Nutt. ex Torr. & A. Gray",prairie snoutbean
"TROC",,"Tradescantia occidentalis (Britton) Smyth",prairie spiderwort
"RHLA3",,"Rhus lanceolata (A. Gray) Britton",prairie sumac
"HEPE",,"Helianthus petiolaris Nutt.",prairie sunflower
"HEPEP",,"Helianthus petiolaris Nutt. ssp. petiolaris ",prairie sunflower
"CRMO6",,"Croton monanthogynus Michx.",prairie tea
"AROL",,"Aristida oligantha Michx.",prairie threeawn
"SPOB",,"Sphenopholis obtusata (Michx.) Scribn.",prairie wedgescale
"HEEL",,"Helenium elegans DC.",pretty sneezeweed
"HEELE2",,"Helenium elegans DC. var. elegans ",pretty sneezeweed
"CAAT4",,"Carex atlantica L.H. Bailey",prickly bog sedge
"SISP",,"Sida spinosa L.",prickly fanpetals
"LASE",,"Lactuca serriola L.",prickly lettuce
"SATR12",,"Salsola tragus L.",prickly Russian thistle
"THAC",,"Thymophylla acerosa (DC.) Strother",pricklyleaf dogweed
"POIN4",,"Polygala incarnata L.",procession flower
"ALDR2",,"Alophia drummondii (Graham) R.C. Foster",propeller flower
"PAMI2",,"Panicum miliaceum L.",proso millet
"VIWA",,"Viola walteri House",prostrate blue violet
"POAV",,"Polygonum aviculare L.",prostrate knotweed
"AMAL",,"Amaranthus albus L.",prostrate pigweed
"CHPR6",,"Chamaesyce prostrata (Aiton) Small",prostrate sandmat
"STPR",,"Stellaria prostrata Baldw.",prostrate starwort
"DERO3",,"Desmodium rotundifolium DC.",prostrate ticktrefoil
"CACO22",,"Carex corrugata Fernald",prune-fruit sedge
"RHTRP",,"Rhus trilobata Nutt. var. pilosissima Engelm.",pubescent skunkbush sumac
"MACA7",,"Marshallia caespitosa Nutt. ex DC.",puffballs
"MACAC2",,"Marshallia caespitosa Nutt. ex DC. var. caespitosa ",puffballs
"MACAS",,"Marshallia caespitosa Nutt. ex DC. var. signata Beadle & F.E. Boynt.",puffballs
"TRTE",,"Tribulus terrestris L.",puncturevine
"AMBL2",,"Amaranthus blitum L.",purple amaranth
"PEAT2",,"Pellaea atropurpurea (L.) Link",purple cliffbrake
"DALA4",,"Dalea lasiathera A. Gray",purple dalea
"AGPU5",,"Agalinis purpurea (L.) Pennell",purple false foxglove
"OXLA3",,"Oxytropis lambertii Pursh",purple locoweed
"ERSP",,"Eragrostis spectabilis (Pursh) Steud.",purple lovegrass
"THTR",,"Thaspium trifoliatum (L.) A. Gray",purple meadowparsnip
"THDA",,"Thalictrum dasycarpum Fisch. & Avé-Lall.",purple meadow-rue
"POSA3",,"Polygala sanguinea L.",purple milkwort
"PAIN6",,"Passiflora incarnata L.",purple passionflower
"CAIN2",,"Callirhoe involucrata (Torr. & A. Gray) A. Gray",purple poppymallow
"CAINL",,"Callirhoe involucrata (Torr. & A. Gray) A. Gray var. lineariloba ",purple poppymallow
"DAPU5",,"Dalea purpurea Vent.",purple prairie clover
"DAPUP",,"Dalea purpurea Vent. var. purpurea ",purple prairie clover
"TRPA10",,"Tradescantia pallida (Rose) D.R. Hunt",purple queen
"TRPU4",,"Triplasis purpurea (Walter) Chapm.",purple sandgrass
"ANRU",,"Anthaenantia rufa (Nutt.) Schult.",purple silkyscale
"ELAT",,"Eleocharis atropurpurea (Retz.) J. Presl & C. Presl",purple spikerush
"ARPUP6",,"Aristida purpurea Nutt. var. purpurea ",purple threeawn
"ARPU9",,"Aristida purpurea Nutt.",purple threeawn
"HEFL",,"Helenium flexuosum Raf.",purplehead sneezeweed
"TRFL2",,"Tridens flavus (L.) Hitchc.",purpletop tridens
"TRFLF",,"Tridens flavus (L.) Hitchc. var. flavus ",purpletop tridens
"SUCA2",,"Suaeda calceoliformis (Hook.) Moq.",Pursh seepweed
"DAOB",,"Dalea obovata (Torr. & A. Gray) Shinners",pussyfoot
"VIMI",,"Vicia minutiflora F.G. Dietr.",pygmyflower vetch
"MAPY",,"Magnolia pyramidata W. Bartram",pyramid magnolia
"MEPY",,"Melochia pyramidata L.",pyramidflower
"DACA6",,"Daucus carota L.",Queen Anne's lace
"HIGR3",,"Hieracium gronovii L.",queendevil
"STSY",,"Stillingia sylvatica L.",queen's-delight
"STSYS2",,"Stillingia sylvatica L. ssp. sylvatica ",queen's-delight
"CEBE",,"Centaurium beyrichii (Torr. & A. Gray ex Torr.) B.L. Rob.",quinineweed
"TRAR4",,"Trifolium arvense L.",rabbitfoot clover
"PSOB3",,"Pseudognaphalium obtusifolium (L.) Hilliard & B.L. Burtt",rabbit-tobacco
"PSOBO",,"Pseudognaphalium obtusifolium (L.) Hilliard & B.L. Burtt ssp. obtusifolium ",rabbit-tobacco
"POPO",,"Polygala polygama Walter",racemed milkwort
"OXAL",,"Oxalis albicans Kunth",radishroot woodsorrel
"OXALA",,"Oxalis albicans Kunth ssp. albicans ",radishroot woodsorrel
"PRLO",,"Proboscidea louisianica (Mill.) Thell.",ram's horn
"PRLOL",,"Proboscidea louisianica (Mill.) Thell. ssp. louisianica ",ram's horn
"ASLE10",,"Astragalus leptocarpus Torr. & A. Gray",rare loco milkvetch
"BOVI",,"Botrychium virginianum (L.) Sw.",rattlesnake fern
"DIRA",,"Dichanthelium ravenelii (Scribn. & Merr.) Gould",Ravenel's rosette grass
"CACR8",,"Carex crus-corvi Shuttlw. ex Kunze",ravenfoot sedge
"AEPA",,"Aesculus pavia L.",red buckeye
"AEPAF",,"Aesculus pavia L. var. flavescens (Sarg.) Correll",red buckeye
"AEPAP",,"Aesculus pavia L. var. pavia ",red buckeye
"ARAR7",,"Aronia arbutifolia (L.) Pers.",red chokeberry
"GAPI",,"Gaillardia pinnatifida Torr.",red dome blanketflower
"BOTR2",,"Bouteloua trifida Thurb.",red grama
"ERSE",,"Eragrostis secundiflora J. Presl",red lovegrass
"ERSEO",,"Eragrostis secundiflora J. Presl ssp. oxylepis (Torr.) S.D. Koch",red lovegrass
"ACRU",,"Acer rubrum L.",red maple
"ASRU",,"Asclepias rubra L.",red milkweed
"MORU2",,"Morus rubra L.",red mulberry
"ARSA4",,"Argemone sanguinea Greene",red pricklypoppy
"SPIN",,"Spermolepis inermis (Nutt. ex DC.) Mathias & Constance",Red River scaleseed
"BODI3",,"Boerhavia diffusa L.",red spiderling
"PEBO",,"Persea borbonia (L.) Spreng.",redbay
"SOCA",,"Solanum campechiense L.",redberry nightshade
"ERHE4",,"Erythrina herbacea L.",redcardinal
"IPAM",,"Ipomoea amnicola Morong",redcenter morning-glory
"HEPA8",,"Hesperaloe parviflora (Torr.) J.M. Coult.",redflower false yucca
"JUTR5",,"Juncus trigonocarpus Steud.",redpod rush
"ASVA",,"Asclepias variegata L.",redring milkweed
"AMRE",,"Amaranthus retroflexus L.",redroot amaranth
"CYER2",,"Cyperus erythrorhizos Muhl.",redroot flatsedge
"PLRH",,"Plantago rhodosperma Decne.",redseed plantain
"IPCO3",,"Ipomoea coccinea L.",redstar
"ERCI6",,"Erodium cicutarium (L.) L'Hér. ex Aiton",redstem stork's bill
"ERCIC",,"Erodium cicutarium (L.) L'Hér. ex Aiton ssp. cicutarium ",redstem stork's bill
"PARI4",,"Panicum rigidulum Bosc ex Nees",redtop panicgrass
"PARIP",,"Panicum rigidulum Bosc ex Nees var. pubescens (Vasey) Lelong",redtop panicgrass
"PARIR",,"Panicum rigidulum Bosc ex Nees var. rigidulum ",redtop panicgrass
