Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"SEMA11",,"Senna marilandica (L.) Link",Maryland senna
"PHTE5",,"Phyllanthus tenellus Roxb.",Mascarene Island leaf-flower
"AMBL",,"Amaranthus blitoides S. Watson",mat amaranth
"CELO3",,"Cenchrus longispinus (Hack.) Fernald",mat sandbur
"ATMA",,"Atriplex matamorensis A. Nelson",Matamoros saltbush
"BOMA5",,"Boerhavia mathisiana F.B. Jones",Mathis' spiderling
"HOHU",,"Houstonia humifusa (A. Gray) A. Gray",matted bluet
"CHSE4",,"Chamaesyce serpens (Kunth) Small",matted sandmat
"CAPE16",,"Callitriche peploides Nutt.",matted water-starwort
"HEMA2",,"Helianthus maximiliani Schrad.",Maximilian sunflower
"POPE",,"Podophyllum peltatum L.",mayapple
"PHDRM2",,"Phlox drummondii Hook. ssp. mcallisteri (Whitehouse) Wherry",McAllister's phlox
"OEMC",,"Oenothera mckelveyae (Munz) W.L. Wagner & Hoch",Mckelvey's beeblossom
"AGUN2",,"Agave univittata Haw.",McKelvey's century plant
"LIPR",,"Linum pratense (Norton) Small",meadow flax
"ALCA3",,"Allium canadense L.",meadow garlic
"ALCAM",,"Allium canadense L. var. mobilense (Regel) Ownbey",meadow garlic
"ALCAC",,"Allium canadense L. var. canadense ",meadow garlic
"ALCAE",,"Allium canadense L. var. ecristatum (M.E. Jones) Ownbey",meadow garlic
"DALA5",,"Daucosma laciniata Engelm. & A. Gray",meadow parasol
"SEAP",,"Selaginella apoda (L.) Spring",meadow spikemoss
"CHIN2",,"Chenopodium incanum (S. Watson) A. Heller",mealy goosefoot
"CHINI",,"Chenopodium incanum (S. Watson) A. Heller var. incanum ",mealy goosefoot
"SAFA2",,"Salvia farinacea Benth.",mealycup sage
"BETR",,"Bellardia trixago (L.) All.",Mediterranean lineseed
"ERBA2",,"Eragrostis barrelieri Daveau",Mediterranean lovegrass
"SPFL2",,"Sporobolus flexuosus (Thurb. ex Vasey) Rydb.",mesa dropseed
"LEAL4",,"Lepidium alyssoides A. Gray",mesa pepperwort
"LEALA4",,"Lepidium alyssoides A. Gray var. angustifolium (C.L. Hitchc.) Rollins",mesa pepperwort
"SOSE3",,"Sophora secundiflora (Ortega) Lag. ex DC.",mescal bean
"RUME",,"Ruellia metziae Tharp",Metz's wild petunia
"FRBE",,"Fraxinus berlandieriana DC.",Mexican ash
"SCUN2",,"Sclerocarpus uniserialis (Benth.) Hemsl.",Mexican bonebract
"SCUNA",,"Sclerocarpus uniserialis (Benth.) Hemsl. var. austrotexanus B.L. Turner",Mexican bonebract
"SCUNU",,"Sclerocarpus uniserialis (Benth.) Hemsl. var. uniserialis ",Mexican bonebract
"UNSP",,"Ungnadia speciosa Endl.",Mexican buckeye
"TIME",,"Tiquilia mexicana (S. Watson) A.T. Richardson",Mexican crinklemat
"CRCI",,"Croton ciliatoglandulifer Ortega",Mexican croton
"CRME4",,"Cryptantha mexicana (Brandegee) I.M. Johnst.",Mexican cryptantha
"ANME",,"Anemia mexicana Klotzsch",Mexican fern
"PHPH2",,"Physalis philadelphica Lam.",Mexican groundcherry
"PHPHI",,"Physalis philadelphica Lam. var. immaculata Waterf.",Mexican groundcherry
"CAME",,"Caesalpinia mexicana A. Gray",Mexican holdback
"HEME6",,"Heteranthera mexicana S. Watson",Mexican mudplantain
"OMAL",,"Omphalodes aliena A. Gray",Mexican navelwort
"LIGR6",,"Lippia graveolens Kunth",Mexican oregano
"PAHI5",,"Panicum hirticaule J. Presl",Mexican panicgrass
"PAHIH",,"Panicum hirticaule J. Presl var. hirticaule ",Mexican panicgrass
"PRME",,"Prunus mexicana S. Watson",Mexican plum
"ARME4",,"Argemone mexicana L.",Mexican pricklypoppy
"LUOC",,"Ludwigia octovalvis (Jacq.) P.H. Raven",Mexican primrose-willow
"LUOCO",,"Ludwigia octovalvis (Jacq.) P.H. Raven ssp. octovalvis ",Mexican primrose-willow
"CECAM",,"Cercis canadensis L. var. mexicana (Rose) M. Hopkins",Mexican redbud
"LEFUU",,"Leptochloa fusca (L.) Kunth ssp. uninervia (J. Presl) N. Snow",Mexican sprangletop
"DYAM",,"Dysphania ambrosioides (L.) Mosyakin & Clemants",Mexican tea
"CRMI8",,"Croton michauxii G.L. Webster",Michaux's croton
"CRMIE",,"Croton michauxii G.L. Webster var. ellipticus (Willd.) B.W. van Ee & P.E. Berry",Michaux's croton
"MIMI2",,"Minuartia michauxii (Fenzl) Farw.",Michaux's stitchwort
"ERME15",,"Erythronium mesochoreum Knerr",midland fawnlily
"CAME13",,"Carex mesochorea Mack.",midland sedge
"RHMI5",,"Rhynchospora miliacea (Lam.) A. Gray",millet beaksedge
"RHMI9",,"Rhynchospora mixta Britton",mingled beaksedge
"THSE5",,"Thelocactus setispinus (Engelm.) E.F. Anderson",miniature barrel cactus
"ESMI3",,"Escobaria missouriensis (Sweet) D.R. Hunt",Missouri foxtail cactus
"SOMI2",,"Solidago missouriensis Nutt.",Missouri goldenrod
"CUFO",,"Cucurbita foetidissima Kunth",Missouri gourd
"VEMI2",,"Vernonia missurica Raf.",Missouri ironweed
"CHALM2",,"Chenopodium album L. var. missouriense (Aellen) I.J. Bassett & C.W. Crompton",Missouri lambsquarters
"PHPH9",,"Phyllanthopsis phyllanthoides (Nutt.) Voronts. & Petra Hoffm.",Missouri maidenbush
"RUMI",,"Rudbeckia missouriensis Engelm. ex C.L. Boynt. & Beadle",Missouri orange coneflower
"VIMI3",,"Viola missouriensis Greene",Missouri violet
"CATO6",,"Carya tomentosa (Lam.) Nutt.",mockernut hickory
"QUMO",,"Quercus mohriana Buckley ex Rydb.",Mohr oak
"EUMO4",,"Eupatorium mohrii Greene",Mohr's thoroughwort
"YEPL",,"Yeatesia platystegia (Torr.) Hilsenb.",Montell bractspike
"TAMU",,"Taxodium mucronatum Ten.",Montezuma bald cypress
"MEMO",,"Melica montezumae Piper",Montezuma melicgrass
"RHCA7",,"Rhododendron canescens (Michx.) Sweet",mountain azalea
"ERLU",,"Eragrostis lugens Nees",mourning lovegrass
"HOMU",,"Hordeum murinum L.",mouse barley
"ARTH",,"Arabidopsis thaliana (L.) Heynh.",mouseear cress
"BEMY",,"Bernardia myricifolia (Scheele) S. Watson",mouse's eye
"STCR7",,"Stachys crenata Raf.",mousesear
"LEPAB",,"Leptochloa panicea (Retz.) Ohwi ssp. brachiata (Steud.) N. Snow",mucronate sprangeltop
"LEPAM",,"Leptochloa panicea (Retz.) Ohwi ssp. mucronata (Michx.) Nowack",mucronate sprangletop
"LEPA6",,"Leptochloa panicea (Retz.) Ohwi",mucronate sprangletop
"NAST",,"Nama stenocarpum A. Gray",mud fiddleleaf
"ECTE2",,"Echinodorus tenellus (Mart. ex Schult. f.) Buchenau",mudbabies
"CAMU4",,"Carex muehlenbergii Schkuhr ex Willd.",Muhlenberg's sedge
"CAMUE",,"Carex muehlenbergii Schkuhr ex Willd. var. enervis Boott",Muhlenberg's sedge
"CAMUM",,"Carex muehlenbergii Schkuhr ex Willd. var. muehlenbergii ",Muhlenberg's sedge
"MUIN",,"Muhlenbergia ×involuta Swallen (pro sp.) [lindheimeri × reverchonii]",muhly
"BASA4",,"Baccharis salicifolia (Ruiz & Pav.) Pers.",mule-fat
"TEON",,"Tephrosia onobrychoides Nutt.",multibloom hoarypea
"TRPL3",,"Trichloris pluriflora Fourn.",multiflower false Rhodes grass
"VIRO3",,"Vitis rotundifolia Michx.",muscadine
"VIROR",,"Vitis rotundifolia Michx. var. rotundifolia ",muscadine
"VIMU2",,"Vitis mustangensis Buckley",mustang grape
"RAPE3",,"Ratibida peduncularis (Torr. & A. Gray) Barnhart",naked Mexicanhat
"DENU4",,"Desmodium nudiflorum (L.) DC.",nakedflower ticktrefoil
"VAST2",,"Valerianella stenocarpa (Engelm. ex A. Gray) Krok",narrowcell cornsalad
"TRSE5",,"Trichostema setaceum Houtt.",narrowleaf bluecurls
"SIAN3",,"Sisyrinchium angustifolium Mill.",narrowleaf blue-eyed grass
"PHAN6",,"Physostegia angustifolia Fernald",narrowleaf false dragonhead
"MILI3",,"Mirabilis linearis (Pursh) Heimerl",narrowleaf four o'clock
"GAAN3",,"Galphimia angustifolia Benth.",narrowleaf goldshower
"CHLE4",,"Chenopodium leptophyllum (Moq.) Nutt. ex S. Watson",narrowleaf goosefoot
"GRLA3",,"Grindelia lanceolata Nutt.",narrowleaf gumweed
"GRLAL",,"Grindelia lanceolata Nutt. var. lanceolata ",narrowleaf gumweed
"PELI10",,"Pediomelum linearifolium (Torr. & A. Gray) J. Grimes",narrowleaf Indian breadroot
"IVAN",,"Iva angustifolia Nutt. ex DC.",narrowleaf marsh elder
"PYTE",,"Pycnanthemum tenuifolium Schrad.",narrowleaf mountainmint
"LEMU",,"Leucospora multifida (Michx.) Nutt.",narrowleaf paleseed
"PEANA",,"Pectis angustifolia Torr. var. angustifolia ",narrowleaf pectis
"LETE",,"Lechea tenuifolia Michx.",narrowleaf pinweed
"PLLA",,"Plantago lanceolata L.",narrowleaf plantain
"LULI",,"Ludwigia linearis Walter",narrowleaf primrose-willow
"ECAN2",,"Echinacea angustifolia DC.",narrowleaf purple coneflower
"GAFA3",,"Gamochaeta falcata (Lam.) Cabrera",narrowleaf purple everlasting
"PIGR4",,"Pityopsis graminifolia (Michx.) Nutt.",narrowleaf silkgrass
"BOLI2",,"Boerhavia linearifolia A. Gray",narrowleaf spiderling
"LIIN2",,"Lithospermum incisum Lehm.",narrowleaf stoneseed
"SAEX",,"Salix exigua Nutt.",narrowleaf willow
"STMIM",,"Stephanomeria minor (Hook.) Nutt. var. minor ",narrowleaf wirelettuce
"PEAN6",,"Perityle angustifolia (A. Gray) Shinners",narrow-leaved rockdaisy
"CYNA5",,"Cyclanthera naudiniana Cogn.",Naudin's cyclanthera
"NONE4",,"Notholaena nealleyi Seaton ex J.M. Coult.",Nealley's cloak fern
"GONE",,"Gomphrena nealleyi J.M. Coult. & Fisher",Nealley's globe amaranth
"OESUN",,"Oenothera suffulta (Engelm. ex A. Gray) W.L. Wagner & Hoch ssp. nealleyi (J.M. Coult.) W.L. Wagner & Hoch",Nealley's kisses
"LENE2",,"Leptochloa nealleyi Vasey",Nealley's sprangletop
"HIDA",,"Hibiscus dasycalyx S.F. Blake & Shiller",Neches River rosemallow
"VEPE2",,"Veronica peregrina L.",neckweed
"BOAR",,"Bouteloua aristidoides (Kunth) Griseb.",needle grama
"BOARA",,"Bouteloua aristidoides (Kunth) Griseb. var. aristidoides ",needle grama
"ELAC",,"Eleocharis acicularis (L.) Roem. & Schult.",needle spikerush
"HOAC",,"Houstonia acerosa (A. Gray) A. Gray ex Benth. & Hook. f.",needleleaf bluet
"HOACA2",,"Houstonia acerosa (A. Gray) A. Gray ex Benth. & Hook. f. var. acerosa ",needleleaf bluet
"DIAC",,"Dichanthelium aciculare (Desv. ex Poir.) Gould & C.A. Clark",needleleaf rosette grass
"JUSC",,"Juncus scirpoides Lam.",needlepod rush
"DERE3",,"Desmanthus reticulatus Benth.",netleaf bundleflower
"CELAR",,"Celtis laevigata Willd. var. reticulata (Torr.) L.D. Benson",netleaf hackberry
"CLRE",,"Clematis reticulata Walter",netleaf leather flower
"FORE",,"Forestiera reticulata Torr.",netleaf swampprivet
"WOAR",,"Woodwardia areolata (L.) T. Moore",netted chainfern
"MASO4",,"Margaranthus solanaceus Schltdl.",netted globecherry
"MARE4",,"Matelea reticulata (Engelm. ex A. Gray) Woodson",netted milkvine
"SCRE",,"Scleria reticularis Michx.",netted nutrush
"CHMU2",,"Chenopodium murale L.",nettleleaf goosefoot
"TRUR2",,"Tragia urticifolia Michx.",nettleleaf noseburn
"CEAM",,"Ceanothus americanus L.",New Jersey tea
"CRAL",,"Cryptantha albida (Kunth) I.M. Johnst.",New Mexico cryptantha
"SINE",,"Sida neomexicana A. Gray",New Mexico fanpetals
"HENE5",,"Hesperostipa neomexicana (Thurb. ex J.M. Coult.) Barkworth",New Mexico feathergrass
"CHNE3",,"Chenopodium neomexicanum Standl.",New Mexico goosefoot
"DIBR",,"Dichondra brachypoda Wooton & Standl.",New Mexico ponysfoot
"ARNE2",,"Argythamnia neomexicana Müll. Arg.",New Mexico silverbush
"ESVIN",,"Escobaria vivipara (Nutt.) Buxbaum var. neomexicana (Engelm.) Buxbaum",New Mexico spinystar
"PEGR3",,"Peniocereus greggii (Engelm.) Britton & Rose",nightblooming cereus
"PEGRG",,"Peniocereus greggii (Engelm.) Britton & Rose var. greggii ",nightblooming cereus
"MUSC",,"Muhlenbergia schreberi J.F. Gmel.",nimblewill
"DAEN",,"Dalea enneandra Nutt.",nineanther prairie clover
"ENDE",,"Enneapogon desvauxii Desv. ex P. Beauv.",nineawn pappusgrass
"COMA14",,"Coryphantha macromeris (Engelm.) Lem.",nipple beehive cactus
"COMAM2",,"Coryphantha macromeris (Engelm.) Lem. var. macromeris ",nipple beehive cactus
"SAPA2",,"Sagittaria papillosa Buchenau",nipplebract arrowhead
"HYDR",,"Hypericum drummondii (Grev. & Hook.) Torr. & A. Gray",nits and lice
"RHIN4",,"Rhynchospora inexpansa (Michx.) Vahl",nodding beaksedge
"PELA10",,"Penstemon laxiflorus Pennell",nodding beardtongue
"HOSU",,"Houstonia subviscosa (C. Wright ex A. Gray) A. Gray",nodding bluet
"FESU3",,"Festuca subverticillata (Pers.) Alexeev",nodding fescue
"SPCE",,"Spiranthes cernua (L.) Rich.",nodding lady's tresses
"MUBU",,"Muhlenbergia bushii Pohl",nodding muhly
"APAP",,"Apteria aphylla (Nutt.) Barnhart ex Small",nodding nixie
"CANU4",,"Carduus nutans L.",nodding plumeless thistle
"BUBI",,"Burmannia biflora L.",northern bluethread
"CASP8",,"Catalpa speciosa (Warder) Warder ex Engelm.",northern catalpa
"LOOR",,"Lomatium orientale J.M. Coult. & Rose",Northern Idaho biscuitroot
"SPLA4",,"Spiranthes lacera (Raf.) Raf.",northern slender lady's tresses
"SPLAG",,"Spiranthes lacera (Raf.) Raf. var. gracilis (Bigelow) Luer",northern slender lady's tresses
"LIBE3",,"Lindera benzoin (L.) Blume",northern spicebush
"HYOC2",,"Hymenocallis occidentalis (Leconte) Kunth",northern spiderlily
"MEDI2",,"Merremia dissecta (Jacq.) Hallier f.",noyau vine
"CYRO",,"Cyperus rotundus L.",nutgrass
"CAMY",,"Carya myristiciformis (Michx. f.) Nutt.",nutmeg hickory
"ZINU",,"Zigadenus nuttallii (A. Gray) S. Watson",Nuttall's deathcamas
"NENU",,"Nemastylis nuttallii Pickering ex R.C. Foster",Nuttall's pleatleaf
"MONU",,"Monolepis nuttalliana (Schult.) Greene",Nuttall's povertyweed
"PONU4",,"Polytaenia nuttallii DC.",Nuttall's prairie parsley
"BINU2",,"Bigelowia nuttallii L.C. Anderson",Nuttall's rayless goldenrod
"MINU6",,"Mimosa nuttallii (DC. ex Britton & Rose) B.L. Turner",Nuttall's sensitive-briar
"CAPE44",,"Callitriche pedunculosa Nutt.",Nuttall's water-starwort
"BANU2",,"Baptisia nuttalliana Small",Nuttall's wild indigo
"DIRE2",,"Dichondra recurvata Tharp & M.C. Johnst.",oakwoods ponysfoot
"PHVI8",,"Physostegia virginiana (L.) Benth.",obedient plant
"PHVIP2",,"Physostegia virginiana (L.) Benth. ssp. praemorsa (Shinners) Cantino",obedient plant
"ACAN2",,"Acleisanthes anisophylla A. Gray",obliqueleaf trumpets
"FOSP2",,"Fouquieria splendens Engelm.",ocotillo
"POPO2",,"Polygonella polygama (Vent.) Engelm. & A. Gray",October flower
"SPOV",,"Spiranthes ovalis Lindl.",October lady's tresses
"AEGL",,"Aesculus glabra Willd.",Ohio buckeye
"AEGLA",,"Aesculus glabra Willd. var. arguta (Buckley) B.L. Rob.",Ohio buckeye
"RUOK",,"Rubus oklahomus L.H. Bailey",Oklahoma blackberry
"CAOK2",,"Calopogon oklahomensis D.H. Goldman",Oklahoma grasspink
"PRGR",,"Prunus gracilis Engelm. & A. Gray",Oklahoma plum
"CAOK",,"Carex oklahomensis Mack.",Oklahoma sedge
"MADE3",,"Matelea decipiens (Alexander) Woodson",oldfield milkvine
"SEVU",,"Senecio vulgaris L.",old-man-in-the-Spring
"HYAR3",,"Hymenopappus artemisiifolius DC.",oldplainsman
"HYARA",,"Hymenopappus artemisiifolius DC. var. artemisiifolius ",oldplainsman
"NEOL",,"Nerium oleander L.",oleander
"GAUN2",,"Galium uniflorum Michx.",oneflower bedstraw
"CYRE14",,"Cyperus retroflexus Buckley",oneflower flatsedge
"BOUN",,"Bouteloua uniflora Vasey",oneflower grama
"SIAN",,"Sicyos angulatus L.",oneseed bur cucumber
"JUMO",,"Juniperus monosperma (Engelm.) Sarg.",oneseed juniper
"JUMOM",,"Juniperus monosperma (Engelm.) Sarg. var. monosperma ",oneseed juniper
"MEBU",,"Melica bulbosa Geyer ex Porter & J.M. Coult.",oniongrass
"DILA9",,"Dichanthelium laxiflorum (Lam.) Gould",openflower rosette grass
"ACOP",,"Acmella oppositifolia (Lam.) R.K. Jansen",oppositeleaf spotflower
"ACOPR",,"Acmella oppositifolia (Lam.) R.K. Jansen var. repens (Walter) R.K. Jansen",oppositeleaf spotflower
"RUFU2",,"Rudbeckia fulgida Aiton",orange coneflower
"PHAU13",,"Phemeranthus aurantiacus (Engelm.) Kiger",orange fameflower
"HYGE",,"Hypericum gentianoides (L.) Britton, Sterns & Poggenb.",orangegrass
"DAGL",,"Dactylis glomerata L.",orchardgrass
"DAGLG",,"Dactylis glomerata L. ssp. glomerata ",orchardgrass
"SEOR5",,"Senna orcuttii (Britton & Rose) Irwin & Barneby",Orcutt's senna
"DEWO",,"Delphinium wootonii Rydb.",Organ Mountain larkspur
"YOJA",,"Youngia japonica (L.) DC.",Oriental false hawksbeard
"COHI4",,"Corchorus hirtus L.",Orinoco jute
"AGDE6",,"Agalinis densiflora (Benth.) S.F. Blake",Osage false foxglove
"MAPO",,"Maclura pomifera (Raf.) C.K. Schneid.",Osage-orange
"POAR11",,"Polygonum arenastrum Jord. ex Boreau",oval-leaf knotweed
"HYOV",,"Hydrolea ovata Nutt. ex Choisy",ovate false fiddleleaf
"THOV",,"Thelypteris ovata R.P. St. John",ovate marsh fern
"AROV",,"Arnoglossum ovatum (Walter) H. Rob.",ovateleaf cacalia
"PEOV",,"Pellaea ovata (Desv.) Weath.",ovateleaf cliffbrake
"QULY",,"Quercus lyrata Walter",overcup oak
"LEVU",,"Leucanthemum vulgare Lam.",oxeye daisy
"SPVAO",,"Sporobolus vaginiflorus (Torr. ex A. Gray) Alph. Wood var. ozarkanus (Fernald) Shinners",Ozark dropseed
"LIAR",,"Limnodea arkansana (Nutt.) L.H. Dewey",Ozark grass
"ASDI4",,"Astragalus distortus Torr. & A. Gray",Ozark milkvetch
"ASDID3",,"Astragalus distortus Torr. & A. Gray var. distortus ",Ozark milkvetch
"HAVE2",,"Hamamelis vernalis Sarg.",Ozark witchhazel
"BOER3",,"Bouchetia erecta DC.",paintedtongue
"CRGR6",,"Cryptostegia grandiflora (Roxb. ex R. Br.) R. Br.",Palay rubbervine
"COUMP",,"Comandra umbellata (L.) Nutt. ssp. pallida (A. DC.) Piehl",pale bastard toadflax
"RUAL4",,"Rumex altissimus Alph. Wood",pale dock
"CHPA16",,"Chamaesaracha pallida Averett",pale five eyes
"CLVE",,"Clematis versicolor Small ex Rydb.",pale leather flower
"LOAP",,"Lobelia appendiculata A. DC.",pale lobelia
"LOAPA",,"Lobelia appendiculata A. DC. var. appendiculata ",pale lobelia
"ECPA",,"Echinacea pallida (Nutt.) Nutt.",pale purple coneflower
"ELMA5",,"Eleocharis macrostachya Britton",pale spikerush
"PLFL",,"Platanthera flava (L.) Lindl.",palegreen orchid
"PLFLF",,"Platanthera flava (L.) Lindl. var. flava ",palegreen orchid
"LOSP",,"Lobelia spicata Lam.",palespike lobelia
"LOSPS",,"Lobelia spicata Lam. var. scaposa McVaugh",palespike lobelia
"IRPS",,"Iris pseudacorus L.",paleyellow iris
"CYPA24",,"Cyperus pallidicolor (Kük.) G. Tucker",pallid flatsedge
"CEPA5",,"Celosia palmeri S. Watson",Palmer's cock's comb
"CRPA21",,"Cryptantha palmeri (A. Gray) Payson",Palmer's cryptantha
"DICA31",,"Dimorphocarpa candicans (Raf.) Rollins",Palmer's spectaclepod
"SPPE2",,"Sphaeralcea pedatifida (A. Gray) A. Gray",palmleaf globemallow
"PEDI9",,"Pediomelum digitatum (Nutt. ex Torr. & A. Gray) Isely",palmleaf Indian breadroot
"CAPE23",,"Callirhoe pedata (Nutt. ex Hook.) A. Gray",palmleaf poppymallow
"ELTR4",,"Elionurus tripsacoides Humb. & Bonpl. ex Willd.",Pan American balsamscale
"URPA",,"Urochloa panicoides P. Beauv.",panic liverseed grass
"AMPA4",,"Amorpha paniculata Torr. & A. Gray",panicled false indigo
"DEPA6",,"Desmodium paniculatum (L.) DC.",panicledleaf ticktrefoil
"BRPA4",,"Broussonetia papyrifera (L.) L'Hér. ex Vent.",paper mulberry
"BOGL4",,"Bougainvillea glabra Choisy",paperflower
"ACAU2",,"Acanthospermum australe (Loefl.) Kuntze",Paraguayan starbur
"CHCA6",,"Chloris canterai Arechav.",Paraguayan windmill grass
"CHCAC5",,"Chloris canterai Arechav. var. canterai ",Paraguayan windmill grass
"CRPA5",,"Croton parksii Croizat",Parks' croton
"ANPA9",,"Antennaria parlinii Fernald",Parlin's pussytoes
"ANPAF",,"Antennaria parlinii Fernald ssp. fallax (Greene) Bayer & Stebbins",Parlin's pussytoes
"MYAQ2",,"Myriophyllum aquaticum (Vell.) Verdc.",parrot feather watermilfoil
"POME16",,"Pomaria melanosticta S. Schauer",Parry's holdback
"RUPA3",,"Ruellia parryi A. Gray",Parry's wild petunia
"CRMA5",,"Crataegus marshallii Eggl.",parsley hawthorn
"CHFA2",,"Chamaecrista fasciculata (Michx.) Greene",partridge pea
"CHFAF",,"Chamaecrista fasciculata (Michx.) Greene var. fasciculata ",partridge pea
"MIRE",,"Mitchella repens L.",partridgeberry
"HETE3",,"Heliotropium tenellum (Nutt.) Torr.",pasture heliotrope
"STPIP2",,"Stylisma pickeringii (Torr. ex M.A. Curtis) A. Gray var. pattersonii (Fernald & B.G. Schub.) Myint",Patterson's dawnflower
"ASTR",,"Asimina triloba (L.) Dunal",pawpaw
"ARHY",,"Arachis hypogaea L.",peanut
"TRPO6",,"Trifolium polymorphum Poir.",peanut clover
"PEGL2",,"Pennisetum glaucum (L.) R. Br.",pearl millet
"CAIL2",,"Carya illinoinensis (Wangenh.) K. Koch",pecan
"GAPE2",,"Gamochaeta pensylvanica (Willd.) Cabrera",Pennsylvania everlasting
"PAPE5",,"Parietaria pensylvanica Muhl. ex Willd.",Pennsylvania pellitory
"POPE2",,"Polygonum pensylvanicum L.",Pennsylvania smartweed
"OXDI",,"Oxalis dichondrifolia A. Gray",peonyleaf woodsorrel
"CRHU",,"Croton humilis L.",pepperbush
"MEPI",,"Mentha ×piperita L. (pro sp.) [aquatica × spicata]",peppermint
"NEAR5",,"Nekemias arborea (L.) J. Wen & Boggan",peppervine
"LALA4",,"Lathyrus latifolius L.",perennial pea
"LOPE",,"Lolium perenne L.",perennial ryegrass
"UVPE",,"Uvularia perfoliata L.",perfoliate bellwort
"GASU",,"Gaillardia suavis (A. Gray & Engelm.) Britton & Rusby",perfumeballs
"CUOB",,"Cuscuta obtusiflora Kunth",Peruvian dodder
"LUPE6",,"Ludwigia peruviana (L.) H. Hara",Peruvian primrose-willow
"SEPE",,"Selaginella peruviana (Milde) Hieron.",Peruvian spikemoss
"LESP",,"Lepuropetalon spathulatum Elliott",petiteplant
"LOWI",,"Lophophora williamsii (Lem. ex Salm-Dyck) J.M. Coult.",peyote
"ERPH",,"Erigeron philadelphicus L.",Philadelphia fleabane
"ERPHP",,"Erigeron philadelphicus L. var. philadelphicus ",Philadelphia fleabane
"HECO5",,"Heliotropium convolvulaceum (Nutt.) A. Gray",phlox heliotrope
"HECOC7",,"Heliotropium convolvulaceum (Nutt.) A. Gray var. convolvulaceum ",phlox heliotrope
"CRTE5",,"Cryptantha texana (A. DC.) Greene",pick me nots
"POCO14",,"Pontederia cordata L.",pickerelweed
"STPI3",,"Stylisma pickeringii (Torr. ex M.A. Curtis) A. Gray",Pickering's dawnflower
"OXTE",,"Oxypolis ternata (Nutt.) A. Heller",piedmont cowbane
"LYMA2",,"Lyonia mariana (L.) D. Don",piedmont staggerbush
"CAGL8",,"Carya glabra (Mill.) Sweet",pignut hickory
"JUPI",,"Juniperus pinchotii Sudw.",Pinchot's juniper
"CYRE5",,"Cyperus retrorsus Chapm.",pine barren flatsedge
"CYRER2",,"Cyperus retrorsus Chapm. var. retrorsus ",pine barren flatsedge
"TRAM",,"Tridens ambiguus (Elliott) Schult.",pine barren fluffgrass
"COSU7",,"Coryphantha sulcata (Engelm.) Britton & Rose",pineapple cactus
"RHPE2",,"Rhynchospora perplexa Britton",pineland beaksedge
"ASOB",,"Asclepias obovata Elliott",pineland milkweed
"ACOS",,"Acalypha ostryifolia Riddell",pineland threeseed mercury
"XYST",,"Xyris stricta Chapm.",pineland yelloweyed grass
"MOHY3",,"Monotropa hypopitys L.",pinesap
"EUPE9",,"Eustachys petraea (Sw.) Desv.",pinewoods fingergrass
"SAGE",,"Sabatia gentianoides Elliott",pinewoods rose gentian
"SPJU",,"Sporobolus junceus (P. Beauv.) Kunth",pineywoods dropseed
"TRCO2",,"Tridens congestus (L.H. Dewey) Nash",pink fluffgrass
"STUM2",,"Strophostyles umbellata (Muhl. ex Willd.) Britton",pink fuzzybean
"GLPU4",,"Glandularia pumila (Rydb.) Umber",pink mock vervain
"PABI2",,"Pappophorum bicolor Fourn.",pink pappusgrass
"DRCA2",,"Drosera capillaris Poir.",pink sundew
"FLIN2",,"Fleischmannia incarnata (Walter) R.M. King & H. Rob.",pink thoroughwort
"OXDE3",,"Oxalis debilis Kunth",pink woodsorrel
"OXDEC",,"Oxalis debilis Kunth var. corymbosa (DC.) Lourteig",pink woodsorrel
"DATE6",,"Dalea tenuis (J.M. Coult.) Shinners",pinkglobe prairie clover
"OESP2",,"Oenothera speciosa Nutt.",pinkladies
"LIEL",,"Liatris elegans (Walter) Michx.",pinkscale blazing star
"LIELE",,"Liatris elegans (Walter) Michx. var. elegans ",pinkscale blazing star
"ECEN2",,"Echinocereus enneacanthus Engelm.",pitaya
"ECENB",,"Echinocereus enneacanthus Engelm. var. brevispinus (W.O. Moore) L.D. Benson",pitaya
"SAAZG",,"Salvia azurea Michx. ex Lam. var. grandiflora Benth.",pitcher sage
"MIPA6",,"Minuartia patula (Michx.) Mattf.",pitcher's stitchwort
"PABI3",,"Paspalum bifidum (Bertol.) Nash",pitchfork crowngrass
"CHBE4",,"Chenopodium berlandieri Moq.",pitseed goosefoot
"OEPA2",,"Oenothera patriciae W.L. Wagner & Hoch",plains beeblossom
"MELE2",,"Melampodium leucanthum Torr. & A. Gray",plains blackfoot
"APRA",,"Aphanostephus ramosissimus DC.",plains dozedaisy
"APRAH",,"Aphanostephus ramosissimus DC. var. humilis (Benth.) B.L. Turner & Birdsong",plains dozedaisy
"APRAR",,"Aphanostephus ramosissimus DC. var. ramosissimus ",plains dozedaisy
"ERMO2",,"Erigeron modestus A. Gray",plains fleabane
"GROO",,"Grindelia oolepis S.F. Blake",plains gumweed
"VEMA2",,"Vernonia marginata (Torr.) Raf.",plains ironweed
"ERIN",,"Eragrostis intermedia Hitchc.",plains lovegrass
"ALPE2",,"Allium perdulce S.V. Fraser",plains onion
"ALPEP",,"Allium perdulce S.V. Fraser var. perdulce ",plains onion
"AMPO4",,"Ammoselinum popei Torr. & A. Gray",plains sandparsley
"FRFL",,"Froelichia floridana (Nutt.) Moq.",plains snakecotton
