Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"SIAN2",,"Silene antirrhina L.",sleepy silene
"DIFI",,"Digitaria filiformis (L.) Koeler",slender crabgrass
"CULE",,"Cuscuta leptantha Engelm.",slender dodder
"EVAL",,"Evolvulus alsinoides (L.) L.",slender dwarf morning-glory
"EVALA2",,"Evolvulus alsinoides (L.) L. var. angustifolius Torr.",slender dwarf morning-glory
"SPTE",,"Spermacoce tenuior L.",slender false buttonweed
"PHIN8",,"Physostegia intermedia (Nutt.) Engelm. & A. Gray",slender false dragonhead
"HEAC",,"Hedeoma acinoides Scheele",slender false pennyroyal
"FIAU2",,"Fimbristylis autumnalis (L.) Roem. & Schult.",slender fimbry
"BORE2",,"Bouteloua repens (Kunth) Scribn. & Merr.",slender grama
"THSI",,"Thelesperma simplicifolium A. Gray",slender greenthread
"SOEL3",,"Sorghastrum elliottii (C. Mohr) Nash",slender Indiangrass
"LEVI7",,"Lespedeza virginica (L.) Britton",slender lespedeza
"CHFE",,"Cheilanthes feei T. Moore",slender lipfern
"SCTE5",,"Schizachyrium tenerum Nees",slender little bluestem
"ALMY",,"Alopecurus myosuroides Huds.",slender meadow foxtail
"ASGR3",,"Astragalus gracilis Nutt.",slender milkvetch
"MUTE4",,"Muhlenbergia tenuifolia (Kunth) Trin.",slender muhly
"PACA8",,"Panicum capillarioides Vasey",slender panicgrass
"PAFI6",,"Passiflora filipes Benth.",slender passionflower
"PLHE2",,"Plantago heterophylla Nutt.",slender plantain
"SIGR4",,"Silphium gracile A. Gray",slender rosinweed
"SACO8",,"Salsola collina Pall.",slender Russian thistle
"CRDI17",,"Croptilon divaricatum (Nutt.) Raf.",slender scratchdaisy
"SEMA3",,"Sesuvium maritimum (Walter) Britton, Sterns & Poggenb.",slender seapurslane
"FRGR3",,"Froelichia gracilis (Hook.) Moq.",slender snakecotton
"ELTE",,"Eleocharis tenuis (Willd.) Schult.",slender spikerush
"ELTEV",,"Eleocharis tenuis (Willd.) Schult. var. verrucosa (Svens.) Svens.",slender spikerush
"ACMO4",,"Acalypha monococca (Engelm. ex A. Gray) Lill. W. Mill. & Gandhi",slender threeseed mercury
"ACGR2",,"Acalypha gracilens A. Gray",slender threeseed mercury
"ELTRT",,"Elymus trachycaulus (Link) Gould ex Shinners ssp. trachycaulus ",slender wheatgrass
"ELTR7",,"Elymus trachycaulus (Link) Gould ex Shinners",slender wheatgrass
"CADI5",,"Carex digitalis Willd.",slender woodland sedge
"CHLA6",,"Chasmanthium laxum (L.) Yates",slender woodoats
"OXDI2",,"Oxalis dillenii Jacq.",slender yellow woodsorrel
"SCGE",,"Scleria georgiana Core",slenderfruit nutrush
"ERTE7",,"Erigeron tenuis Torr. & A. Gray",slenderleaf fleabane
"DELE2",,"Desmanthus leptolobus Torr. & A. Gray",slenderlobe bundleflower
"STLE6",,"Strophostyles leiosperma (Torr. & A. Gray) Piper",slickseed fuzzybean
"AMHY",,"Amaranthus hybridus L.",slim amaranth
"ASLI",,"Asclepias linearis Scheele",slim milkweed
"TRMU",,"Tridens muticus (Torr.) Nash",slim tridens
"TRMUM",,"Tridens muticus (Torr.) Nash var. muticus ",slim tridens
"PSTE5",,"Psoralidium tenuiflorum (Pursh) Rydb.",slimflower scurfpea
"AGGR4",,"Agave gracilipes Trel.",slimfoot century plant
"CHPA5",,"Chenopodium pallescens Standl.",slimleaf goosefoot
"HETO",,"Heliotropium torreyi I.M. Johnst.",slimleaf heliotrope
"ASST",,"Asclepias stenophylla A. Gray",slimleaf milkweed
"DILI2",,"Dichanthelium linearifolium (Scribn. ex Nash) Gould",slimleaf panicgrass
"SCLI12",,"Schoenocrambe linearifolia (A. Gray) Rollins",slimleaf plainsmustard
"DATE5",,"Dalea tenuifolia (A. Gray) Shinners",slimleaf prairie clover
"HELI",,"Helenium linifolium Rydb.",slimleaf sneezeweed
"IBTE2",,"Ibervillea tenuisecta (A. Gray) Small",slimlobe globeberry
"JUDI2",,"Juncus diffusissimus Buckley",slimpod rush
"TRLE3",,"Triodanis leptocarpa (Nutt.) Nieuwl.",slimpod Venus' looking-glass
"CHST8",,"Chamaesyce stictospora (Engelm.) Small",slimseed sandmat
"DAPH2",,"Dalea phleoides (Torr. & A. Gray) Shinners",slimspike prairie clover
"DAPHM",,"Dalea phleoides (Torr. & A. Gray) Shinners var. microphylla (Torr. & A. Gray) Barneby",slimspike prairie clover
"ARLO16",,"Aristida longespica Poir.",slimspike threeawn
"CHAN",,"Chloris andropogonoides Fourn.",slimspike windmill grass
"ULRU",,"Ulmus rubra Muhl.",slippery elm
"TIRE",,"Tillandsia recurvata (L.) L.",small ballmoss
"PIPU4",,"Pinguicula pumila Michx.",small butterwort
"ARHI3",,"Arthraxon hispidus (Thunb.) Makino",small carpetgrass
"TECU",,"Teucrium cubense Jacq.",small coastal germander
"TECUC",,"Teucrium cubense Jacq. var. cubense ",small coastal germander
"GEPU2",,"Geranium pusillum L.",small geranium
"PLCL",,"Platanthera clavellata (Michx.) Luer",small green wood orchid
"GUDE",,"Guilleminea densa (Humb. & Bonpl. ex Schult.) Moq.",small matweed
"PACA3",,"Palafoxia callosa (Nutt.) Torr. & A. Gray",small palafox
"POPU7",,"Potamogeton pusillus L.",small pondweed
"PIPA",,"Pinaropappus parvus S.F. Blake",small rocklettuce
"SCPA7",,"Scutellaria parvula Michx.",small skullcap
"ELMI3",,"Eleocharis minima Kunth",small spikerush
"TRBI2",,"Triodanis biflora (Ruiz & Pav.) Greene",small Venus' looking-glass
"NEAP",,"Nemophila aphylla (L.) Brummitt",smallflower baby blue eyes
"PYPA4",,"Pyrrhopappus pauciflorus (D. Don) DC.",smallflower desert-chicory
"COMI2",,"Corydalis micrantha (Engelm. ex A. Gray) A. Gray",smallflower fumewort
"COMIA2",,"Corydalis micrantha (Engelm. ex A. Gray) A. Gray ssp. australis (Chapm.) G.B. Ownbey",smallflower fumewort
"PHCI4",,"Physalis cinerascens (Dunal) Hitchc.",smallflower groundcherry
"PHCIC3",,"Physalis cinerascens (Dunal) Hitchc. var. cinerascens ",smallflower groundcherry
"PHCIS",,"Physalis cinerascens (Dunal) Hitchc. var. spathulifolia (Torr.) J.R. Sullivan",smallflower groundcherry
"CRPU3",,"Crepis pulchra L.",smallflower hawksbeard
"MAPA8",,"Matelea parviflora (Torr.) Woodson",smallflower milkvine
"ASPA18",,"Asimina parviflora (Michx.) Dunal",smallflower pawpaw
"STRU9",,"Stenaria rupicola (Greenm.) Terrell",smallflower starviolet
"TAPA4",,"Tamarix parviflora DC.",smallflower tamarisk
"MAPA",,"Machaeranthera parviflora A. Gray",smallflower tansyaster
"CAPA42",,"Carlowrightia parviflora (Buckley) Wassh.",smallflower wrightwort
"ASNU4",,"Astragalus nuttallianus DC.",smallflowered milkvetch
"ASNUA",,"Astragalus nuttallianus DC. var. austrinus (Small) Barneby",smallflowered milkvetch
"ASNUN",,"Astragalus nuttallianus DC. var. nuttallianus ",smallflowered milkvetch
"LUMI4",,"Ludwigia microcarpa Michx.",smallfruit primrose-willow
"ELMI2",,"Eleocharis microcarpa Torr.",smallfruit spikerush
"BODI",,"Boltonia diffusa Elliott",smallhead doll's daisy
"BODID",,"Boltonia diffusa Elliott var. diffusa ",smallhead doll's daisy
"HEMI",,"Helenium microcephalum DC.",smallhead sneezeweed
"HEMIM",,"Helenium microcephalum DC. var. microcephalum ",smallhead sneezeweed
"SIMI8",,"Sicyos microphyllus Kunth",small-leaf bur cucumber
"ARMI6",,"Argyrochosma microphylla (Mett. ex Kuhn) Windham",small-leaf false cloak fern
"ANPA4",,"Antennaria parvifolia Nutt.",small-leaf pussytoes
"CRLO7",,"Crassula longipes (Rose) Bywater & Wickens",smallseed pygmyweed
"BOCY",,"Boehmeria cylindrica (L.) Sw.",smallspike false nettle
"CUPO",,"Cuscuta polygonorum Engelm.",smartweed dodder
"PHPO3",,"Phyllanthus polygonoides Nutt. ex Spreng.",smartweed leaf-flower
"BILA",,"Bidens laevis (L.) Britton, Sterns & Poggenb.",smooth beggartick
"SYLA3",,"Symphyotrichum laeve (L.) Á. Löve & D. Löve",smooth blue aster
"SPAL",,"Spartina alterniflora Loisel.",smooth cordgrass
"DIIS",,"Digitaria ischaemum (Schreb.) Schreb. ex Muhl.",smooth crabgrass
"ELNU",,"Elephantopus nudatus A. Gray",smooth elephantsfoot
"SPGL2",,"Spermacoce glabra Michx.",smooth false buttonweed
"MIGL3",,"Mirabilis glabra (S. Watson) Standl.",smooth four o'clock
"EQLA",,"Equisetum laevigatum A. Braun",smooth horsetail
"STHY",,"Streptanthus hyacinthoides Hook.",smooth jewelflower
"ALPA17",,"Alternanthera paronychioides A. St.-Hil.",smooth joyweed
"ALPAP",,"Alternanthera paronychioides A. St.-Hil. var. paronychioides ",smooth joyweed
"DEMA2",,"Desmodium marilandicum (L.) DC.",smooth small-leaf ticktrefoil
"POBI2",,"Polygonatum biflorum (Walter) Elliott",smooth Solomon's seal
"POBIC",,"Polygonatum biflorum (Walter) Elliott var. commutatum (Schult. & Schult. f.) Morong",smooth Solomon's seal
"MIOX",,"Mirabilis oxybaphoides (A. Gray) A. Gray",smooth spreading four o'clock
"RHGL",,"Rhus glabra L.",smooth sumac
"DELA2",,"Desmodium laevigatum (Nutt.) DC.",smooth ticktrefoil
"SPIN4",,"Sporobolus indicus (L.) R. Br.",smut grass
"SPINI2",,"Sporobolus indicus (L.) R. Br. var. indicus ",smut grass
"CODI",,"Cocculus diversifolius DC.",snailseed
"ESSN",,"Escobaria sneedii Britton & Rose",Sneed's pincushion cactus
"ESSNS",,"Escobaria sneedii Britton & Rose var. sneedii ",Sneed's pincushion cactus
"HEAM",,"Helenium amarum (Raf.) H. Rock",sneezeweed
"HEAMA",,"Helenium amarum (Raf.) H. Rock var. amarum ",sneezeweed
"HEAMB2",,"Helenium amarum (Raf.) H. Rock var. badium (A. Gray ex S. Watson) Waterf.",sneezeweed
"EUMA8",,"Euphorbia marginata Pursh",snow on the mountain
"EUBI2",,"Euphorbia bicolor Engelm. & A. Gray",snow on the prairie
"ABFR2",,"Abronia fragrans Nutt. ex Hook.",snowball sand verbena
"PLNI",,"Platanthera nivea (Nutt.) Luer",snowy orchid
"YUEL",,"Yucca elata (Engelm.) Engelm.",soaptree yucca
"YUGL",,"Yucca glauca Nutt.",soapweed yucca
"YUGLG2",,"Yucca glauca Nutt. var. glauca ",soapweed yucca
"BRHO2",,"Bromus hordeaceus L.",soft brome
"CHPI8",,"Chrysopsis pilosa Nutt.",soft goldenaster
"BEPU2",,"Berlandiera pumila (Michx.) Nutt.",soft greeneyes
"BEPUP3",,"Berlandiera pumila (Michx.) Nutt. var. pumila ",soft greeneyes
"CICA7",,"Cirsium carolinianum (Walter) Fernald & B.G. Schub.",soft thistle
"ONBE",,"Onosmodium bejariense DC. ex A. DC.",soft-hair marbleseed
"ONBEB",,"Onosmodium bejariense DC. ex A. DC. var. bejariense ",soft-hair marbleseed
"MIMA",,"Mimosa malacophylla A. Gray",softleaf mimosa
"DIMA5",,"Dichanthelium malacophyllum (Nash) Gould",softleaf rosette grass
"RUMA9",,"Ruellia malacosperma Greenm.",softseed wild petunia
"SCTA2",,"Schoenoplectus tabernaemontani (C.C. Gmel.) Palla",softstem bulrush
"CRSO2",,"Croton soliman Cham. & Schltdl.",Soliman's croton
"CITR2",,"Cissus trifoliata (L.) L.",sorrelvine
"CIAU8",,"Citrus ×aurantium L. (pro sp.) [maxima × reticulata]",sour orange
"DIIN2",,"Digitaria insularis (L.) Mez ex Ekman",sourgrass
"GLPU3",,"Glandularia pulchella (Sweet) Troncoso",South American mock vervain
"GAAEA2",,"Gaillardia aestivalis (Walter) H. Rock var. austrotexana B.L. Turner",South Texas blanketflower
"DAAU3",,"Dalea austrotexana B.L. Turner",South Texas prairie clover
"ELGL3",,"Elymus glabriflorus (Vasey ex L.H. Dewey) Scribn. & C.R. Ball",southeastern wildrye
"OPVU",,"Ophioglossum vulgatum L.",southern adderstongue
"AMAU",,"Amaranthus australis (A. Gray) Sauer",southern amaranth
"SYDI2",,"Symphyotrichum divaricatum (Nutt.) G.L. Nesom",southern annual saltmarsh aster
"VIRE7",,"Viburnum recognitum Fernald",southern arrowwood
"VIDE",,"Viburnum dentatum L.",southern arrowwood
"VIDED4",,"Viburnum dentatum L. var. dentatum ",southern arrowwood
"TYDO",,"Typha domingensis Pers.",southern cattail
"DICI",,"Digitaria ciliaris (Retz.) Koeler",southern crabgrass
"LEHE",,"Leersia hexandra Sw.",southern cutgrass
"RUTR",,"Rubus trivialis Michx.",southern dewberry
"FIDE3",,"Fimbristylis decipiens Kral",southern fimbry
"CYTH",,"Cyperus thyrsiflorus Jungh.",southern flatsedge
"ISPL",,"Isocoma pluriflora (Torr. & A. Gray) Greene",southern goldenbush
"POAM3",,"Polygonella americana (Fisch. & C.A. Mey.) Small",southern jointweed
"MAGR4",,"Magnolia grandiflora L.",southern magnolia
"ROTE2",,"Rorippa teres (Michx.) R. Stuckey",southern marsh yellowcress
"LEAU3",,"Lepidium austrinum Small",southern pepperwort
"EUHE10",,"Eurybia hemispherica (Alexander) G.L. Nesom",southern prairie aster
"QUFA",,"Quercus falcata Michx.",southern red oak
"CEEC",,"Cenchrus echinatus L.",southern sandbur
"CAAU6",,"Carex austrina (Small) Mack.",southern sedge
"LIAU3",,"Listera australis Lindl.",southern twayblade
"NAGU",,"Najas guadalupensis (Spreng.) Magnus",southern waternymph
"NAGUG",,"Najas guadalupensis (Spreng.) Magnus ssp. guadalupensis ",southern waternymph
"DOSE",,"Doellingeria sericocarpoides Small",southern whitetop
"SYEX",,"Symphyotrichum expansum (Poepp. ex Spreng.) G.L. Nesom",southwestern annual saltmarsh aster
"GAVI",,"Galium virgatum Nutt.",southwestern bedstraw
"SESC2",,"Setaria scheelei (Steud.) Hitchc.",southwestern bristlegrass
"ARLI4",,"Argyrochosma limitanea (Maxon) Windham",southwestern false cloak fern
"ARLIM",,"Argyrochosma limitanea (Maxon) Windham ssp. mexicana ",southwestern false cloak fern
"ACEM4",,"Achnatherum eminens (Cav.) Barkworth",southwestern needlegrass
"CHPU4",,"Chrysothamnus pulchellus (A. Gray) Greene",southwestern rabbitbrush
"ANLE5",,"Anulocaulis leiosolenus (Torr.) Standl.",southwestern ringstem
"PIST3",,"Pinus strobiformis Engelm.",southwestern white pine
"ASSO5",,"Astragalus soxmaniorum Lundell",Soxman's milkvetch
"OESP",,"Oenothera spachiana Torr. & A. Gray",Spach's evening primrose
"GRPA8",,"Grindelia papposa G.L. Nesom & Suh",Spanish gold
"TIUS",,"Tillandsia usneoides (L.) L.",Spanish moss
"BIBI7",,"Bidens bipinnata L.",Spanish needles
"STSP4",,"Streptanthus sparsiflorus Rollins",sparseflower jewelflower
"BOBI",,"Botrychium biternatum (Sav.) Underw.",sparselobe grapefern
"SPHA",,"Sphaeralcea hastulata A. Gray",spear globemallow
"SISA3",,"Sisyrinchium sagittiferum E.P. Bicknell",spearbract blue-eyed grass
"ALPES",,"Allium perdulce S.V. Fraser var. sperryi Ownbey",Sperry's onion
"MAMA7",,"Manfreda maculosa (Hook.) Rose",spice lily
"PTMU",,"Pteris multifida Poir.",spider brake
"ASAS",,"Asclepias asperula (Decne.) Woodson",spider milkweed
"ARTE3",,"Aristida ternipes Cav.",spidergrass
"IPTE",,"Ipomoea tenuiloba Torr.",spiderleaf
"IPTET",,"Ipomoea tenuiloba Torr. var. tenuiloba ",spiderleaf
"CLGY",,"Cleome gynandra L.",spiderwisp
"AGEX",,"Agrostis exarata Trin.",spike bentgrass
"SPCO4",,"Sporobolus contractus Hitchc.",spike dropseed
"ERSP2",,"Eragrostis spicata Vasey",spike lovegrass
"ORMU3",,"Orobanche multicaulis Brandegee",spiked broomrape
"TRBE",,"Tragus berteronianus Schult.",spiked bur grass
"HEAR23",,"Hexalectris arizonica (S.Watson) A.H. Kenn. & L.E. Watson",spiked crested coralroot
"HESP3",,"Hexalectris spicata (Walter) Barnhart",spiked crested coralroot
"HESPS3",,"Hexalectris spicata (Walter) Barnhart var. spicata ",spiked crested coralroot
"TRSP12",,"Trachypogon spicatus (L. f.) Kuntze",spiked crinkleawn
"ELOB5",,"Eleocharis obtusetrigona (Lindl. & Nees) Steud.",spikerush
"AMSP",,"Amaranthus spinosus L.",spiny amaranth
"CHSP11",,"Chloracantha spinosa (Benth.) G.L. Nesom",spiny chloracantha
"XASP2",,"Xanthium spinosum L.",spiny cocklebur
"HYSP",,"Hydrolea spinosa L.",spiny false fiddleleaf
"GLSP",,"Glossopetalon spinescens A. Gray",spiny greasebush
"GLSPS",,"Glossopetalon spinescens A. Gray var. spinescens ",spiny greasebush
"CEEH",,"Celtis ehrenbergiana (Klotzsch) Liebm.",spiny hackberry
"ECDA",,"Echinocereus dasyacanthus Engelm.",spiny hedgehog cactus
"NAMA",,"Najas marina L.",spiny naiad
"CAAC",,"Carduus acanthoides L.",spiny plumeless thistle
"SOAS",,"Sonchus asper (L.) Hill",spiny sowthistle
"RAMU2",,"Ranunculus muricatus L.",spinyfruit buttercup
"ESVIR",,"Escobaria vivipara (Nutt.) Buxbaum var. radiosa (Engelm.) D.R. Hunt",spinystar
"ESVIV",,"Escobaria vivipara (Nutt.) Buxbaum var. vivipara ",spinystar
"ESVI2",,"Escobaria vivipara (Nutt.) Buxbaum",spinystar
"RUCI2",,"Ruppia cirrhosa (Petagna) Grande",spiral ditchgrass
"ANTE2",,"Andropogon ternarius Michx.",splitbeard bluestem
"ANTET",,"Andropogon ternarius Michx. var. ternarius ",splitbeard bluestem
"BRLA",,"Brickellia laciniata A. Gray",splitleaf brickellbush
"GIIN6",,"Giliastrum incisum (Benth.) J.M. Porter",splitleaf gilia
"GAPU3",,"Gamochaeta purpurea (L.) Cabrera",spoonleaf purple everlasting
"MOPU",,"Monarda punctata L.",spotted beebalm
"MOPUP",,"Monarda punctata L. ssp. punctata ",spotted beebalm
"MOPUC3",,"Monarda punctata L. ssp. punctata var. correllii B.L. Turner",spotted beebalm
"MOPUI3",,"Monarda punctata L. ssp. punctata var. intermedia (E.M. McClint. & Epling) Waterf.",spotted beebalm
"MOPUL",,"Monarda punctata L. ssp. punctata var. lasiodonta A. Gray",spotted beebalm
"MOPUO",,"Monarda punctata L. ssp. punctata var. occidentalis (Epling) Palmer & Steyerm.",spotted beebalm
"MOPUP2",,"Monarda punctata L. ssp. punctata var. punctata ",spotted beebalm
"OECA3",,"Oenothera canescens Torr. & Frém.",spotted evening primrose
"POPE3",,"Polygonum persicaria L.",spotted ladysthumb
"MEAR",,"Medicago arabica (L.) Huds.",spotted medick
"POPU6",,"Potamogeton pulcher Tuck.",spotted pondweed
"CHMA15",,"Chamaesyce maculata (L.) Small",spotted sandmat
"HYPU",,"Hypericum punctatum Lam.",spotted St. Johnswort
"CIMA2",,"Cicuta maculata L.",spotted water hemlock
"URRE2",,"Urochloa reptans (L.) Stapf",sprawling signalgrass
"CRTR5",,"Cressa truxillensis Kunth",spreading alkaliweed
"AMCR",,"Amaranthus crassipes Schltdl.",spreading amaranth
"AMCRC",,"Amaranthus crassipes Schltdl. var. crassipes ",spreading amaranth
"AMCRW",,"Amaranthus crassipes Schltdl. var. warnockii Henrickson",spreading amaranth
"LEGR2",,"Lesquerella gracilis (Hook.) S. Watson",spreading bladderpod
"ERDI7",,"Eryngium diffusum Torr.",spreading eryngo
"SIAB",,"Sida abutifolia Mill.",spreading fanpetals
"HADI4",,"Halimolobos diffusa (A. Gray) O.E. Schulz",spreading fissurewort
"ERDI4",,"Erigeron divergens Torr. & A. Gray",spreading fleabane
"TOAR",,"Torilis arvensis (Huds.) Link",spreading hedgeparsley
"CHEF",,"Chaetopappa effusa (A. Gray) Shinners",spreading leastdaisy
"SEDI3",,"Selinocarpus diffusus A. Gray",spreading moonpod
"LOSQ",,"Loeflingia squarrosa Nutt.",spreading pygmyleaf
"LOSQS",,"Loeflingia squarrosa Nutt. ssp. squarrosa ",spreading pygmyleaf
"ARLA4",,"Arenaria lanuginosa (Michx.) Rohrb.",spreading sandwort
"ERRE4",,"Erysimum repandum L.",spreading wallflower
"CHDI2",,"Chloris divaricata R. Br.",spreading windmill grass
"ROSI2",,"Rorippa sinuata (Nutt.) Hitchc.",spreading yellowcress
"COWI5",,"Corallorhiza wisteriana Conrad",spring coralroot
"MYVE",,"Myosotis verna Nutt.",spring forget-me-not
"SPVE",,"Spiranthes vernalis Engelm. & A. Gray",spring lady's tresses
"EVVE",,"Evax verna Raf.",spring pygmycudweed
"EVVEV",,"Evax verna Raf. var. verna ",spring pygmycudweed
"HYLI",,"Hymenocallis liriosme (Raf.) Shinners",spring spiderlily
"BOSP3",,"Bothriochloa springfieldii (Gould) Parodi",Springfield's beardgrass
"BOCH",,"Bouteloua chondrosioides (Kunth) Benth. ex S. Watson",sprucetop grama
"CEVI2",,"Centrosema virginianum (L.) Benth.",spurred butterfly pea
"TETE2",,"Tetragonotheca texana Engelm. & A. Gray ex A. Gray",squarebud daisy
"EUEX4",,"Euphorbia exstipulata Engelm.",squareseed spurge
"ELQU",,"Eleocharis quadrangulata (Michx.) Roem. & Schult.",squarestem spikerush
"ELEL5",,"Elymus elymoides (Raf.) Swezey",squirreltail
"ELELB2",,"Elymus elymoides (Raf.) Swezey ssp. brevifolius (J.G. Sm.) Barkworth",squirreltail
"VUEL",,"Vulpia elliotea (Raf.) Fernald",squirreltail fescue
"HYHY",,"Hypericum hypericoides (L.) Crantz",St. Andrew's cross
"HYHYH",,"Hypericum hypericoides (L.) Crantz ssp. hypericoides ",St. Andrew's cross
"STSE",,"Stenotaphrum secundatum (Walter) Kuntze",St. Augustine grass
"HYCR3",,"Hypericum crux-andreae (L.) Crantz",St. Peterswort
"RUPE4",,"Ruellia pedunculata Torr. ex A. Gray",stalked wild petunia
"ROSE",,"Rorippa sessiliflora (Nutt.) Hitchc.",stalkless yellowcress
"IPRU2",,"Ipomopsis rubra (L.) Wherry",standing-cypress
"CHST2",,"Chenopodium standleyanum Aellen",Standley's goosefoot
"NOST",,"Notholaena standleyi Maxon",star cloak fern
"MABI6",,"Matelea biflora (Raf.) Woodson",star milkvine
"MUNE",,"Muscari neglectum Guss. ex Ten.",starch grape hyacinth
"RHCO7",,"Rhynchospora colorata (L.) H. Pfeiffer",starrush whitetop
"DIDE4",,"Dichanthelium depauperatum (Muhl.) Gould",starved panicgrass
"CAALA2",,"Carex albicans Willd. ex Spreng. var. australis (L.H. Bailey) J. Rettig",stellate sedge
"OETR2",,"Oenothera triloba Nutt.",stemless evening primrose
"TEAC",,"Tetraneuris acaulis (Pursh) Greene",stemless four-nerve daisy
"TEACA2",,"Tetraneuris acaulis (Pursh) Greene var. acaulis ",stemless four-nerve daisy
"TRSU",,"Tradescantia subacaulis Bush",stemless spiderwort
"TOEX2",,"Townsendia exscapa (Richardson) Porter",stemless Townsend daisy
"TESC2",,"Tetraneuris scaposa (DC.) Greene",stemmy four-nerve daisy
"TESCA",,"Tetraneuris scaposa (DC.) Greene var. argyrocaulon (K.F. Parker) K.F. Parker",stemmy four-nerve daisy
"TESCS",,"Tetraneuris scaposa (DC.) Greene var. scaposa ",stemmy four-nerve daisy
"NAST2",,"Nama stevensii C.L. Hitchc.",Stevens' fiddleleaf
"GIST3",,"Gilia stewartii I.M. Johnst.",Stewart's gilia
"PORI",,"Polygala rimulicola Steyerm.",Steyermark's milkwort
"PORIR",,"Polygala rimulicola Steyerm. var. rimulicola ",Steyermark's milkwort
"CEGL2",,"Cerastium glomeratum Thuill.",sticky chickweed
"FLTR2",,"Florestina tripteris DC.",sticky florestina
"GRBR",,"Gratiola brevifolia Raf.",sticky hedgehyssop
"SCRE3",,"Scutellaria resinosa Torr.",sticky skullcap
"GUTEG",,"Gutierrezia texana (DC.) Torr. & A. Gray var. glutinosa (S. Schauer) M.A. Lane",sticky snakeweed
"MAVI9",,"Machaeranthera viscida (Wooton & Standl.) R.L. Hartm.",sticky tansyaster
"GAAP2",,"Galium aparine L.",stickywilly
"SIDE4",,"Sisyrinchium demissum Greene",stiff blue-eyed grass
"COFO",,"Cornus foemina Mill.",stiff dogwood
"OLRI",,"Oligoneuron rigidum (L.) Small",stiff goldenrod
"THFI",,"Thelesperma filifolium (Hook.) A. Gray",stiff greenthread
"THFIF",,"Thelesperma filifolium (Hook.) A. Gray var. filifolium ",stiff greenthread
"THFII",,"Thelesperma filifolium (Hook.) A. Gray var. intermedium (Rydb.) Shinners",stiff greenthread
"GATI",,"Galium tinctorium (L.) Scop.",stiff marsh bedstraw
"HEPA19",,"Helianthus pauciflorus Nutt.",stiff sunflower
"HEPAP2",,"Helianthus pauciflorus Nutt. ssp. pauciflorus ",stiff sunflower
"HEPAS",,"Helianthus pauciflorus Nutt. ssp. subrhomboideus (Rydb.) O. Spring & E. Schilling",stiff sunflower
"LIME2",,"Linum medium (Planch.) Britton",stiff yellow flax
"LIMET",,"Linum medium (Planch.) Britton var. texanum (Planch.) Fernald",stiff yellow flax
"AGST4",,"Agalinis strictifolia (Benth.) Pennell",stiffleaf false foxglove
"HEST3",,"Heterotheca stenophylla (A. Gray) Shinners",stiffleaf false goldenaster
"HESTS",,"Heterotheca stenophylla (A. Gray) Shinners var. stenophylla ",stiffleaf false goldenaster
"CRRI3",,"Croptilon rigidifolium (E.B. Sm.) E.B. Sm.",stiffleaf scratchdaisy
"LIRI",,"Linum rigidum Pursh",stiffstem flax
"LIRIR",,"Linum rigidum Pursh var. rigidum ",stiffstem flax
"CESI",,"Cevallia sinuata Lag.",stinging serpent
"ERCI",,"Eragrostis cilianensis (All.) Vign. ex Janchen",stinkgrass
"PLFO",,"Pluchea foetida (L.) DC.",stinking camphorweed
"PLFOF",,"Pluchea foetida (L.) DC. var. foetida ",stinking camphorweed
"ANCO2",,"Anthemis cotula L.",stinking chamomile
"SILO",,"Sida longipes A. Gray",stockflower fanpetals
"JUNO",,"Juncus nodatus Coville",stout rush
"CAVI2",,"Calyptocarpus vialis Less.",straggler daisy
"ECST2",,"Echinocereus stramineus (Engelm.) F. Seitz",strawberry hedgehog cactus
"CYST",,"Cyperus strigosus L.",strawcolored flatsedge
"EPGI",,"Epipactis gigantea Douglas ex Hook.",stream orchid
"SELE6",,"Setaria leucopila (Scribn. & Merr.) K. Schum.",streambed bristlegrass
"FOPU2",,"Forestiera pubescens Nutt.",stretchberry
"FOPUP",,"Forestiera pubescens Nutt. var. pubescens ",stretchberry
"POST7",,"Polygonum striatulum B.L. Rob.",striped knotweed
"HIST",,"Hibiscus striatus Cav.",striped rosemallow
"HISTL2",,"Hibiscus striatus Cav. ssp. lambertianus (Kunth) Blanch. ex Proct.",striped rosemallow
"LEVA2",,"Lesquerella valida Greene",strong bladderpod
"BORO5",,"Bolboschoenus robustus (Pursh) Soják",sturdy bulrush
"TRSU3",,"Trifolium subterraneum L.",subterranean clover
"PEHY4",,"Pediomelum hypogaeum (Nutt. ex Torr. & A. Gray) Rydb.",subterranean Indian breadroot
"PEHYH",,"Pediomelum hypogaeum (Nutt. ex Torr. & A. Gray) Rydb. var. hypogaeum ",subterranean Indian breadroot
"PEHYS",,"Pediomelum hypogaeum (Nutt. ex Torr. & A. Gray) Rydb. var. scaposum (A. Gray) Mahler",subterranean Indian breadroot
"PEHYS2",,"Pediomelum hypogaeum (Nutt. ex Torr. & A. Gray) Rydb. var. subulatum (Bush) J. Grimes",subterranean Indian breadroot
"TRDU2",,"Trifolium dubium Sibth.",suckling clover
"CELA",,"Celtis laevigata Willd.",sugarberry
"SAGI",,"Saccharum giganteum (Walter) Pers.",sugarcane plumegrass
"PORE5",,"Potentilla recta L.",sulphur cinquefoil
"COSU5",,"Cosmos sulphureus Cav.",sulphur cosmos
"VIAE",,"Vitis aestivalis Michx.",summer grape
